Source,Target,Type,Id,Label,Weight
411,151,Undirected,9962,,1
179,182,Undirected,9963,,1
401,1084,Undirected,9964,,2
345,451,Undirected,9965,,1
156,14,Undirected,9966,,1
217,170,Undirected,9967,,1
192,281,Undirected,9968,,2
266,1083,Undirected,9969,,10
863,24,Undirected,9970,,1
798,165,Undirected,9971,,1
112,34,Undirected,9972,,1
790,765,Undirected,9973,,1
167,3,Undirected,9974,,1
282,9,Undirected,9975,,1
253,164,Undirected,9976,,1
455,57,Undirected,9977,,1
423,404,Undirected,9978,,1
385,138,Undirected,9979,,2
491,708,Undirected,9980,,1
164,291,Undirected,9981,,1
95,336,Undirected,9982,,2
241,20,Undirected,9983,,1
1048,12,Undirected,9984,,1
557,1058,Undirected,9985,,2
242,383,Undirected,9986,,1
291,612,Undirected,9987,,1
212,197,Undirected,9988,,1
727,63,Undirected,9989,,1
1006,963,Undirected,9990,,1
458,36,Undirected,9991,,1
288,383,Undirected,9992,,1
778,780,Undirected,9993,,1
45,1061,Undirected,9994,,2
653,247,Undirected,9995,,1
5,148,Undirected,9996,,1
56,269,Undirected,9997,,1
697,157,Undirected,9998,,1
116,34,Undirected,9999,,1
298,19,Undirected,10000,,1
244,857,Undirected,10001,,1
32,29,Undirected,10002,,1
177,1055,Undirected,10003,,1
922,1059,Undirected,10004,,1
554,708,Undirected,10005,,1
1068,594,Undirected,10006,,1
48,57,Undirected,10007,,1
203,290,Undirected,10008,,2
781,19,Undirected,10009,,1
217,525,Undirected,10010,,1
1006,935,Undirected,10011,,1
20,28,Undirected,10012,,1
146,102,Undirected,10013,,1
261,338,Undirected,10014,,1
0,328,Undirected,10015,,1
432,833,Undirected,10016,,1
59,12,Undirected,10017,,1
113,179,Undirected,10018,,1
188,127,Undirected,10019,,1
256,134,Undirected,10020,,1
117,347,Undirected,10021,,1
81,6,Undirected,10022,,3
2,29,Undirected,10023,,4
112,30,Undirected,10024,,1
1053,328,Undirected,10025,,2
79,257,Undirected,10026,,2
213,575,Undirected,10027,,1
456,385,Undirected,10028,,1
124,114,Undirected,10029,,1
68,63,Undirected,10030,,1
879,313,Undirected,10031,,1
24,40,Undirected,10032,,1
660,42,Undirected,10033,,1
1027,278,Undirected,10034,,1
220,1091,Undirected,10035,,1
27,172,Undirected,10036,,2
975,669,Undirected,10037,,1
220,2,Undirected,10038,,1
189,492,Undirected,10039,,1
821,1063,Undirected,10040,,2
707,665,Undirected,10041,,1
655,0,Undirected,10042,,1
1049,26,Undirected,10043,,2
46,219,Undirected,10044,,1
1045,75,Undirected,10045,,3
787,663,Undirected,10046,,1
156,173,Undirected,10047,,1
58,292,Undirected,10048,,1
50,1071,Undirected,10049,,8
106,314,Undirected,10050,,1
68,98,Undirected,10051,,1
855,34,Undirected,10052,,1
440,309,Undirected,10053,,1
48,36,Undirected,10054,,1
770,872,Undirected,10055,,1
83,215,Undirected,10056,,1
282,1091,Undirected,10057,,1
74,527,Undirected,10058,,1
11,119,Undirected,10059,,1
82,309,Undirected,10060,,1
1070,34,Undirected,10061,,2
156,441,Undirected,10062,,1
229,134,Undirected,10063,,1
420,826,Undirected,10064,,1
81,61,Undirected,10065,,1
48,342,Undirected,10066,,1
114,3,Undirected,10067,,1
673,291,Undirected,10068,,1
110,83,Undirected,10069,,1
106,150,Undirected,10070,,1
36,157,Undirected,10071,,1
947,36,Undirected,10072,,1
412,862,Undirected,10073,,1
1035,941,Undirected,10074,,1
129,184,Undirected,10075,,1
1036,957,Undirected,10076,,1
976,491,Undirected,10077,,1
