Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
M,https://www.filmportal.de/film/m_84e5ce1e5633491d85d9a16f7711d437,Spielfilm,1931,Deutschland,Gustav Rathje,,Emil Hasler (Entwurf),,"Peter Lorre: Hans Beckert, Ellen Widmann: Mutter Beckmann, Inge Landgut: Elsie Beckmann, Gustaf Gründgens: Schränker, Friedrich GnaßEinbrecher, Fritz Odemar: Falschspieler, Paul Kemp: Taschendieb, Theo Lingen: Bauernfänger, Ernst Stahl-Nachbaur: Polizeipräsident, Franz Stein: Minister, Otto Wernicke: Kriminalkommissar Lohmann, Theodor Loos: Kriminalkommissar Groeber, Georg John: Blinder Straßenhändler, Rudolf Blümner: Verteidiger, Karl Platen: Wächter, Gerhard Bienert: Kriminalsekretär, Rosa Valetti: Wirtin, Hertha von Walther: Dirne, Paul Mederow: Staatsanwalt, Hadrian Maria Netto: Polizeihauptmann, Klaus Pohl: Zeuge auf dem Polizeirevier, Hanna Maierzak: Kleines Mädchen, Franz Goldstein: Arbeiter, Karl Hannemann: Kriminalbeamter, Max Marschek: Boxertype, Elisabeth Neumann-Viertel: Junge Prostituierte, Lucie Rhoden: Sekretärin im Polizeiarchiv, Elisabeth Wendt: Prostituierte, Josef Almas, Carl Balhaus, Hans Behal, Josef Dahmen, Hugo Döblin, Julius Eckhoff, Else Ehser, Karl Elzer, Erwin Faber, Erich Frey, Ilse Fürstenberg, Heinrich Gotho, Heinrich Gretler, Günther Hadank, Robert Hartberg, Ernst-Paul Hempel, Oskar Höcker, Albert Hörrmann, Albert Karchow, Werner Kepich, Hermann Krehan, Rosa Liechtenstein, Lotte Loebinger, Sigurd Lohde, Alfred Loretto, Margarete Melzer, Trude Moos, Marja Norden, Edgar Pauly, Christiane von Trümbach, Franz Pollandt, Paul Rehkopf, Hans Ritter, Max Sablotzki, Alexander Sascha, Agnes Schulz-Lichterfeld, Leonard Steckel, Karl Heinz Stroux, Karl Swinburne, Wolf Trutz, Otto Waldis, Borwin Walth, Rolf Wanka, Ernst Wulf, Bruno Ziener, Carlheinz Carell, Fritz Gelingk, Anna Goltz, Ellen Isenta, Friedrich Kurth, Leeser, Mascheck, Matthis, Neumann-Schüler, Katharina Nied, Eduard Rebane, Berthold Reihsig, Ernst Rhaden, Wannemann",,,,"Thea von Harbou, Fritz Lang",,,,,Fritz Arno Wagner (Fotografische Leitung),Karl Vass,,,,Wilhelm Weber,,,,"Edvard Grieg (Motiv aus ""Peer Gynt"")",Nero-Film AG (Berlin),"Seymour Nebenzahl, Ernst Wolff",Seymour Nebenzahl,Fritz Lang,,,Paul Falkenberg,,Horst von Harbou,,Adolf Jansen,"Edvard Grieg (Motiv aus ""Peer Gynt"")",,"12 Akte, 3208 m, 117 min","35mm, 1:1,19","s/w, Tobis-Klangfilm",,"Zensur (DE): 27.04.1931, B.28843, Jugendverbot"
Ma cousine de Varsovie,https://www.filmportal.de/film/ma-cousine-de-varsovie_0d1861f9a3c64607a994146df661ee31,Spielfilm,1931,Deutschland,,,Julius von Borsody,,"André Roanne: Hubert, Gustave Gallet: Archibald Burel, Madeleine Lambert: Lucienne, Pierre Noyelle: Toby, Jean Marie de l'Isledocteur, Carlos Avril: Joseph, Sylvette Fillacier: Rosalie, Saturnin Fabre: Saint-Hilaire",,,,"Franz Schulz, Karl Noti",,,,,Curt Courant,Georg Leschke,,,,"Bruno Heckmann, Karl Weitschat, Charlotte Pfefferkorn",Artur Guttmann,,,,Allianz-Tonfilm Gmb: H (Berlin),Wilhelm Székely,Arnold Pressburger,Carmine Gallone,,,Roost,,Walter Lichtenstein,,Alexander Dembo,,La Société des Films Osso (Paris),95 min,"35mm, 1:1.19","s/w, Tobis-Klangfilm",,
Madame hat Ausgang,https://www.filmportal.de/film/madame-hat-ausgang_6ec71b0dbb4c4b3c9b3f331319e8df8b,Spielfilm,1931,Deutschland/Frankreich,,,Robert Gys,,"Liane Haid: Irène Vernier, Hans Brausewetter: Marcel Touzet, Buchbinder, Ernst Dumcke: Jacques Vernier, Hilde Hildebrand: Eva, Karl Etlinger: Touzet, Fotograf, Marcels Vater, Toni Tetzlaffseine Frau, Paul Biensfeldt: Durmont, Marcels Gehilfe, Ilse Korseck: Georgette, Dienstmädchen, Elisabeth Pinajeff: Lilette Darby, Tänzerin, Hugo Fischer-Köppe: Gaston, Ernst Pröckl: Albert, Albert Préjean: Sänger",,,,"Franz Schulz, Wilhelm Thiele",,,,,"Nicolas Farkas, Ferenc Farkas",,,,Robert Gilbert,,Ralph Erwin,,Ralph Erwin,,"Marcel Vandal & Charles Delac Tonfilmproduktion Gmb: H (Berlin), Marcel Vandal & Charles Delac (Paris)",,"Marcel Vandal, Charles Delac",Wilhelm Thiele,,,René Le Hénaff,,,,Hermann Stör,"Paul Armont (Bühnenstück ""L`amoureuse aventure"")",,2320 m,"35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Mädchen in Uniform,https://www.filmportal.de/film/maedchen-in-uniform_156e4f5f956a49e5bec7fda0557b5a8a,Spielfilm,1931,Deutschland,Hugo Froelich,,"Fritz Maurischat, Friedrich Winkler-Tannenberg",,"Hertha Thiele: Manuela von Meinhardis, Gertrud de Lalsky: Manuelas Tante Exzellenz von Ehrenhardt, Dorothea Wieck: Erzieherin Fräulein von Bernburg, Emilie Unda: Fräulein von Nordeck zur Nidden, Oberin, Marte Hein: Anstaltsprotektorin, Hedwig Schlichter: Erzieherin Fräulein von Kesten, Lene Berdolt: Erzieherin Fräulein von Gaerschner, Lisi Scheerbach: Erzieherin Mademoiselle Oeuillet, Margory Bodker: Erzieherin Miss Evans, Erika Mann: Erzieherin Fräulein von Atems, Else Ehser: Gardrobiere Elise, Ellen Schwanneke: Ilse von Westhagen, Ilse Winter: Marga von Rasso, Charlotte Witthauer: Ilse von Treischke, Erika Biebrach: Lilli von Kattner, Ethel Reschke: Oda von Oldersleben, Annemarie von Rochhausen: Edelgard Komtesse von Mengsberg, Ilse Vigdor: Anneliese von Beckendorf, Barbara Pirk: Mia von Wollin, Doris Thalmer: Mariechen von Ecke",,,,"Christa Winsloe, F. D. Andam",Bild und Ton Gmb: H (Berlin),,,,"Reimar Kuntze, Franz Weihmayr",Heinz Loos,,Carl Froelich,,Bruno Cieslewicz,Hansom Milde-Meißner,,,,Deutsche Film-Gemeinschaft Gmb: H (Berlin),"Walter Supper (Produktionsleitung - Gesamtorganisation), Frank Wysbar (Produktionsleitung - Gesamtorganisation)",Friedrich Pflughaupt,Leontine Sagan,,,,,"Eugen Klagemann, Walter Lichtenstein",,"Karl Brodmerkel, Fritz Stiller","Christa Winsloe (Bühnenstück ""Gestern und Heute"")",,"6 Akte, 2682 m, 98 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
La maison jaune de Rio,https://www.filmportal.de/film/la-maison-jaune-de-rio_871b584ccbd840f6af13e32c28e7cd15,Spielfilm,1931,Frankreich/Deutschland,,,,,"Charles Vanel: King-Fu / Scalpa, Renée Héribel: Anita, Tänzerin, Jacques Maury: Schmierenschauspieler, Édouard Hardoux: Theaterdirektor, Léo Courtois, Andrews Engelmann, Jean-François Martial, Hélène Robert, Henri Valbel, Robert Guilbert",,,,"Rudolf Katscher, Egon Eis",,,,,Werner Brandes,,Boris Bilinsky,,,,"Friedrich Hollaender, Werner Schmidt-Boelcke, Rolf Marbot",,,,,,,"Robert Péguy, Karl Grune",,,,,,,,,,90 min,35mm,,,
Mam'zelle Nitouche,https://www.filmportal.de/film/mamzelle-nitouche_8af9f3982ed4437089193ab3a489c793,Spielfilm,1931,Frankreich/Deutschland,,,Gabriel Scognamillo,,"Raimu: Célestin / Floridor, André Alermemajor, Janie Marèse: Nitouche, Edith Méra: Corinne, Alida Rouffemère superieure, Andrée Lorraine, Suzy Leroy, Edwige Feuillère, Simone Simon, Geo Forster, Édouard Delmont",,,,Hans H. Zerlett,,,,,"Roger Hubert, Theodor Sparkuhl",,,,,,Florimond Hervé,,,,"Vandor-Film (Paris), Ondra-Lamac-Film Gmb: H (Berlin)",,"Anny Ondra, Carl Lamač",Marc Allégret,"Claude Heymann, Yves Allégret",,,,,,,,,105 min,"35mm, 1:1.19","s/w, Western Electric",,
Mamsell Nitouche,https://www.filmportal.de/film/mamsell-nitouche_2e290174caf84720987056d941320267,Spielfilm,1931,Frankreich/Deutschland,,,Heinz Fenchel,,"Anny Ondra: Denis, Stiftsschülerin ""Mansell Nitouche"", Oskar Karlweis: Célestin, Organist- ""Florimond"", Georg Alexander: Leutnant Champlatreux, Hans Junkermann: Major Gibus, Julia Serda, Yvonne Albinus: Corinne, Karl Forest: Theaterdirektor",,,,Hans H. Zerlett,,,,,Otto Heller,,,,Richard Genée,,Florimond Hervé,,Michel Michelet,,"Vandor-Film (Paris), Ondra-Lamac-Film Gmb: H (Berlin)",,,Carl Lamač,,,,,,,,,,"7 Akte, 2000 m",,Western Electric 4 Kanal Magnetton,,
Der Mann der den Mord beging,https://www.filmportal.de/film/der-mann-der-den-mord-beging_40321bb377eb42a08201147cd20b8c2b,Spielfilm,1931,Deutschland,"Kurt Heinz, Otto Lehmann",,"Hermann Warm, Arno Richter",,"Conrad Veidt: Oberst Marquis de Sévigné, Heinrich George: Lord Edward Falkland, Trude von Molo: Lady Mary Falkland, Friedl Haerlin: Edith, Frida Richard: Lady Foult, Friedrich Kayßler: Polizeiminister Mehmed Pascha, Grigori Chmara: Fürst Stanislaus Cernuwicz, Erich Ponto: Französischer Gesandter Boucher, Hans Joachim Moebis: Tänzer Terrail, Yvette Rodin: Tänzerin Terrail, Rolf Drucker: Sohn George Falkland, Bruno Ziener: Prospère, Diener bei Sévigné",,Carl Mayer,,"Heinz Goldberg, Henry Kosterlitz, Harry Kahn",,,,,Curt Courant,,Alexander Arnstam,,,"Franz Siebert, Ilse Siebert",Hans J. Salter,,Hans J. Salter,,Terra-Film AG (Berlin),Eugen Tuscherer,"Curt Melnitz, Ralph Scotoni, Viktor Skutetzky (Gesamtorganisation)",Kurt Bernhardt,Laslo Benedek,,Laslo Benedek,,,,Gerhard Goldbaum,"Claude Farrère (Bühnenstüc `homme qui assassina""), Pierre Frondaie (Bühnenstück ""L' Homme qui assassina"")",,"2510 m, 92 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
"Der Mann, der seinen Mörder sucht",https://www.filmportal.de/film/der-mann-der-seinen-moerder-sucht_ecbb552f50f7452da8856c6aeea09855,Spielfilm,1931,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Heinz Rühmann: Hans Herfort, Lien Deyers: Kitty, Raimund Janitschek: Einbrecher Otto Kuttlapp, Hans Leibelt: Generaldirektor Adamowski, Hermann Speelmans: Jim, Friedrich Hollaender: Vorsitzender des Vereins ""Weiße Weste"", Gerhard Bienert: Schupo, Eugen Boral: Mitglied des Gesangsvereins, Otti Dietze: Wirtin im Lokal, Victor Palfi: Freund von Hans, Franz Fiedler, Eberhard Mack, Wolfgang von Waltershausen, Erik Schütz, Hermann Blaß, Roland Varno, Fritz Odemar",,,,"Ludwig Hirschfeld, Kurt Siodmak, Billy Wilder, Robert Siodmak (ungenannt)",,,,,"Konstantin Tschet, Otto Baecker",,,,"Billy Wilder, Friedrich Hollaender","Emil Neumann, Maria Jamitzky",Friedrich Hollaender,,Franz Wachsmann,,Universum-Film AG (UFA) (Berlin),Eberhard Klagemann,Erich Pommer,Robert Siodmak,Carl Winston,,Viktor Gertler,,,,Fritz Thiery,"Ernst Neubach (Bühnenstück ""Jim, der Mann mit der Narbe"")",,"9 Akte, 2672 m, 98 min","35mm, 1:1.19","s/w, Tobis-Klangfilm","Voraufführung (DE): 17.01.1931, Berlin, U.T. Turmstraße",
Die Marquise von Pompadour,https://www.filmportal.de/film/die-marquise-von-pompadour_689cfe7a02dd4fffb819cf7f6d2ed76c,Spielfilm,1931,Deutschland,,,Robert Neppach,,"Anny Ahlers: Die Marquise von Pompadour, Kurt Gerron: Ludwig XV., König von Frankreich, Walter Jankuhn: Gaston De Méville, Ida Wüst: Frau von Estrade, ihre Gesellschafterin, Ernö Verebes: Marcel de Clermount, Kadett, Irene Ambrus: Madelaine Biron, Vorleserin, Fritz Odemar: Minister Maurepas, Hans Rameau: Der Dauphin, Wilhelm Bendow: Mélange, Sekretär der Pompadour, Max Ehrlich: Hofbankier Cerf, Gustl Stark-Gstettenbaur: Ein kleiner Kadett",,,,"Hans Rameau, Willi Wolff",,,,,Willy Hameister,,,,"Willi Wolff, Fritz Rotter",,"Robert Stolz, Rudolf Nelson, Eduard Künneke, Alfred Strasser (Orchester)",,Alfred Strasser (und Arrangement),,Ellen Richter Film Gmb: H (Berlin),,,Willi Wolff,,,,,,,,,,104 min,"35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Mary,https://www.filmportal.de/film/mary_7dc7f137a9c049f0bbf682690d3721a8,Spielfilm,1931,Deutschland/Großbritannien,,,,,"Alfred Abel: Sir John Menier, Olga Tschechowa: Mary Baring, Paul Graetz: Bobby Brown, Lotte Stein: Bebe Brown, Ekkehard Arendt: Handel Fane, Jack Mylong-Münz: John Stuart, Louis Ralph: Bennet , Hermine Sterler: Miss Miller , Fritz Alberti: Verteidiger, Else Schünzel, Julius Brandt, Rudolf Meinhardt-Jünger, Lucie Euler, Harry Hardt: Inspektor, Eugen Burg: Detektiv, Heinrich Gotho, Esme V. Chaplin: Staatsanwalt , Miles Mander: Gordon Moore, Hertha von Walther",,,,"Herbert Juttke, Georg C. Klaren, Alma Reville, Helen Simpson",,,,,Jack E. Cox,,,,,,John Reynders,,,,"British International Pictures Ltd. (B.I.P.) (London), Südfilm AG (Berlin)",,John Maxwell,Alfred Hitchcock,,,Rene Marrison,,,,Cecil V. Thornton,Clemence Dane,,78 min,"35mm, 1:1.20","s/w, Mono",,
"Mein Freund, der Millionär",https://www.filmportal.de/film/mein-freund-der-millionaer_43cc268dfe204a9189716490a5cf694e,Spielfilm,1931,Deutschland,,,,,"Enrico Benfer, Hermann Thimig, Jakob Tiedtke, Maria Meißner, Ernst Dumcke",,,,,,,,,,,,,,,,,,,,,,Hans Behrendt,,,,,,,,,,,,,,
Mein Leopold,https://www.filmportal.de/film/mein-leopold_2f23fabe91494e8eab05cce772568362,Spielfilm,1931,Deutschland,,,Franz Schroedter,,"Gerhard Dammann, Max Adalbert, Lucie Englisch, Paul Henckels, Hermann Thimig, Ida Wüst, Gustav Fröhlich, Hilde Hildebrand, Heinz Sarnow",,,,,,,,,Willy Goldberger,,,,,,,,,,,,,Hans Steinhoff,,,,,,,,Adolphe L'Arronge (Bühnenstück),,,,,,
Meine Cousine aus Warschau,https://www.filmportal.de/film/meine-cousine-aus-warschau_e7d5014f62f0409baa4ce1734807cc14,Spielfilm,1931,Deutschland,,,Julius von Borsody,,"Szöke Szakall: Burel, Tala Birell: Lucienne, seine Frau, Liane Haid: Sonja, Luciennes Cousine, Fritz Schulz: Fred, Luciennes Hausfreund, Karl Huszar-Puffy: Tobby, Paul Kemp: St. Hilaire, Burels Nachbar, Leo Peukert: Arzt",,,,"Franz Schulz, Karl Noti",,,,,Curt Courant,Georg Leschke,,,Artur Rebner,"Bruno Heckmann, Karl Weitschat, Charlotte Pfefferkorn",Artur Guttmann,,,,Allianz-Tonfilm Gmb: H (Berlin),Wilhelm Székely,Arnold Pressburger,Carl Boese,,,Ladislao Vajda,,Walter Lichtenstein,,Emil Specht,,,"9 Akte, 2328 m, 80 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
"Meine Frau, die Hochstaplerin",https://www.filmportal.de/film/meine-frau-die-hochstaplerin_44f947c9243049f18ac570c5ea0ec562,Spielfilm,1931,Deutschland,Fritz Schwarz,,"Hans Sohnle, Otto Erdmann",,"Käthe von Nagy: Jutta Bergmann, Heinz Rühmann: Bankangestellter Peter Bergmann, Fritz Grünbaum: Agent Silbermann, Hermann Vallentin: Würstchenfabrikant Marty, Alfred Abel: Mostrichfabrikant Knast, Maly Delschaft: Sängerin Ileana Knast, Theo Lingen: Ileanas Manager, Hans Waßmann: Nervenarzt Dr. Sommer, Fritz Alberti: Direktor der Landeskreditbank, Else Heims: Zimmervermieterin Frau Klaffke, Edith Meinhard, Hubert von Meyerinck, Ernst Wurmser, Georg Schmieter, Walter Eckard, Julius Brandt, Georg Heinrich Schnell",,,,"Lothar Philipp August Mayring, Ernst Wolff, Fritz Zeckendorf, Philipp Lothar Othello Mayring",,,,,"Eugen Schüfftan, Karl Puth",Bernhard Hellmund,,,Willi Kollo,"Adolf Braun, Friedrich Havenstein",Willi Kollo,,Hanns Schindler,,Universum-Film AG (UFA) (Berlin),Bruno Duday,,Kurt Gerron,Erich Holder,,Konstantin Mick,,Eigil Wangoe,,Walter Tjaden,,,"9 Akte, 2481 m, 91 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Mitternachtsliebe,https://www.filmportal.de/film/mitternachtsliebe_d058437fe7044b5ba3f0caae3a4d0f42,Spielfilm,1931,Deutschland,,,"Franz Schroedter (Nachdreh), Carl Ludwig Kirmse",,"Daniela Parola: Georgette, Hans Adalbert Schlettow: Bogdanoff, Pierre Batcheff: Walter Thalberg, Alfred Loretto: Der Kapitän, Josseline Gael: Fanny",,,,Carl Behr,,,,,"Roger Hubert, Theodor Sparkuhl, Reimar Kuntze (Nachaufnahmen), Heinrich Balasch (Nachaufnahmen)",Walter Roßkopf,,,,"Max Patyna, Bruno Cieslewicz","Jean Delaunay, Philippe Parès, Georges Van Parys",,,,"Froelich-Film Gmb: H (FFG) (Berlin), Les Établissements Braunberger-Richebé (FR)",Friedrich Pflughaupt,"Pierre Braunberger, Carl Froelich","Augusto Genina, Carl Froelich",,,,,Eugen Klagemann,,Carlo Paganini,,,"9 Akte, 2352 m",,RCA-Photophone,,
Der Mörder Dimitri Karamasoff,https://www.filmportal.de/film/der-moerder-dimitri-karamasoff_75459161d3e049128eae2081eb178401,Spielfilm,1931,Deutschland,"Hans Hofmann, Conny Carstennsen",,"Heinrich Richter, Victor Trivas",,"Fritz Kortner: Leutnant Dimitri Karamasoff, Anna Sten: Dirne Gruschenka, Fritz Rasp: Diener Smerdjakoff, Bernhard Minetti: Bruder Iwan Karamasoff, Max Pohl: Vater Fedor Karamasoff, Elisabeth Neumann-Viertel: Fenja, Fritz Alberti: Gerichtspräsident, Werner Hollmann: Pole, Hanna Waag: Dimitris Braut Katja, Lore Mosheim",,,,"Leonhard Frank, Fedor Ozep, Victor Trivas",,,,,Friedl Behn-Grund,,,,,"Franz Siebert, Ilse Siebert, Robert Stritzke, Friedrich Havenstein",Karol Rathaus,,Kurt Schröder,,Terra-Film AG (Berlin),Eugen Tuscherer,"Curt Melnitz, Ralph Scotoni",Fedor Ozep,George Freedland,,"Fedor Ozep, Hans von Passavant",,,,Hermann Birkhofer,"Fjodor Michailowitsch Dostojewski (Motive des Romans ""Die Brüder Karamasow"")",,"2486 m, 91 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Monte Carlo Madness,https://www.filmportal.de/film/monte-carlo-madness_a2db04aee872454cb1a855f663f615b7,Spielfilm,1931,Deutschland,,,Erich Kettelhut,,"Hans Albers: Capt. Erickson, Sari Maritza: Queen Yola, Charles Redgie: Peter, Helen Haye: Isabel, John Deverell: Konsul, C. Hooper Trask: Premierminister, Peter Lorre, Thomas Weguelin, Philipp Manning, Comedian Harmonists",Rowland V. Lee,,,"Hans Müller, Franz Schulz",,,,,"Günther Rittau (Bildleitung), Konstantin Tschet",Karl Plintzner,,,Robert Gilbert,,Werner Richard Heymann,,Werner Richard Heymann,,Universum-Film AG (UFA) (Berlin),,Erich Pommer,Hanns Schwarz,,,,,Willi Klitzke,,"Hermann Fritzsching, Walter Tjaden",Fritz Reck-Malleczewen (Roman),,"3032 m, 111 min","35mm, 1:1,20","s/w, Tobis-Klangfilm",,
Les monts en flammes,https://www.filmportal.de/film/les-monts-en-flammes_4a1d4aeb6ab545f4afced685644c52a1,Spielfilm,1931,Deutschland/Frankreich,,,Leopold Blonder,,"Luis Trenker: Florian Dimai, Marie-Antoinette Buzet: Pia, seine Frau, Georges Péclet: Leutnant Franchini, Armand Bernard: Ein österreichischer Soldat, Joe Hamman: Leutnant Call, Henri Valbel: Der Kommandant, Willy Rozier, André Saint-Germain",,,,Karl Hartl,,,,,"Sepp Allgeier, Albert Benitz, Giovanni Vitrotti",,,,,,Giuseppe Becce,,,,Marcel Vandal & Charles Delac Tonfilmproduktion Gmb: H (Berlin),,"Marcel Vandal, Charles Delac","Luis Trenker, Joe Hamman",Ernst Rechenmacher,,"Ernst Fellner, Karl Hartl, Mark Sorkin",,,,"Hermann Birkhofer, Hans Bittmann, Hans Grimm",,,100 min,"35mm, 1:1,33","s/w, Ton",,
Die Mutter der Kompagnie,https://www.filmportal.de/film/die-mutter-der-kompagnie_18d27ca495764c25a2cef1900f14525d,Spielfilm,1931,Deutschland,,,Willy Reiber,,"Weiß-Ferdl: Feldwebel Stops, Betty Bird: Else Krüger, Paul Heidemann: Gerngroß, Wirt des Gasthofs ""Zum Steinbock"", Grit Haid: Anni, Kassiererin im ""Steinbock"", Leo Peukert: Herr Hauptmann, Fritz Greiner: Herr Professor, Josef Eichheim: Obersekretär aus Sachsen",,,,"Joseph Dalmann, Franz Seitz Sr.",,,,,Franz Koch,Josef Illig,,,,Heinrich Beckmann,Georg Ebner (unter Verwendung von Militärmärschen und volkstümlichen Melodien),,Georg Ebner,,Emelka-Konzern (München),,Franz Seitz Sr.,Franz Seitz Sr.,,,Paul May,,Josef M. Rubner,,Martin Müller,,,,,,,
Eine Nacht im Grandhotel,https://www.filmportal.de/film/eine-nacht-im-grandhotel_5b5abe988b3c4e24b95f0b181b1e1645,Spielfilm,1931,Deutschland,,,Ernö Metzner,,"Marta Eggerth: Glay, Ulrich Bettac: Fritz Ebner, Max Schipper: Max, sein Freund, Kurt Gerron: Achaz, Karl Etlinger: Gallison, Willy Prager: Lorbeer, Margot Walter: Mizzi, Egon Brosig: Kellner, Ernst Reicher: Hoteldirektor, Leo Monosson",,,,"Erich Fejer, Paul Frank",,,,,Otto Kanturek,Bruno Timm,,,"Otto Stransky, Joe Landé","Harry Krankemann, Karl Weitschat",Otto Stransky,,Otto Stransky,,"Thalia-Lichtspiele Gmb: H (Berlin), Nero-Film AG (Berlin)",Georg C. Horsetzky,"Friedrich Harnisch, Seymour Nebenzahl",Max Neufeld,"Franz Hoffermann, Harold S. Neuberger, Basil Ruminow",,Herbert Selpin,,,,Adolf Jansen,,,91 min,"35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Die Nacht ohne Pause,https://www.filmportal.de/film/die-nacht-ohne-pause_65fd924c1c3e4f69b4489a74f6419ea4,Spielfilm,1931,Deutschland,,,"Fritz Maurischat, Gabriel Pellon",,"Siegfried Arno: Max Stieglitz, Camilla Horn: Letta Larbo, Max Adalbert: Julius Seipold, Ida Wüst: Regine, seine Frau, Ilse Korseck: Gertie, deren Tochter, Paul Richter: Walter Riemann, Filmregisseur, Willy Stettner: Heinz Fellner, Annemarie Hase: Anna, Dienstmädchen, Walter Steiner: Kinodirektor, Karl Harbacher: Friseur, Hans Richter: Piccolo, Gustl Stark-Gstettenbaur: Bürolehrling bei Stieglitz",,,,"Bobby E. Lüthge, Willy Prager",,,,,Karl Vass,,,,"Willy Prager, Otto Stransky","Martin Gericke, Adolf Braun",Otto Stransky,,Otto Stransky,,Tonbild-Syndikat AG (Tobis) (Berlin),Joe Pasternak,,"Andrew Marton, Franz Wenzler",,,,,,,Erich Lange,,,,,,,
Nie wieder Liebe!,https://www.filmportal.de/film/nie-wieder-liebe_3c188903ec2048e695aa2c23a5fe8b20,Spielfilm,1931,Deutschland,Fritz Klotzsch,,"Robert Herlth (Entwürfe), Walter Röhrig (Entwürfe)",,"Lilian Harvey: Gladys O'Halloran, Harry Liedtke: Sandercroft, Felix Bressart: Diener Jean, Margo Lion: Stimmungssängerin, Oskar Marion: Jack, Julius Falkenstein: Dr. Baskett, Hermann Speelmans: Tom, Theo Lingen: Rhinelander, Raoul Langen: Spanier, Louis Brody: Koch, Konstantin Kalser: Schiffsjunge, Rina Marsa: Claire, Hans Behal: Charlie, Mischa Spoliansky: Klavierspieler, Fritz Greiner: Begleiter von Charlie",,,,"Irma von Cube, Anatole Litvak, Fritz Falkenstein (ungenannt), Curt J. Braun (ungenannt), Felix Joachimson (ungenannt)",,,,,Franz Planer,,,,Robert Gilbert,Ernst Schülke,Mischa Spoliansky,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),"Gregor Rabinowitsch, Arnold Pressburger, Noé Bloch","Gregor Rabinowitsch, Noé Bloch",Anatole Litvak,Max Ophüls,,Alexander Uralsky,,Emanuel Loewenthal,,Erich Leistner,"Julius Berstel (Bühnenstück ""Dover - Calais"")",,"8 Akte, 2406 m, 88 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Niemandsland,https://www.filmportal.de/film/niemandsland_257d29c335704cfb91e61a5f9f722b69,Spielfilm,1931,Deutschland,,,Artur Schwarz,,"Ernst Busch: Der Deutsche, Hugh Stephen Douglas: Der Engländer, Louis Douglas: Der Schwarze, Georges Péclet: Der Franzose, Wladimir Sokoloff: Irgendwo in der Welt, Renée Stobrawa: Die Deutsche, Zoe Frank: Die Engländerin, Rose Mai: Die Französin, Elisabeth Lennartz: Irgendwo in der Welt, Holmes Zimmermann",,,,Victor Trivas,,,,,"Alexander von Lagorio, Georges C. Stilly",Siegfried Weinmann,,,"Leo Hirsch, Günther Weisenborn",Robert Stritzke,Hanns Eisler,Lewis Ruth,Kurt Schröder,,Resco-Filmproduktion Anton Resch (Berlin),Julian Kaufman,Anton Resch,Victor Trivas,,,"Walther Stern, Leberecht von Guaita",,"Jacob Hellmann, Hermann Funke",,"Carl-Erich Kroschke, Gustav Brinkmann",,,"9 Akte, 2556 m, 93 min","35mm, 1:2,20","s/w, Tobis-Klangfilm",,"Zensur (DE): 22.04.1933, Verbot"
Ombres des bas fonds,https://www.filmportal.de/film/ombres-des-bas-fonds_bcdfe3d3c305430d833a144ab5e34ab6,Spielfilm,1931,Deutschland,,,"Robert A. Dietrich, Emil Hasler",,"Harry Piel: Harry West, Dary Holm: Irene von Sheridan, Elisabeth Pinajeff: Yvette Finetti, Hans Junkermann: Amadeus Keller, Hans Behal: S. Berry, Carl Balhaus: Jonny, Aruth Wartan: Apolloni, Leopold von Ledebur: Kommissar Braun, Carl Goetz: Jonnys Vater, Eugen Rex: Kommissar Stückli, Charly Berger, Olga Engl, Maria Forescu, Wolfgang von Schwindt, Sam Baskiniund seine Band",,,,Henrik Galeen,,,,,Ewald Daub,,,,,Arnold Jenssen,Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),Viktor Klein,Harry Piel,Harry Piel,"Charles Métain (Mitarbeit), René Métain (Mitarbeit)",,Andrew Marton,,Karl Ewald,,Charles Métain,,,,,,,
