Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Mein Freund Harry,https://www.filmportal.de/film/mein-freund-harry_6174b987400f4a0d9028dbca260219b7,Spielfilm,1928,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Harry Liedtke: Harry Gill, Maria Paudler: May Elliot, Otto Wallburg: Gen.Dir. Fredy Sanderson, Bruno Kastner: Luice Vicelli, Rina Maggi: Diane de Lusigny, Cord Morton: Artist, Ida Wüst: Tante, Karl Falkenberg: Diener",,,,,,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Felix Bartsch (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Max Obal,,,,,,,,,,"7 Akte, 2319 m","35mm, 1:1.33","s/w, stumm",,
Mein Leben für das Deine,https://www.filmportal.de/film/mein-leben-fuer-das-deine_c87fa07b4fef47e1b0d2b9d1edc16020,Spielfilm,1928,Deutschland,,,Oskar Friedrich Werndorff,,"Francesca Bertini: Odette, Warwick Ward: Graf Georg de Clermont-Latour, Simone Vaudry: Jacqueline, seine Tochter, Alfred Solm: Marquis Gaston de Meyran, Alfred Gerasch: Philippe La Hoche, Fritz Kortner: Frontenac, ein Abenteurer, Angelo Ferrari: Cardeilhan",,,,"Luitz Morat, Georg C. Klaren, Herbert Juttke",,,,,Otto Kanturek,,,,,,,,,,F.P.S. Film Gmb: H (Berlin),,,Luitz Morat,,,,,Rudolf Brix,,,,,,,,,
Mikosch rückt ein,https://www.filmportal.de/film/mikosch-rueckt-ein_b8fa71f896cc4fb2a0dc176d70c879df,Spielfilm,1928,Deutschland,,,"Ernö Metzner, Ernst Meiwers",,"Julius von Szöreghy, Lydia Potechina: Elsa, seine Frau, Claire Rommer: Lilly, seine Tochter, Hans Junkermann: Major Czupszik, Josefine Doraseine Frau, Georg Alexander: Oberleutnant von Banty, Leo Peukert: Toni Hupfner, Elisabeth Pinajeffdie fesche Mizzi, Paul Morgan: Cromwell, Notar, Harry Frank: Alfred Braun, Maud Harris: Hausmädchen, Jack Mylong-Münz: Wachtmeister Rott",,,,"Emanuel Alfieri, Cornel Popp",,,,,Willy Hameister,,,,,,,,,,,,,Rolf Randolf,,,,,,,,,,,,,,
Mit Siebenmeilenstiefeln,https://www.filmportal.de/film/mit-siebenmeilenstiefeln_ffaee6d6f4d04a63a33cc72388eafc59,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der moderne Casanova,https://www.filmportal.de/film/der-moderne-casanova_dfe177d670624b4f9eba4013f6cd490e,Spielfilm,1928,Deutschland,,,"Botho Höfer, Hans Minzloff, Franz Dworsky (Bühnentechnische Beratung)",,"Harry Liedtke: Dr. Christian Friedhold, Lydia Potechina: Frau Lydia Abendroth, Lia Eibenschütz: Lieselotte Abendroth, Truus van Aalten: Veronika Abendroth, Trude Berliner: Nina Ly, Grace Chiang: Grace Chiang, Hugh Stephen Douglas: Dr. Arnstedt, André Pilot: Egon Mannstadt, Valeria Blanka: Frau Direktor Werner, Viktor Kowarzik: Bobby Berndt, Hermann Picha: Stadtrat Hieronymus Abendroth, Colette Brettel: Trude Krauss, Hans Wallner: Revue-Regisseur, Johanna Ewald: Auguste, Dienstmädchen bei Abendroth, Irene Parma: Violette ""Casanovas"", Sekretärin, Valerie Boothby: Charlotte, Zofe, Otto Wallburg, Ernö Verebes, El Dura, Lya Christie, Vivian Gibson, Maria Korda, Ballett Mary Wiggmann",,,,Franz Rauch,,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Bernhard Homola (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Max Obal,Hans Davidson,,,,Karl Lindner,,,,,,"35mm, 1:1,33","s/w, stumm",,
Moderne Piraten,https://www.filmportal.de/film/moderne-piraten_4b115cd0e9e24e4584f8961535ce4174,Spielfilm,1928,Deutschland,,,Alexander Ferenczy,,"Jack Trevor: Major John Brent, ein Regierungskommissar, Marietta Millner: Miß Dorothy Gordon, eine Filmdiva, Siegfried Arno: Fredy Pitpit, ein Filmkomiker, Jack Mylong-Münz: Henry Lincoln, ein Filmschauspieler, Corry Bell: Juarez / Juanita, Cyril de Ramsay: James Morton, ein entlassener Marine-Offizier, Hugo Werner-Kahle: Bernardo Esperaso, Nien Sön Lingchinesischer Anreißer, Max Maximilian: Johannson, Kapitän, Ogima Barcelona: Carlsen, Anführer einer Verschwörerbande, Emil FenyöPolizeikommissar, Georg Heinrich Schnell: Kapitän der ""Sultana"", Fritz Greinerder ""Unbekannte"", Edgar Charles: Junta-Offizier",,,,"Margarete M. Langen, Bobby E. Lüthge",,,,,Willy Goldberger,,,,,,Paul Dessau (Kino-Musik),,,,Noafilm Gmb: H (Berlin),,Manfred Noa,Manfred Noa,,,,,,,,,,,,,,
Eine Nacht in London,https://www.filmportal.de/film/eine-nacht-in-london_a317f82f21d445799ba2e79739cdd371,Spielfilm,1928,Deutschland/Großbritannien,,,Hermann Warm,,"Lilian Harvey: Aline Morland, Ivy Duke: Lady Morland, Robert Irvine: Harry Erskine, Bernard Nedell: Prince Zalnoff, Robert English: Mr. Mc: Comber, Zena Dare, Angela Brett",,,,"Herbert Juttke, Georg C. Klaren",,,,,"Karl Freund, Robert Baberske",,,,,,Eduard Künneke (Kino-Musik),,,,Lupu Pick-Film Produktion,,,Lupu Pick,,,,,,,,Horace Tremlett (Erzählung),Terra-Filmverleih Gmb: H (Berlin),,"35mm, 1:1,33","s/w, stumm",,
Eine Nacht in Yoshiwara,https://www.filmportal.de/film/eine-nacht-in-yoshiwara_9e0a3da871d24eb3aeaeb4fd83042c9e,Spielfilm,1928,Deutschland,,,Robert Basilice,,"Barbara Dju: Geisha, Kunyo Ito: Der Blinde, Alfred Abel, Rudolf Klein-Rogge, Hugo Fischer-Köppe, Karl Beckersachs",,,,Hans Brennert,,,,,Eugen Hamm,,,,,,Hermann Worch (Kino-Musik),,,,,,,Emmerich Hanus,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Nuri, der Elefant",https://www.filmportal.de/film/nuri-der-elefant_34f958b0950045a8a2a52217f1d6fd3a,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Lola Kreutzberg-Film Gmb: H (Berlin),,,Henry Stuart,,,,,,,,,,,,,,
"O Jugend, wie bist du so schön",https://www.filmportal.de/film/o-jugend-wie-bist-du-so-schoen_e832797cef75462bb794a32bbf17d699,Spielfilm,1928,Deutschland,,,,,"Gritta Ley, Robert Garrison, Jakob Tiedtke, Hans Albers, Olga Engl, Hermine Sterler, Gerhard Ritterband, Gerd Briese, Leopold von Ledebur",,,,Siegfried Philippi,,,,,Max Grix,,,,,,Bernhard Homola (Kino-Musik),,,,Albö-Film Gmb: H (Berlin),,,Siegfried Philippi,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Ossi hat die Hosen an (Abenteuer eines Unterrocks),https://www.filmportal.de/film/ossi-hat-die-hosen-an-abenteuer-eines-unterrocks_fd1d623b52ff4ee8b10b52f58e7b3d53,Spielfilm,1928,Deutschland,,,Karl Machus,,"Ossi Oswalda: Ossi, Wolfgang Zilzer: Ossis Bruder, Sir Reggi, Anna von Strantz-Führing: Ossis Tante Augusta, Olga Engl: Ossis Tante Emely, Percy Marmont: Sir Ralph Wellalone, Annette Benson: Lady Day, Fred Leslie: Chauffeur Gould, Fritz Kampers: Gärtner, Karl Platen: Haushofmeister, Sophie Pagay: Frau des Haushofmeisters, Hilde Maroff1. Hausmädchen, Cara Guyl2. Hausmädchen, Hannelore Benzinger: Küchenmädchen, Margot Armand: Patricia Lloyd, Charles Ashton, Gordon Begg, Eugenie Prescott, Harold Hut",,,,"Berta Ruck, Luise Heilborn-Körbitz",,,,,"Karl Hasselmann, Hans Karl Gottschalk, H. Weddhon, Karl Buhlmann",,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Carl Boese-Film Gmb: H (Berlin),,"Carl Boese, Arthur Clavering",Carl Boese,,,,,,,,,,,,,,
Panik,https://www.filmportal.de/film/panik_240f835258e4497fb7090792cb32ddb9,Spielfilm,1928,Deutschland,,,"Erich Czerwonski, Günther Hentschel",,"Harry Piel: Mister X, Der Rajah von Lahore, Harry Peel, Dary Holm: Anita, Eugen Burg, Henry Bender, Jaro Fürth, Albert Paulig, Walter Steinbeck, Bruno Ziener, Georg John, Leopold von Ledebur, Erich Kaiser-Titz, Philipp Manning, Toni Tetzlaff, Gloria Maro, Kurt Brenkendorf, Max Zilzer, Ernst Behmer, Josef Peterhans, P. Alieff",,,,"Herbert Nossen, Harry Piel",,,,,"Gotthardt Wolf, Ewald Daub",,,,,,,,,,Ring-Film AG (Berlin),,,Harry Piel,Rudolf Sieber,,,,,,,,,,,,,
Die Pflicht zu schweigen,https://www.filmportal.de/film/die-pflicht-zu-schweigen_413ef4e99dc84d018b7d86546ac98cc2,Spielfilm,1928,Deutschland,,,Max Heilbronner,,"Marcella Albani: Maria Harp, Vivian Gibson: Edith, ihre Schwester, Angelo Ferrari: Robert Harp, Charlotte Susa: Eva Devin, seine Geliebte, Julia Serda: Frau Jorin, Camilla von Hollay: Emmy, Jack Trevor: Robert, Gustav Fröhlich: Gerhard, ihre Kinder, Kurt Gerron: Iwan Daniloff, Mary Kid: Hilde Ronk, Bruno Kastner: Dr. Garonder, Ellen Plessow: Frau von Storch, Sophie Pagay: Wirtschafterin, Heinrich Gotho: Diener",,,,"Alexander Alexander, Carl Wilhelm",,,,,Franz Planer,,,,,,Paul Dessau (Kino-Musik),,,,Ama-Film Gmb: H (Berlin),,,Carl Wilhelm,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Piccolo vom Goldenen Löwen,https://www.filmportal.de/film/der-piccolo-vom-goldenen-loewen_01edb46de4754389b97eee0206f686fe,Spielfilm,1928,Deutschland,,,Karl Machus,,"Fritz Kampers: Fritz Leplow, der Wirt zum ""Goldenen Löwen"", Gustl Stark-Gstettenbaur: Peter Poolmann, Piccolo, Maria Minzenti: Anna, seine Schwester, Dina Gralla: Gerda von Hohenstein, Julius von Szöreghy, Julius Falkenstein: Assessor von Gernsdorff, Paul Rehkopf: Stummelmaxe, das Stadtoriginal, Eddie F. Seefeld, Lu Däne, Karl Falkenberg, Karl Elzer",,,,Franz Rausch,,,,,Hans Karl Gottschalk,,,,,,,,,,,,,Carl Boese,,,,,,,,,,,,,,
Polnische Wirtschaft,https://www.filmportal.de/film/polnische-wirtschaft_8da63394b7d5488e816ea37267ec3c2f,Spielfilm,1928,Deutschland,,,Kurt Richter,,"Iwa Wanja: Marga, die feurige Polin, Margot Walter: Erika, die kühle Blonde, Hans Brausewetter: Willy, der Held zwischen zwei Feuern, Henry Bender: Puppke, der Margarinefabrikant mit dem neuen Reichtum, Siegfried Arno: Bronislaw, der Graf ohne Kasse, Else Reval: Gabriele, die Frau, die die Hosen anhat, Teddy Bill: Windig, der Mann mit dem Flug und Schlafrekord, Paul Henckels: Onkel mit der feuchten Aussprache, Emmy Wyda: Tante mit der sanften Zunge, Franz Klebusch: Herr Minister, Hugo Döblin: Notar, Conrad Curt Cappi: Richter, Wolfgang von Schwindt: Köchin",,,,"Richard Kessler, Walter Wassermann",,,,,"Hans Karl Gottschalk, Willy Goldberger, László Schäffer",,,,,,Walter Ulfig (Kino-Musik),,,,Strauß-Film-Fabrikation und Verleih Gmb: H (Berlin),Josef Stein,,E. W. Emo,,,,,,,,,,"6 Akte, 2135 m","35mm, 1:1.33","s/w, stumm",,
Der Präsident,https://www.filmportal.de/film/der-praesident_aba50eb4e6bd4fea938683852356caae,Spielfilm,1928,Deutschland,,,Robert Neppach,,"Ivan Mosjoukine: Pepe Torre, Suzy Vernon: Manuela de Valdez, Nikolai Malikoff: Conde de Valdez, Luigi Serventi: Don Geronimo Cortez, Heinrich Schroth: Donm Ramirez, Iwa Wanja: Juez, ein Bauernmädchen",,,,,,,,,"Mutz Greenbaum, Akos Farkas",,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,Hermann Millakowsky,Gennaro Righelli,,,,,Akos Farkas,,,,,,35mm,"s/w, stumm",,
Prinzessin Olala,https://www.filmportal.de/film/prinzessin-olala_ecb51491f97d4422a76b370ac4c97ae8,Spielfilm,1928,Deutschland,,,Robert Neppach,,"Hermann Böttcher: Fürst, Walter Rilla: Prinz Boris, Georg Alexander: Kammerherr, Carmen Boni: Prinzessin Xenia, Illa Meery: Hedy, ihre Freundin, Marlene Dietrich: Chichotte de Gastoné, Hans Albers: René, Chichottes Freund, Carl Goetzalter Kavalier, Julius von Szöreghy, Lya Christie: Lady Jackson, Alfred Abel",,,,Franz Schulz,,,,,Willy Goldberger,,,,,,,,,,Super-Film Gmb: H (Berlin),Julius Haimann,"Robert Land, Julius Haimann",Robert Land,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Priscillas Fahrt ins Glück,https://www.filmportal.de/film/priscillas-fahrt-ins-glueck_32f86384d189487eb2f489bffe1bf47d,Spielfilm,1928,Deutschland/Großbritannien,,,"Ian Campbell-Gray, Hermann Warm",,"Mady Christians: Princess Priscilla, Lewis Dayton: Der Großherzog, ihr Vater, Paul Cavanagh: Prince of Savonia, Eveline Chipman: Gräfin Distahl, Hofdame, Anne Gray: Anneliese, Priscillas Vertraute, Norah Baring: Amy Forger, Ronald Curtis: Jones, Ella Atherton: Mary, Fred Rains: Fritzing, Priscillas Lehrer, Claude H. Beerbohm: Detektiv",,,,Anthony Asquith,,,,,"Arpad Viragh, Henry Harris",,,Fritz Wendhausen,,,,,,,"Länder-Film Gmb: H (Berlin), British Instructional Films Ltd. (BIF) (London)",,,Anthony Asquith,Victor Peers,,,,,,,,,,"35mm, 1:1 ,33","s/w, stumm",,
"Quartier Latin (Paris, Du Stadt der Liebe)",https://www.filmportal.de/film/quartier-latin-paris-du-stadt-der-liebe_a32d5940486744a4acec8bd20b837021,Spielfilm,1928,Deutschland,,,Franz Schroedter,,"Carmen Boni, Iván Petrovich, Gina Manès, Maurice Braddell, Augusto Bandini, Gaston Jacquet, Helga Thomas, Nino Ottavi, Magnus Stifter",,,,"Curt J. Braun, Fritz Falkenstein",,,,,Eduard Hoesch,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Orplid-Film Gmb: H (Berlin),,,Augusto Genina,,,,,,,,,,,,,,
Die Räuberbande,https://www.filmportal.de/film/die-raeuberbande_4636b76cc0304cd198ae3b017cd40ad5,Spielfilm,1928,Deutschland,,,Oskar Friedrich Werndorff,,"Gustl Stark-Gstettenbaur, Martin Herzberg, Paul Hörbiger, Leonhard Frank, Fritz Draeger, Kurt Zarewski, Ilse Baumann, Kurt Katsch, Otto Kronburger, Marija Leiko",,,,"Leonhard Frank, Franz Schulz, Hans Behrendt",,,,,Otto Kanturek,,,,,,,,,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),,,Hans Behrendt,,,,,,,,,Deutsche Vereins-Film AG (Berlin),,,,,
Rasputins Liebesabenteuer,https://www.filmportal.de/film/rasputins-liebesabenteuer_b5d624814ab645c9bfb78e347ba35d44,Spielfilm,1928,Deutschland,Adolf Essek,,Dosio Koffler,,"Nikolai Malikoff: Rasputin, Diana Karenne: Zarin, Erwin Kalser: Zar, Alexander Murski: Postmeister Globitscheff, Uli Tridenskajadessen Frau, Fritz Alberti: Oberst Tatarinoff, Natalja Lisenko, Albert Kergy: Adjutant Bilinski, Alfred Abel: Generaladjutant Sablin, Ruth Albu: Hoffräulein Wera, Gertrud Arnold: Mutter Bilinski, Michael Rasumny: Purischkewitsch, Alexandra Sorina: Schauspielerin Warwarowa, Hilde Hildebrand: Dirne Gregubowa, Dr. N. Schweidel: Minister Chwostoff, David Monko: Minister Sassonow, Camilla von Hollay: Dienstmädchen Dunja, Ferdinand Bonn: Jagoroff, Maria de Witt: Wyrubowa, Uli Buotrydessen Frau Militza, Diana Diercks: Gräfin Ignatieff, Jack Trevor: Fürst Youssoupoff, Hans Albers: Offizier, Martin Wolfgang: Mitja, Hermann Picha: Spitzel, Erna Bojar: Gymnasiastin",,,,Dosio Koffler,,,,,László Schäffer,,,,,Paul Dannenberg,Pasquale Perris (Kino-Musik),,Pasquale Perris,,Martin Berger Film Gmb: H (Berlin),,Martin Berger,Martin Berger,Friedel Buckow,,Friedel Buckow,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Der Raub der Sabinerinnen,https://www.filmportal.de/film/der-raub-der-sabinerinnen_d4d48775d7a14d399048d72283af113b,Spielfilm,1928,Deutschland,Fritz Brunn,,Robert Neppach,,"Ralph Arthur Roberts: Direktor Emanuel Striese, Aribert Wäscher: Professor Gollwitz, Ida Wüst: Frau Striese, Valeska Stock: Frau Gollwitz, Teddy Bill: Sohn Friedrich Wilhelm Striese, Renée Kürschner: Fedora Eurydike, Maria Paudler: Tochter Paula Gollwitz, Illa Meery: Revuegirl Ria, Paul Otto: Kommerzienrat Groß, Walter Rilla: Sohn Emil Groß, genannt Sterneck, Wolfgang Zilzer: Intrigant Balsamo, Camilla von Hollay: Dienstmädchen Rosa",,,,"Franz Schulz, Robert Liebmann",,,,,Willy Goldberger,,,,,,,,,,Super-Film Gmb: H (Berlin),Julius Haimann,,Robert Land,,,,,,,,"Paul von Schönthan (Schwank), Franz von Schönthan (Schwank)",,"6 Akte, 2172 m","35mm, 1:1,33","s/w, ohne Ton",,
Die Regimentstochter,https://www.filmportal.de/film/die-regimentstochter_5079b7247d2949b98e29cb5065efeef5,Spielfilm,1928,Deutschland/Großbritannien,,,Heinrich Richter,,"Betty Balfour: Marie, die Regimentstochter, Alexander D'Arcy: Tonio, Kurt Gerron: Wachtmeister Quippo, Olga Limburg: Marquise Brascani, Julius Falkenstein: Baron Bertrand",,,,Hans H. Zerlett,,,,,René Guissart,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Hom-Film Gmb: H (Berlin),,,"Hans Behrendt, H. B. Parkinson (Englische Fassung)",,,,,,,,Gaetano Donizetti (Frei nach Oper),,97 min,"35mm, 1:1,33","s/w, stumm",,
Die Republik der Backfische,https://www.filmportal.de/film/die-republik-der-backfische_8065634d2cff43efaccad678cbb99092,Spielfilm,1928,Deutschland,,,"Max Knaake, Hans Sohnle, Fritz Maurischat (innen), Otto Erdmann (außen)",,"Betty Mayfair: Baby, Arthur Duarte: Ein junger Mann, Michael von Newlinski: Basiloff, Karl Harbacher: Rosiman, Max Schreck: Tulipan, Ernst Senesch: Ras-Ullah, Ruth Albu: Eva, ein Dienstmädchen, Alexander Murski: Der Chefredakteur, Ilse Stobrawa: Alice, Hermine Sterler: Fräulein Helmers, Ernest Verne: Robert-Steffens, Ernst Stahl-Nachbaur: John Enders, Ernest von Riehl: Thomas von Santen, Käthe von Nagy: Billie von Santen, Molly Stengrit: Molly, Raimondo van Riel, Daisy Lorand, Tsching Fuh Won",,,,"Axel Eggebrecht, Constantin J. David",,,,,Mutz Greenbaum,,,,,,Artur Guttmann (Kino-Musik),,,,Greenbaum-Film Gmb: H (Berlin),Marcel Hellmann,,Constantin J. David,,,,,,,,,,"7 Akte, 2818 m","35mm, 1:1,33",stumm,,
Der Ring der Bajadere,https://www.filmportal.de/film/der-ring-der-bajadere_7020cdff370d40dea913d68a9a14e69c,Spielfilm,1928,Deutschland,,,,,"Usha Bali, Henry Stuart, Bob Stoll",,,,Bobby E. Lüthge,,,,,Walter Weisse,,,,,,Giuseppe Becce (Kino-Musik),,,,Lola Kreutzberg-Film Gmb: H (Berlin),,,Henry Stuart,,,,,,,,,,,,,,
Ritter der Nacht,https://www.filmportal.de/film/ritter-der-nacht_13917b5a596d4dae92d36738900af80d,Spielfilm,1928,Deutschland,,,Leopold Blonder,,"La Jana: Marie-Louise, Wilhelm Dieterle: Marius, ein Mann ohne Beruf, Georges Charlia: François, Suzanne Delmas: Louisette, Iwan Kowal-Samborskij, Raimondo van Riel: Mimile, ein anderer Mann ohne Beruf, Edith Meinhard: Mimiles Mädel, Robert Garrisonder alte Pascal, Harry Grunwald, Steffi Vida",,,,Benno Vigny,,,,,Frederik Fuglsang,,,,,,Pasquale Perris (Kino-Musik),,,,Deutsche Film-Union AG (Defu) (Berlin),,,Max Reichmann,,,,,,,,,,,,,,
Rivalen in Alaska,https://www.filmportal.de/film/rivalen-in-alaska_63a708a78a404480b5b5a259b6c11aa4,Spielfilm,1928,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert und Bertram,https://www.filmportal.de/film/robert-und-bertram_c474adddbe6549f3be5e3e0a1fb7fefa,Spielfilm,1928,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Harry Liedtke: Robert Leonhard, Fritz Kampers: Bertram Engelke, Elizza La Porta: Melontha, Dolly Grey: Evelyne Parker, Karl Geppert: Greenhorn, ihr Sekretär, Hermann Picha: Amtsvorsteher Knurrhahn, Fritz Greiner: Zirkusdirektor, Alice Torning: Seine Frau, Carl Neisser1. Vagabund, Franz Stein2. Vagabund",,,,Franz Rauch,,,,,"Guido Seeber, Viktor Gluck",,,,,,,,,,Aafa-Film AG (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Die Rothausgasse,https://www.filmportal.de/film/die-rothausgasse_e1754fd8c4ba41b99dfef91d0627e151,Spielfilm,1928,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Grete Mosheim: Milada Rezek, Gustav Fröhlich: Gustav Brenner, Marija Leiko: Katherina Rezek, Else Heims: Frau Goldschneider, Camilla von Hollay: Fritzi, Wirtschafterin, Hilde Jennings: Helenka, Paul Otto: Dr. Brenner, Oskar Homolka: Dr. Horner, Betty Astor: Miladas Freundin, Hermann Picha, Hans Brausewetter, Lotte Stein",,,,Franz Schulz,,,,,Franz Planer,,,,,,,,,,Richard Oswald-Produktion Gmb: H (Berlin),,,Richard Oswald,,,,,Mois Safra,,,,,,"35mm, 1:1 ,33","s/w, stumm",,
Rutschbahn,https://www.filmportal.de/film/rutschbahn_a69e30870fb84d77a618c783237ef6d2,Spielfilm,1928,Deutschland/Großbritannien,,,Robert Herlth,,"Fee Malten: Heli Brandt, Tochter der Gutsherrin aus erster Ehe, Heinrich George: Jig Hartford, Fred Louis Lerch: Boris Berischeff, Harry Hardt: Sten, der Gutsherr, Erna Morena: Blida, Gutsherrin, seine Frau, Arnold Hasenclever: Olaf, Sohn der Gutsherrin aus erster Ehe, Szöke Szakall: Sam, ein Artist, Jutta Jol: Sonja, Helis Freundin, Vorsteherin des Hilfsvereins, Grete Reinwald: Nadja Berischeff, eine russische Emigrantin, Schwester von Boris",,,,"Adolf Lantz, Helen Gosewisch, Ladislaus Vajda",,,,,"Heinrich Gärtner, Otto Baecker",,,,,,Paul Dessau (Kino-Musik),,,,"Eichberg-Film Gmb: H (Berlin), British International Pictures Ltd. (B.I.P.) (London)",,Richard Eichberg,Richard Eichberg,,,,,,,,"Clara Ratzka (Nach dem Roman ""Das Bekenntnis"" von)",,"6 Akte, 2703 m","35mm, 1:1 ,33",s/w,,
S.O.S. Schiff in Not,https://www.filmportal.de/film/sos-schiff-in-not_46ff2c50f1fa4b19b61301cd402bea71,Spielfilm,1928,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Alfons Fryland: Mario Boni, Liane Haid: Grazia Boni, Gina Manès: Rita del Rios, André Nox: Clown, Harry Nestor: Mohamed Bey, Raimondo van Riel: Flavio, Marios Freund, Leopold von Ledebur: Kapitän, Sylvia Torff",,,,Carmine Gallone,,,,,"Friedl Behn-Grund, Vittore Armenise, Willi Teske",,,,,,Werner Schmidt-Boelcke (Kino-Musik),,,,Erda-Film Gmb: H (Berlin),,,Carmine Gallone,,,,,,,,,,,,,,
Die Sache mit Schorrsiegel,https://www.filmportal.de/film/die-sache-mit-schorrsiegel_b49d794ad81940feafd62c28ad096836,Spielfilm,1928,Deutschland,,,Hans Jacoby,,"Hermann Goetzke: Professor de Geer, Walter Rilla: Bernhard Benda, Anita Dorris: Doortje, Pflegetochter de Geers, Helga Molander: Frau van der Wal, Theodor Loos: Herr van der Wal, Alfred Gerasch: Schorrsiegel, Ernst Pröckl: Donding, Hermann Vallentin: Isaak, Emil Heyse: Polizeikommissar",,,,Felix Stein,,,,,Nicolas Farkas,,,,,,Walter Ulfig (Kino-Musik),,,,Terra-Film AG (Berlin),,,Jaap Speyer,,,,,,,,,,,,,,
Saxophon-Susi,https://www.filmportal.de/film/saxophon-susi_d9d7998e514140e7b547d5b96a1770df,Spielfilm,1928,Deutschland,,,Carl Ludwig Kirmse,,"Anny Ondra: Annie, Gaston Jacquet: Baron von Aspen, Olga Limburg: Baronin von Aspen, Malcolm Todd: Lord Herbert Southcliffe, Hans Albers: Spencer, Grit Haid: Revue-Stern La Tanja, Paul Biensfeldt: Franz Hille, Heizer im Revue-Theater, Margarete Kupfer: Frau Hille, Garderobiere, Mary Parker: Susi, beider Tochter, Karl Eichberger: Georg Philipps, ein junger Gelehrter, Mira DoréMrs. Triller, Vorsteherin der Triller-Tanzschule, Theodor Pištěk: John, Lord Herberts Diener, Oreste Bilancia: Jack Brown, Londoner Jazzkönig, Hermann Picha: Klavierspieler, John Franklyn: Tänzer, Julius von Szöreghy",,,,"Bobby E. Lüthge, Tom Maro",,,,,Otto Heller,,,,,,Paul Dessau (Kino-Musik),,,,,,,Carl Lamač,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Das Schicksal derer von Habsburg. Die Tragödie eines Kaiserreiches,https://www.filmportal.de/film/das-schicksal-derer-von-habsburg-die-tragoedie-eines-kaiserreiches,Spielfilm,1928,Deutschland,,,Artur Berger,,"Fritz Spira: Kaiser Franz Joseph, Erna Morena: Kaiserin Elisabeth, Maly Delschaft: Kronprinzessin Stephanie, Alfons Fryland: Kronprinz Rudolf, Franz Kammauf: Bratfisch, sein Leibfiaker, Leni Riefenstahl: Mary Vetsera, Willi Hubert: Franz Ferdinand, Irene Kraus: Baronin Helene Vetsera, Ernst Recniczek: Philipp von Coburg, Carmen Cartellieri: Gräfin Larisch, Albert von Kersten: Graf Hoyce, Paul Askonas: Montenuovo, Alice Roberts: Louise von Coburg, Minje van Grooten: Gräfin Chotek, Ferry Lukacs: Kaiser Karl",,,,Max Ferner,,,,,Marius Holdt,,,,,,,,,,Essem-Film-Prod. Gmb: H (Berlin),,,Rolf Raffé,Rolf Eckbauer,,,,,,,,,"7 Akte, 2758 m","35mm, 1:1.33",s/w,"Uraufführung (DE): 16.11.1928, Hamburg, Waterloo",
