Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Laster der Menschheit,https://www.filmportal.de/film/laster-der-menschheit_1e973e18a4ad46339e35814da1a50adb,Spielfilm,1927,Deutschland,,,Robert A. Dietrich,,"Asta Nielsen: Opernsängerin Tamara, Alfred Abel: Kokainhändler Mangol, Werner KraußKokainsüchtiger, Elizza La Porta, Charles Willy Kayser, Trude Hesterberg, Maria Forescu, Carla Meissner, Sybille von Lerchenfeld, Ekkehard Arendt, Eberhard Leithoff",,,,Leo Birinski,,,,,Ludwig Lippert,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Internationale Film-AG (Ifa) (Berlin),,Rudolf Meinert,Rudolf Meinert,,,,,,,,,,"7 Akte, 2437 m","35mm, 1:1,33","s/w, stumm",,
Die Leibeigenen,https://www.filmportal.de/film/die-leibeigenen_818a2baf41744902983dd642d3a2b1eb,Spielfilm,1927,Deutschland,Heinrich Gärtner (?),,Jacek Rotmil,,"Heinrich George: Nikita, ein Waldhüter, Mona Maris: Tatjana, eine Waise und Leibeigene der Gräfin Danischeff, Maria Reisenhofer: Gräfin Danischeff, Harry Halm: Alexaj Danischeff, Sohn der Gräfin Danischeff, Oskar Homolka: Gouverneur Fürst Kurganow, Jutta Jol: Sonja Kurganow, Tochter des Fürsten",,,,Hans Sturm,,,,,"Heinrich Gärtner, Bruno Mondi",,Leopold Verch,,,,"Giuseppe Becce (Kino-Musik, 1928)",,,,Eichberg-Film Gmb: H (Berlin),,Richard Eichberg,Richard Eichberg,,,,,,,,"Pierre Newsky (frei nach dem Bühnenstück ""Die Danischeffs"" von )",Universum-Film AG (UFA) (Berlin),,,,,
Die leichte Isabell,https://www.filmportal.de/film/die-leichte-isabell_6c33ce51dcad455bb11cfe80d2d55552,Spielfilm,1927,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Lee Parry, Gustav Fröhlich, Hans Waßmann, Frida Richard, Julius Falkenstein, Otto Wallburg, Eugen Rex, Adele Sandrock, Max Landa",,,,Eddy Busch,,,,,"Willy Goldberger, Georg Bruckbauer",,,,,,Felix Bartsch (Kino-Musik),,,,Maxim-Film Ges. Ebner & Co (Berlin),,"Paul Ebner, Maxim Galitzenstein","Eddy Busch, Arthur Wellin",,,,,,,,Jean Gilbert (Operette),,"6 Akte, 2047 m","35mm, 1:1,33","s/w, stumm",,
Leichte Kavallerie,https://www.filmportal.de/film/leichte-kavallerie_83e6c9ff81234eb988a70330781a4a84,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Alfons Fryland: Oberleutnant Hihalom, André Mattoni: Leutnant Graf Starhemberg, Jack Mylong-Münz: Graf Komaroff, Vivian Gibson: Gräfin Komaroff, Albert Steinrück: Rabbi Süß, Elizza La Porta: Rahel, seine Tochter, Fritz Kampers: Wachtmeister Farkas, Siegfried Arno: Moritz Wasserstrahl, Rudolf Meinhardt-Jünger: Mihu, Knecht, Lil Ostra, Ludwig Sachs",,,,Emanuel Alfieri,,,,,Willy Hameister,"Erich Nitzschmann, Werner Bohne",,,,,Willy Schmidt-Gentner (Kino-Musik),,,,,,,Rolf Randolf,,,,,,,,,,,,,,
Die letzte Nacht,https://www.filmportal.de/film/die-letzte-nacht_05b1bd1698ba4b31ad193074d6ae873b,Spielfilm,1927,Deutschland/Großbritannien,,,Oskar Friedrich Werndorff,,"Harry Liedtke: Prinz Keri, Lily Damita: Nadya, Prinzessin von Kraya, Louis Ralph: Prinz Alex, ihr Gemahl, Paul Richter: Sabien Pascal, Schriftsteller, Trude Hesterberg: Herzogin Xenia, Nadyas Tante, Rudolf Klein-Rogge: General Krish, Ernö Verebes: Adjudant der Königin, Frida Richard: Zena",,,,"Fanny Carlsen, Graham Cutts (Englische Fassung)",,,,,Otto Kanturek,,,,,,Gustav Gold (Kino-Musik),,,,F.P.S. Film Gmb: H (Berlin),,"Hermann Fellner, Arnold Pressburger, Josef Somlo, Michael Balcon",Graham Cutts,,,,,,,,"Noel Coward (Schauspiel ""The Queen Was in the Parlour"" )",,"7 Akte, 2383 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 10.06.1927, O.00552, Verbot"
Der letzte Walzer,https://www.filmportal.de/film/der-letzte-walzer_1ca9671ebb9c4e79ae47503bb2aeacd5,Spielfilm,1927,Deutschland,Joe Rive (?),,"Walter Reimann, Hans Minzloff",,"Willy Fritsch: Hauptmann Dimitri Sarrasow, Liane Haid: Prinzessin Elena, Suzy Vernon: Hofdame Gräfin Vera, Hans Adalbert Schlettow: Kronprinz Alexis, Fritz Rasp: Hofmarschall Linnsky, Sophie Pagay: Königin, Ida Wüst: Hofdame, Fritz Eckert",,,,"Alice Miller, Artur Robison",,,,,"Theodor Sparkuhl, Joe Rive",,,,,,Werner Richard Heymann (1927),,,,Universum-Film AG (UFA) (Berlin),"Charles E. Whittaker, George Whittaker",,Artur Robison,,,,,,,,"Oscar Straus (Operette), Julius Brammer, Alfred Grünwald",,"6 Akte, 2722 m",35mm,"s/w, stumm",,
"Ein Lieb, ein Dieb, ein Warenhaus",https://www.filmportal.de/film/ein-lieb-ein-dieb-ein-warenhaus_db572e3cfd3d42609183735cc3897203,Spielfilm,1927,Deutschland,,,,,"Colette Brettel, Karl Stepanek, Harry Gondi, Rudolf Klein-Rohden, Helene Brahms, Madeleine Lavallier, Robert Staerk, Erich Harden",,,,Hans Fritz Köllner,,,,,Werner Bohne,,,,,,,,,,Karl Theodor Wagner (Berlin),,,Karl Theodor Wagner,,,,,,,,,,,,,,
Die Liebe der Jeanne Ney,https://www.filmportal.de/film/die-liebe-der-jeanne-ney_9afcea77be724d3cb3e4bfc4b3fedea7,Spielfilm,1927,Deutschland,,,"Otto Hunte, Victor Trivas",,"Édith Jéhanne: Jeanne Ney, Brigitte Helm: Cousine Gabriele Ney, Hertha von Walther: Margot, Uno Henning: Sowjetagent Andreas, Fritz Rasp: Weißgardistischer Spitzel Chalybieff, Adolf Edgar Licho: Onkel Raymond Ney, Eugen Jensen: Vater Alfred Ney, Hans Járay: Emile Poitras, Wladimir Sokoloff: Zacharkiewicz, Siegfried Arno: Detektiv Gaston, Jack Trevor: Mr. Jack, Mammey Terja-Basa: Diener, Victor Trivas: Passant, Heinrich Gotho, Josefine Dora, Margarete Kupfer",,,,"Ilja Ehrenburg, Ladislaus Vajda, Rudolf Leonhard",,,,,"Fritz Arno Wagner, Walter Robert Lach",,,,,,"Bernd Thewes (Digitalisierte Fassung (i.A. von ZDF/Arte)), Hans May (Bei der Uraufführung)",,,,Universum-Film AG (UFA) (Berlin),,,G. W. Pabst,Mark Sorkin,,"Mark Sorkin, G. W. Pabst, Paul Falkenberg (?)",,,,,"Ilja Ehrenburg (Roman ""Ljubov Zanny Nej"")",,,35mm,"s/w, stumm",,
Die Liebe eines Brasilianers,https://www.filmportal.de/film/die-liebe-eines-brasilianers_69757b3144074c9184ff0507b3dd2207,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Arthur Wellin (Berlin),,,,,,,,,,,,,,,,,
Liebe geht seltsame Wege,https://www.filmportal.de/film/liebe-geht-seltsame-wege_d1a16ecb733f4a2a9e36034911939572,Spielfilm,1927,Deutschland,,,Kurt Richter,,"Maly Delschaft: Susanne, Direktrice im Pariser Modenhaus Drécoll, Fritz Alberti: H. F. Campbell, Geneviève Cargèse: Gladys, seine Tochter, Gaston Jacquet: Jackson",,,,"Maurice Decobra, J. Rosen",,,,,Reimar Kuntze,,,,,,,,,,Fritz-Kaufmann-Film Gmb: H (Berlin),,Fritz Kaufmann,Fritz Kaufmann,,,,,,,,,,,,,,
Liebelei,https://www.filmportal.de/film/liebelei_d75e8621bd12455c9abef72b2d78f7a2,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Fred Louis Lerch: Fritz Lobheimer, Student, Henry Stuart: Theodor Kaiser, sein Studienfreund, Jaro Fürthder alte Weyring, Cellist am Stadttheater, Evelyn Holt: Christine, seine Tochter, Hilde Maroff: Mizzi Schlager, ihre Freundin, Robert Scholz: Bankier Velten, Vivian Gibson: Doris, seine Frau, Karl Platen: Franz, Lobheimers Diener",,,,"Herbert Juttke, Georg C. Klaren",,,,,Eduard Hoesch,,,,,,Felix Bartsch (Kino-Musik),,,,Hegewald-Film Gmb: H (Berlin),,Liddy Hegewald,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Liebesreigen (Der Kämpfer),https://www.filmportal.de/film/liebesreigen-der-kaempfer_0b8db2c043864c46bd6e0f7b6a5112fa,Spielfilm,1927,Deutschland,,,Jacek Rotmil,,"Wilhelm Dieterle: Robert Baumeister, Ingenieur, Claire Rommer: Melanie Neurath, Marcella Albani: Olga Hassenberg, Charlotte Ander: Lucia Hassenberg, Hans Mierendorff: Präsident Hassenberg, Jack Trevor: Paul Neurath, Schauspieler, Hermann Picha: Lebrecht Henze, Margarete Kupfer: Frau Haase, Robert Garrison: Sergej Werntschieff",,,,Siegfried Philippi,,,,,Guido Seeber,,,Rudolf Dworsky,,,Felix Bartsch (Kino-Musik),,,,Aafa-Film AG (Berlin),,Rudolf Dworsky,Rudolf Walther-Fein,,,,,,,,,,,,,,
Die Lindenwirtin am Rhein,https://www.filmportal.de/film/die-lindenwirtin-am-rhein_64669b09eb6e412eb78f63404641ee4b,Spielfilm,1927,Deutschland,,,Gustav A. Knauer,,"Maly Delschaft: Lindenwirtin, Maria Matray, Alfred Solm: Detlev Allertag, Oskar Marion: Graf Hasso von Aich, Alexander Murski: Fürst Liebingen von Hohrath, Carl de Vogt: Dr. Allertag, Gerd Briese: Henning Schott, Emmy Wyda: Miß Philpotts, Gesellschafterin, Julius Falkenstein: Diener, Iris Arlan: Kellnerin Toni, Gertrud de Lalsky: Fürstin Liebingen von Hohrath",,,,Emanuel Alfieri,,,,,Julius Balting,,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,,,,Rolf Randolf,,,,,,,,,,,,,,
Die Lorelei,https://www.filmportal.de/film/die-lorelei_57c906960b3644188fad9b196c0383c0,Spielfilm,1927,Deutschland,,,Willi A. Herrmann,,"Maria Paudler, Paul Otto, Trude Hesterberg, Renate Brausewetter, Anna von Palen, Wilhelm Diegelmann, Charles Willy Kayser, Hugo Döblin",,,,Willy Rath,,,,,Willy Großstück,,,,,,Felix Bartsch (Kino-Musik),,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
Louise von Coburg. Tragödie einer Königstochter,https://www.filmportal.de/film/louise-von-coburg-tragoedie-einer-koenigstochter_f1712e16b9d2465ea9d352e427d1a542,Spielfilm,1927,Deutschland,,,,,"Erna Morena: Louise von Coburg, Rudolf Basil: Oberleutnant von Mattachich, Eugen Neufeld: Prinz Ferdinand Philipp von Coburg, Helene Lauterböck: Kronprinzessin Stephanie, Minje van Grooten: Hannerl, Bernhard Frankel: Kaiser Franz Joseph",,,,,,,,,,,,,,,,,,,,,,Rolf Raffé,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Lützows wilde verwegene Jagd,https://www.filmportal.de/film/luetzows-wilde-verwegene-jagd_cecff4d4baf44df9833a3e2c5b53546d,Spielfilm,1927,Deutschland,,,Ernst Stern,,"Ernst Rückert: Körner, Arthur Wellin: Major von Lützow, Führer des Freikorps, Mary Kid: Toni Adamberger, Schauspielerin am Burgtheater, Paul Bildt: Napoleon, Kaiser der Franzosen, Wera Engels: Eleonore Prochaska, ein Bürgermädchen, Gerd Briese: Graf von Seydlitz, Sächsischer Gesandter in Wien, Siegfried Arno: Franz II., Kaiser von Österreich, Leopold von Ledebur: Goethe, Albert Steinrück: Beethoven, Friedrich Kühne: Fürst Metternich, Österreichs Staatskanzler, Harry Nestor: Friedrich Wilhelm III., König von Preußen, Robert Hartberg: Erzherzog Karl von Österreich, Carl Zickner: Fouché, Minister von Frankreich, Eduard von Winterstein: Blücher, Paul Marx: Hardenberg, Eugen Jensen: Freiherr von Stein, Josef Karma: Direktor des Burgtheaters, Hugo Döblin: Burgtheaterfaktotum, Emil Sondermann: Schmierendirektor, Theodor Burghardt",,,,Max Jungk,,,,,Ewald Daub,,Ernst Stern,,,,Gustav Gold (Kino-Musik),,,,Richard Oswald-Produktion Gmb: H (Berlin),,,Richard Oswald,,,,,,,,,,"7 Akte, 2960 m","35mm, 1:1,33","s/w, stumm",,
Madame wagt einen Seitensprung,https://www.filmportal.de/film/madame-wagt-einen-seitensprung_ed421be7a6bd49a38e7889c7eba4c046,Spielfilm,1927,Deutschland,,,"Hans Schulbaur, Karl Weizmann",,"Xenia Desni: Madame Claire, Livio C. Pavanelli: Claires Ehemann Anatol, Betty Bird: Anatols Reisebekanntschaft Pia, Hermann Thimig: Freund des Hauses Fred, Carmen Cartellieri: Freds Freundin Lo, Hans Moser: Zugreisender",,,,Hans Otto Löwenstein,,,,,,,,,,,,,,,Domo-Strauß-Film Gmb: H (Berlin),,,Hans Otto Löwenstein,,,,,,,,,,"6 Akte, 1739 m","35mm, 1:1,33","s/w, ohne Ton",,
Das Mädchen aus der Fremde,https://www.filmportal.de/film/das-maedchen-aus-der-fremde_5cea22af408f47e185963481d9f4eafa,Spielfilm,1927,Deutschland,,,"Jacek Rotmil, Friedrich Paulsen, Sass",,"Albert Steinrück, Frida Richard, Carl Auen, Hermann Picha, Lydia Potechina, Nikolai Malikoff, Ada Ruffo, Robert Garrison, Sylvia Torff, Georges Blanvalet, Carl Drews",,,,Rosa Porten,,,,,Carl Drews,,,,,,,,,,Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin),,,Franz Eckstein,,,,,,,,"H. E. Wieslow (nach dem Roman ""Der Talisman"" von)",,"6 Akte, 2040 m","1:1,33",s/w,,
Das Mädchen aus Frisco,https://www.filmportal.de/film/das-maedchen-aus-frisco_f4b262c925d84701b5f7c07455f5a4d9,Spielfilm,1927,Deutschland,,,Artur Günther,,"Erna Morena, Helga Thomas, Rudolf Klein-Rogge, Egon von Jordan, Louis Ralph, Henry Bender, Ernst Rückert, Hermann Picha, Mammey Terja-Basa",,,,Marie-Louise Droop,,,,,Adolf Otto Weitzenberg,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,"6 Akte, 2080 m","35mm, 1:1,33","s/w, stumm",,
Das Mädchen mit den fünf Nullen,https://www.filmportal.de/film/das-maedchen-mit-den-fuenf-nullen_a6f5657723264ed0b85479a5276cd083,Spielfilm,1927,Deutschland,,,Heinrich Richter,,"Marcell Salzer: Arnold Lebbecke, Kolonialwarenhändler, Elsa Wagner: Seine Frau, Paul Bildt: Günther Wahnheim, Elza Temáry: Seine Tochter, Adele Sandrock: Günthers Mutter, Viola Garden: Lola Lutz, Tänzerin, das Mädchen mit den fünf Nullen, Veit Harlan: Ernst Waldt, Maler, Bruno Ziener: Müller, Lotteriekollekteur, Jack Trevor: Hochstapler, Eberhard Leithoff: Bräutigam, Heinz Rühmann, Arthur Kraußneck, Lilli Schoenborn",,,,Béla Balázs,,,,,Günther Krampf,,,,,,,,,,Rex-Film AG (Berlin),,,Kurt Bernhardt,,,,,,,,,,,,,,
Das Mädchen von der Heilsarmee,https://www.filmportal.de/film/das-maedchen-von-der-heilsarmee_bb0ddcbbc4c84e0e852e4c692e3096f8,Spielfilm,1927,Deutschland,,,August Rinaldi,,"Camilla von Hollay, Tony Ebärg, Ernst Rückert, Siegfried Berisch, Valy Arnheim, Otto Kronburger, Sylvia Torff",,,,"William Kahn, Ludwig Hamburger",,,,,Josef Dietze,,,,Ludwig Hamburger,,"Bruno Gellert (Lied ""Schicksalsfügung"")",,,,William Kahn-Film Gmb: H (Berlin),,,William Kahn,,,,,,,,,,,,,,
Mädchenhandel,https://www.filmportal.de/film/maedchenhandel_0dda65648684493eaaa98f114d9e15c2,Spielfilm,1927,Deutschland,,,Max Heilbronner,,"Rudolf Klein-Rogge: Simpat Karamanian / Arut Akkunian /Deutscher Proessor / Aiatischer Hausierer / Dr. Papamarkos, Erich Kaiser-Titz: Polizeihauptmann von Budapest, Charles Lincoln: Geza Farkacz, Wera Engels: Irene Wendland, Fritz Alberti: Justizminister, Mia Pankau: Aranka von Erdödyi, Trude Hesterberg: Meta Pohlmann, Mary Kid: Ida Schulz, Wilhelm Diegelmann: Vater Schulz, Sophie Pagay: Mutter Schulz, Paul Rehkopf: Varieté-Agent Sylviani, Maria Forescu: Eine menschenfreundliche Frau, Mira Hildebrand: Margarete, Kurt Gerron: Direktor des Purpurparadieses",,,,"Paul Rosenhayn, E. Sulke, Lothar Knud Frederik",,,,,Paul Holzki,,,,,,Hans May (Kino-Musik),,,,Liberty-Film Gmb: H (Berlin),,,Jaap Speyer,,,,,,,,,,"7 Akte, 2301 m","35mm, 1:1,33","s/w, stumm",,
Ein Mädel aus dem Volke,https://www.filmportal.de/film/ein-maedel-aus-dem-volke_8732822eeaf84619b8dc8ae6cd1ed9aa,Spielfilm,1927,Deutschland,,,"Botho Höfer, August Rinaldi",,"Xenia Desni: Stasia Schopfinger, die blonde Schustertochter, Harry Liedtke: Kronprinz/Kaiser Josef, Livio C. Pavanelli: Schnurl Schramseis, der Bereiter des Prinzen, Hermann Picha: Schuster Schopfinger, Margarete Lanner: Gräfin Szathiany, Erich Kaiser-Titz: Kanzler Kaunitz, Eduard von Winterstein: Laudon, Hans Brausewetter: Schusterlehrjunge, Adolphe Engers, Julia Serda, Carla Bartheel, Fritz Kampers, Karl Elzer",,,,Walter Reisch,,,,,Guido Seeber,,,Rudolf Dworsky,,,Felix Bartsch (Kino-Musik),,,,Aafa-Film AG (Berlin),,Rudolf Dworsky,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Männer vor der Ehe,https://www.filmportal.de/film/maenner-vor-der-ehe_30804ba06688428495de51dcc00b8e88,Spielfilm,1927,Deutschland,,,Franz Seemann,,"Charles Lincoln: Reicher Junggeselle, Kurt Vespermann: Armer Junggeselle, Julius Falkenstein: Unerschütterlicher Junggeselle, Anton Pointner: Leichtsinniger Junggeselle, Carl Auen: Mann, glückliches Ehepaar, Diana Diercks: Frau, glückliches Ehepaar, Nina Vanna: Junges Mädchen, Käthe von Nagy: Backfisch, Hanni Weisse: Freundin, Hilde Maroff: Mädchen, das nicht nein sagen kann, Eva Held: Sekretärin mit den scharfen Beinen, Grete Schmidt: Die ""filia hospitalis"", Valeska Stock: Ihre Mutter, Vermieterin, Grethe Weiser: Zofe (ungenannt)",,,,"Alfred Zeisler, Victor Abel",,,,,Karl Attenberger,,,,,,Artur Guttmann (Kino-Musik),,,,Sternheim-Film Gmb: H (Berlin),,,Constantin J. David,,,,,,,,,Deulig Film AG (Berlin),,"35mm, 1:1,33","s/w, stumm",,
Männes Werdegang,https://www.filmportal.de/film/maennes-werdegang_55be6ba08cf244e5a8edff02e74c09b9,Spielfilm,1927,Deutschland,,,Armin Petersen,,,,,,Armin Petersen,,,,,Kurt Stanke,,,,,,,,,,,,,Rolf Randolf,,,,,,,,,,,,,,
Man steigt nach,https://www.filmportal.de/film/man-steigt-nach_80b84a114cef4799a99c1157106df2b3,Spielfilm,1927,Deutschland,,,Ernö Metzner,,"Erna Morena, Livio C. Pavanelli, Elza Temáry, Jaro Fürth, D. D'Arigo, Géza Berczy",,,,"Ernö Metzner, Emil Waldmann",,,,,Karl Attenberger,,,,,,Pasquale Perris (Kino-Musik),,,,,,,Ernö Metzner,,,,,,,,,,,,,,
Der Mann mit der falschen Banknote,https://www.filmportal.de/film/der-mann-mit-der-falschen-banknote_0378637054b448efa3e690089182e6f1,Spielfilm,1927,Deutschland,,,Robert A. Dietrich,,"Nils Asther, Vivian Gibson, Margarete Lanner, Siegfried Arno, Philipp Manning, Karl Platen",,,,Romano Mengon,,,,,Paul Rischke,,,,,,,,,,,,,Romano Mengon,,,,,,,,,,,,,,
Der Mann ohne Kopf,https://www.filmportal.de/film/der-mann-ohne-kopf_bec64eb6bc364c8d9c51731664e16fff,Spielfilm,1927,Deutschland,,,Max Heilbronner,,"Carlo Aldini: Freddy / John, Grit Haid: Vera, Else Reval: Mary, Ferdinand von Alten: Don Diego, Hermann Picha: Philipp, Eugen Burg: Veras Vater, Eugen Neufeld: Onkel Josua, Neger Anglio: Gregor, Fritz Schmuck: Kommissar, Siegfried Arno: Nachtwächter, Georg Johnder Schreckliche",,,,Stefan Wilms,,,,,"Hans Karl Gottschalk (Atelier), Reimar Kuntze, Eduardo Lamberti (Außenaufnahmen)",,,,,,,,,,Film-Produktion Carlo Aldini Co. mb: H (Berlin),,,Nunzio Malasomma,,,,,,,,,,2372 m,,stumm,,
Maria Stuart. I. Teil,https://www.filmportal.de/film/maria-stuart-i-teil_6f2159d261c9401081dea766d9a289a4,Spielfilm,1927,Deutschland,,,Robert A. Dietrich,,"Leopold Jessner?, Magda Sonja: Maria, Fritz Kortner: Marschall Bothwell, Friedrich Fehér: Riccio, Marias Geheimsekretär, Walter Janssen: Lord Darnlay, Anton Pointner: Graf Leicester, Franz Blei: John Knox, protestantischer Prediger, Anton Kuh: Marias Leibarzt, Arthur Kraußneck: Norfolk, Vater, Eberhard Leithoff: Norfolk, Sohn, Martin Herzberg: Page, Heinrich Witteerster Soldat, Erich Dunskuszweiter Soldat",,,,"Anton Kuh, Friedrich Fehér",,,,,Leopold Kutzleb,,"Christoph Drecoll, Theodor Becker",Leopold Jessner,,,Pasquale Perris (Kino-Musik),,,,National-Film AG (Berlin),,,Friedrich Fehér,,,,,,,,,,,,,,
Maria Stuart. II. Teil,https://www.filmportal.de/film/maria-stuart-ii-teil_ece74a24d06942329b92a052030f7bfc,Spielfilm,1927,Deutschland,,,Robert A. Dietrich,,"Leopold Jessner?, Magda Sonja: Maria, Fritz Kortner: Marschall Bothwell, Friedrich Fehér: Riccio, Marias Geheimsekretär, Walter Janssen: Lord _Darnlay, Anton Pointner: Graf Leicester, Franz Blei: John Knox, protestantischer Prediger, Anton Kuh: Marias Leibarzt, Arthur Kraußneck: Norfolk, Vater, Eberhard Leithoff: Norfolk, Sohn, Martin Herzberg: Page, Heinrich Witteerster Soldat, Erich Dunskuszweiter Soldat",,,,"Anton Kuh, Friedrich Fehér",,,,,Leopold Kutzleb,,"Christoph Drecoll, Theodor Becker",Leopold Jessner,,,Pasquale Perris (Kino-Musik),,,,National-Film AG (Berlin),,,Friedrich Fehér,,,,,,,,,,,,,,
Mata Hari,https://www.filmportal.de/film/mata-hari_8d337a4aaa8e40b5ab94dc4ceae975df,Spielfilm,1927,Deutschland,,,Alfred Junge,,"Magda Sonja: Mata Hari, Wolfgang Zilzer: Erzherzog Oskar, Fritz Kortner: Graf Bobrykin, Elisabeth Bach: Mata Haris Dienerin, Alexander Murski: Großfürst Boris, Mathias Wieman: Grigori, Hermann Wlach: Wassjko, Emil Lind: Verteidiger, Georg Paeschke: General, Max Maximilian: Kosaken-Unteroffizier, Eduard Rothauser: Militär-Auditor, Leo Connard: Polizeihofrat, Eberhard Leithoff: Beisitzer des Militärgerichts, Zladan Kacheroff, Carl Zickner, Louis Brody, Nico Turoff, Dorothea Albu, Georg Gartz",,,,Leo Birinski,,,,,Leopold Kutzleb,,Christoph Drecoll,,,,Willy Schmidt-Gentner (Kino-Musik),,,,National-Film AG (Berlin),,Friedrich Fehér,Friedrich Fehér,,,,,,,,,,"8 Akte, 3275 m",,stumm,,
Das Meer,https://www.filmportal.de/film/das-meer_b7d6cb35e6bd40e2a98c9b3b769933f6,Spielfilm,1927,Deutschland,,,Robert Neppach,,"Olga Tschechowa: Rosseherre, Heinrich George: Yann, Anton Pointner: Fremder, Simone Vaudry: Yvonne, Charles Barrois: Kedril, Arthur Strasser: Jean Louis",,,,Peter Paul Felner,,,,,"Leopold Kutzleb, Guillaume Batifol (Sturmaufnahmen)",,,,,,,,,,"Fefi, Peter Paul Felner Film-Prod. Gmb: H (Berlin)",,,Peter Paul Felner,,,,,,,,Bernhard Kellermann (Roman),,,"35mm, 1:1,33","s/w, stumm",,
"Mein Heidelberg, ich kann Dich nie vergessen",https://www.filmportal.de/film/mein-heidelberg-ich-kann-dich-nie-vergessen_13e87c2f4f074daaac0fdea452643c07,Spielfilm,1927,Deutschland,,,Ludwig Reiber,,"Karl Platen: Georg Schröder, ihr Vater, Hans Adalbert Schlettow, Vivian Gibson: Mia, seine Geliebte, Emil Höfer: Pastor Schönhoff, Gertrud de Lalsky: Sophie, seine Frau, Sylvester Bauriedel: Alex Winckler, cand. jur., Georg Irmer: Erstchargierter Merkerbach, Carla Färber: Trude, Klärchens Freundin",,,,Max Ferner,,,,,"Franz Koch (Atelier), Josef Wirsching (Außenaufnahmen)",,,,,,Fred Raymond (Kino-Musik),,,,,,,James Bauer,,,,,,,,,,"6 Akte, 2402 m",,"s/w, stumm",,
Meine Tante - Deine Tante,https://www.filmportal.de/film/meine-tante-deine-tante_9e2a97f5277e4b86ba81a67447050028,Spielfilm,1927,Deutschland,,,Franz Schroedter (Gesamtausstattung),,"Henny Porten: Helene, Angelo Ferrari: Edgar von Bocksdorf, ihr Mann, Ralph Arthur Roberts: Bodo von Bocksdorf auf Schloß Bocksdorf, dessen On, Harry Grunwald: Pepi Smith, Artist, Leopold von Ledebur: Diener, Willy Allen: Koch, Marian Alma: Pfarrer, Hans Baldner: Arzt, Hugo Döblin: Apotheker, Wilhelm Bendow: Dr. Gänsichen, Alice Torningseine Braut",,,,"Robert Liebmann, Hans Wilhelm",,,,,Gustave Preiß,,Ernst Stern,,,,Werner Richard Heymann (Kino-Musik),,,,Henny Porten-Froelich Produktion Gmb: H (Berlin),,"Henny Porten, Carl Froelich, Wilhelm von Kaufmann",Carl Froelich,,,,,,,,,,,,,,
Der Meister der Welt,https://www.filmportal.de/film/der-meister-der-welt_1f3e3dfa54214dba8694aca0af9cccae,Spielfilm,1927,Deutschland,,,Julius von Borsody,,"Alfred Solm, Xenia Desni, Olga Tschechowa, Paul Graetz, Fritz Kampers, Henry de Vries, Harry Lamberts-Paulsen, Antonie Jaeckel, Lisa Gray",,,,"Leo Birinski, Erika von der Bussche",,,,,Mutz Greenbaum,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Gennaro Righelli,,,,,,,,,,,,,,
Der Meister von Nürnberg,https://www.filmportal.de/film/der-meister-von-nuernberg_979c11e000d04b1a97d0155774f8c529,Spielfilm,1927,Deutschland,Robert Wuellner,,Rudolf Bamberger,,"Rudolf Rittner: Hans Sachs, Max Gülstorff: Veit Pogner, Maria Matray: Evchen, Gustav Fröhlich: Walther von Stolzing, Julius Falkenstein: Beckmesser, Veit Harlan: David, Elsa Wagner: Magdalena, Hans Waßmann: Ratsoberster, Hermann Picha: Nachtwächter, Adele Sandrock: Stolzings Tante",,,,"Robert Liebmann, Ludwig Berger, Rudolf Rittner",,,,,"Karl Puth, Axel Graatkjær",,,,,,Willy Schmidt-Gentner,,,,Phoebus-Film AG (Berlin),,,Ludwig Berger,,,,,,,,,,2910 m,"35mm, 1:1,33","s/w, stumm",,
Mit uns das Volk,https://www.filmportal.de/film/mit-uns-das-volk_eea866e5c3ef4407ab705d57eed875d8,Spielfilm,1927,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Fuhrmann-Film (Berlin),,,H. Fuhrmann,,,,,,,,,,,,,,
