Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Bergblume,https://www.filmportal.de/film/bergblume_260152a390a14338a06d57b2f324e771,Spielfilm,1919,Deutschland,,,,,"Hilde Wolter, Friedrich Fehér, Karl Beckersachs",,,,Grete Massé,,,,,,,,,,,,,,,,,,Paul von Woringen,,,,,,,,,,,,,,
Bergschrecken,https://www.filmportal.de/film/bergschrecken_60e182a414b74a1694b68745f8213c5b,Spielfilm,1919,Deutschland,,,,,"Max Bayrhammer: Sonnhofbauer, Annemarie Mosten: Leni, seine Tochter, Else Bodenheim: Wally, Egon Clauder: Hans, Bergführer, August Weigert: Sepp, Holzknecht",,,,,,,,,,,,,,,,,,,,,,Toni Attenberger,,,,,,,,,,,,,,
Bergsünden,https://www.filmportal.de/film/bergsuenden_1dadc3a1c7ff4b6688a4456feef414d9,Spielfilm,1919,Deutschland,,,,,"Dora Bergner, Toni Mint, Walter Formes, Heinrich Peer, Hans Schenk, Bertl Schultes",,,,Willy Rath,,,,,,,,,,,,,,,A.G. Filmfabrikation Arthur Günsburg (Berlin),,,Lorenz Bätz,,,,,,,,,,,,,,
Der Besessene,https://www.filmportal.de/film/der-besessene_0dd54515d1d7418e8337eb602f0be18e,Spielfilm,1919,Deutschland,,,,,"Arnold MarléGoldschmied René Cadillac, Thesy Pricken: Tochter Madlon, Anna Dandler: Fräulein von Scuderi, Reinhard Bauer: Goldschmiedegeselle Oliver, Franz Scharwenka: Graf Miossens, Adolf Gondrell: Polizeileutnant Degrais, Max Weydner: Cardillacs Vater, Hedda Berger: Cadillacs Mutter",,,,Hans Florian,,,,,Kenan Reschid-Bei,,,,,,,,,,,,,"Karl Frey, Gottfried Hacker",,,,,,,,E. T. A. Hoffmann (Das Fräulein von Scuderi),,"6 Akte, 1726 m",,,,
Bettler-G.m.b.H.,https://www.filmportal.de/film/bettler-gmbh_a7ea2a4bf39249a3a4d95c6543052dbc,Spielfilm,1919,Deutschland,,,,,"Alwin NeußBobby, Fred Goebel, Fritz Achterberg, Paul Otto, Lil Dagover",,,,Fritz Lang,,,,,,,,,,,,,,,Decla-Film-Ges. Holz & Co. (Berlin),,,Alwin Neuß,,,,,,,,,,"4 Akte, 1404 m","35mm, 1:1.33","s/w, ohne Ton",,
Bis früh um fünfe,https://www.filmportal.de/film/bis-frueh-um-fuenfe_d2c716dedd824ac1b028febc5bbd3a01,Spielfilm,1919,Deutschland,,,,,"Hugo Fischer-Köppe: Lindemann, Rentier, Marta Hartmann: Adele, seine Frau, Emil Sondermann: Kersten, Architekt, Erra Bognar: Dolli, seine Frau",,,,,,,,,Heinrich Gärtner,,,,,,,,,,Karfiol-Film (Berlin),,,William Karfiol,,,,,,,,,,,,,,
Bis früh um fünfe,https://www.filmportal.de/film/bis-frueh-um-fuenfe_4949c288d8524243ad3b5b30d9f1ff82,Spielfilm,1919,Deutschland,,,,,"Melita Petri, Leo Peukert, Herbert Paulmüller, Otto Treptow",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation Bolten-Baeckers (Berlin),,,Heinrich Bolten-Baeckers,,,,,,,,"Dr. Arthur Lippschitz (Bühnenstück ""Bühnenschwank mit Gesang""), Jean Kren (Bühnenstück ""Bühnenschwank mit Gesang""), Alfred Schönfeld (Bühnenstück ""Bühnenschwank mit Gesang"")",,,,,,
Der blasse Albert,https://www.filmportal.de/film/der-blasse-albert_2d9064dd35df4f26ac2e2b773b56359d,Spielfilm,1919,Deutschland,,,,,"Karl Falkenberg, Maria Zelenka, Ferry Sikla, Rosa Valetti",,,,Hans Hyan,,,,,,,,,,,,,,,,,,Eugen Rex,,,,,,,,Hans Hyan (Erzählung),,,,,,
Der blaue Drachen,https://www.filmportal.de/film/der-blaue-drachen_a67028d55233401eac7819d7570f2900,Spielfilm,1919,Deutschland,,,,,"Heinrich Schroth: Joe Deebs, Paul Bildt?",,,,"Richard Hutter, Harry Piel",,,,,Max Lutze,,,Joe May,,,,,,,May-Film Gmb: H (Berlin),,,Harry Piel,,,,,,,,,,"4 Akte, 1199 m","35mm, 1:1,33","s/w, ohne Ton",,
Der Blick in den Abgrund,https://www.filmportal.de/film/der-blick-in-den-abgrund_15d719f51bf1412b9bbd92462788586a,Spielfilm,1919,Deutschland,,,Eduard Nickler,,"Käte Haack, Heinrich Schroth, Walter Formes, Wilhelm Diegelmann, Rudolf Klein-Rohden",,,,,,,,,Bruno Czabanski,,,,,,,,,,Macht-Film Conrad Tietze (Berlin),,Conrad Tietze,Carl Neisser,,,,,,,,,,,,,,
Das blinkende Fenster,https://www.filmportal.de/film/das-blinkende-fenster_2fcb8816afb34ac0a9cf365741e069d1,Spielfilm,1919,Deutschland,,,,,"Conny Carstennsen: Tom Kay, Banknotenfälscher, Curt Schreck: Detektiv Ferry White, Rolf Roland: Fred, Max Weiße: Henry, Carla Michelsaltes Weib, Heinrich Dodl: Diener bei Ferry White, Bernhard Fork",,,,Phil Jutzi,,,,,Ernst Vachenauer,,,,,,,,,,,,,Phil Jutzi,,,,,,,,,,,,,,
Die blonde Loo,https://www.filmportal.de/film/die-blonde-loo_068107b73e464f0e9281d78fad5872bb,Spielfilm,1919,Deutschland,,,,,"Carola Toelle, Paul Morgan, Lil Dagover",,,,Julius Sternheim,,,,,,,,,,,,,,,,,,Josef Coenen,,,,,,,,,,,"35mm, 1:1.33",,,
Die blonde Magda,https://www.filmportal.de/film/die-blonde-magda_d5601cefe1934605810a11c1b3e0b64a,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blondes Gift,https://www.filmportal.de/film/blondes-gift_4e8ee68f636e4a76be1bb6b7e7921280,Spielfilm,1919,Deutschland,,,Karl Machus,,"Hedda Vernon: Loni, Ernst Deutsch: Rolf von Roem, Paul Hartmann: Georg Maudi, Reinhold Schünzel: Adolf Reiss, Max Laurence, Olga Engl, Marie von Bülow, Eduard von Winterstein",,,,,,,,,Eugen Hamm,Georg Schubert,Christoph Drecoll,,,,,,,,,,,Hubert Moest,,,,,,,,,,"6 Akte, 1978 m","35mm, 1:1,33","s/w, stumm",,
Der Blondinenonkel,https://www.filmportal.de/film/der-blondinenonkel_518797ac2e4e41948091c3e6e6ac85c3,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bluff,https://www.filmportal.de/film/bluff_ee23f606e3054c759a016131273e3685,Spielfilm,1919,Deutschland,,,Leo Pasetti,,,,,,,,,,,,,,,,,,,,,,,,Ludwig Beck,,,,,,,,,,,"35mm, 1:1.33",,,
Die Bodega von Los Cuerros,https://www.filmportal.de/film/die-bodega-von-los-cuerros_de2e317d488b4f0d8f847c6bebe25cf9,Spielfilm,1919,Deutschland,,,,,"Bruno Kastner, Ria Jende, Leopold von Ledebur, Rosa Liechtenstein, Margarete Ferida, Paul Biensfeldt, Karl Platen, Hermann Picha",,,,Ruth Goetz,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Braut des Cowboy,https://www.filmportal.de/film/die-braut-des-cowboy_d6c150de20b149139f1ddc4c2b5a0f49,Spielfilm,1919,Deutschland,,,,,"Ria Jende, Otz Tollen, Eddie F. Seefeld, Rosa Liechtenstein, Astrid Claes, Alex Jankowsky, Arthur Leitner, Jea Nega, Erna Sauer, Edmund Heuberger",,,,Eddie F. Seefeld,,,,,,,,,,,,,,,,,,Eddie F. Seefeld,,,,,,,,,,,,,,
Die Braut des Entmündigten,https://www.filmportal.de/film/die-braut-des-entmuendigten_5c63b72093f745bf889838d84c96480a,Spielfilm,1919,Deutschland,,,Siegfried Wroblewsky,,"Eva May, Hermann Thimig, Wilhelm Diegelmann",,,,Rudolf Báron,,,,,Curt Courant,,,,,,,,,,Ring-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Brutal,https://www.filmportal.de/film/brutal_f705e6eddfc04e02a6945fc62aec86ec,Spielfilm,1919,Deutschland,,,,,"Gertrud Arnold: Frau Konsul Anderssen, Charlotte Klinder: Magdalene, ihre Tochter, Arthur Schröder: Dr. ing. Gerhard Malling, deren Verlobter, Paul Otto: R. R. Benstorp, Otto MarléGeo M. Jakson, Margarete Lanner: Inge Kosta, Sängerin, Kurt MathéWill Hart, Jockey, Karl Wagner: J. F. Green, Inspektor der Kriminalpolizei in San, Eugen Möbius: Dr. Gesellius, Staatsanwalt, Fritz Beckmann: Sontheimer, Impresario",,,,Lissy Reincke,,,,,,,,,,,,,,,,,,Paul Otto,,,,,,,,,,,,,,
Die Buben aus der Paulsgasse,https://www.filmportal.de/film/die-buben-aus-der-paulsgasse_dd96762b15394e9baa92e91dbbd64006,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Lothar Stark (Berlin),,,,,,,,,,,Ferenc Molnár,,,,,,
Bubi macht Konkurrenz,https://www.filmportal.de/film/bubi-macht-konkurrenz_719b3c8f8fd64f879615a2ec204319cb,Spielfilm,1919,Deutschland,,,,,Josef Roemer,,,,,,,,,,,,,,,,,,,Karl Ledermann & Co (Berlin),,,Hanna Henning,,,,,,,,,,,,,,
Das Buch Esther,https://www.filmportal.de/film/das-buch-esther_889ae059fedf47ce83c507b9e4875596,Spielfilm,1919,Deutschland,,,Manfred Noa,,"Ernst Reicher: König, Käthe Wittenberg: Königin, Michael Bohnen: Feldhauptmann, Rudolf Lettinger: Vorsteher des Jehudims, Stella Harf: Sein Mündel, Elfriede Heisler, Frida Richard, Wilhelm Diegelmann, Leonhard Haskel, Wilhelm Kaiser-Heyl, Ernst Laskowski",,,,"Ernst Reicher, Uwe Jens Krafft",,,,,,,,,,,,,,,,,,"Uwe Jens Krafft, Ernst Reicher",,,,,,,,,,2172 m,"35mm, 1:1,33",s/w,,
Bull Arizona der Wüstenadler,https://www.filmportal.de/film/bull-arizona-der-wuestenadler_d2ec2a8c9d5c4bd5abc2ffc749296c6b,Spielfilm,1919,Deutschland,,,,,"Hermann Basler: Bull Arizona, Sonya Bernini: Dolores, Sepha Bernay: Mary, Robert Moser: Blak Kat, Mary Basler: Mrs. Ferry, Horst KrahèPfarrer Richardson",,,,,,,,,,,,,,,,,,,Chateau-Kunst-Film (Heidelberg),,,"Phil Jutzi, Horst Krahè",,,,,,,,,,,,,,
Cagliostros Totenhand,https://www.filmportal.de/film/cagliostros-totenhand_88d533a53c5742b0b88a86090e1f8208,Spielfilm,1919,Deutschland,,,Gustav A. Knauer,,"Eugen Klöpfer, Martha Novelly, Eduard Eysenck, Helga Molander",,,,,,,,,Karl Hasselmann,,,,,,,,,,,,,Nils Chrisander,,,,,,,,,,,,,,
Das Caviar-Mäuschen,https://www.filmportal.de/film/das-caviar-maeuschen_061cc49b5d8440588d6da182d6062c34,Spielfilm,1919,Deutschland,,,,,"Georges Blanvalet, Josefine Dora, Dora Hrach, Alfred Läutner, Jean Paul, Ada Svedin, Heinz Treskow, Else Reval",,,,"Bruno Decker, Hanns Kräly, Erich Schönfelder (Bearbeitung), Julius Lachmann (Bearbeitung)",,,,,"Georg Schubert, Mutz Greenbaum",,,,,,,,,,,,,Gerhard Dammann,,,,,,,,,,,,,,
Centrum 3333,https://www.filmportal.de/film/centrum-3333_bcaa08d2919e4a1aaf2d5929e8f7068f,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Champagnerfee,https://www.filmportal.de/film/die-champagnerfee_1f75b0552e614d4985fead10e4db3312,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,,,,,,,,,,,,,,,
Charlotte Corday,https://www.filmportal.de/film/charlotte-corday_fb05973cb7b04de9a26a6d3d4a809a37,Spielfilm,1919,Deutschland,,,,,"Lya Mara, Hermann Vallentin, Wiktor Bieganski, Hermann Seldeneck",,,,Hans Gaus,,,,,,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Charly Bill,https://www.filmportal.de/film/charly-bill_9225c824d3954d239e4229becae6f37e,Spielfilm,1919,Deutschland,,,,,"Julius Brandt: Charly Bill, Sigmund Aschenbach, Stella Voisel, Else Iven, Willi Wacker, Willy Schaeffers, Hugo Beyer, Gustav Keistner, Erich Harden, Edmund Löwe, Hans Felix",,,,Leopold Bauer,,,,,,,,,,,,,,,,,,Leopold Bauer,,,,,,,,,,,,,,
Christus,https://www.filmportal.de/film/christus_de87d27150d3415ba153a9e12f18b1d2,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,Arthur Günsburg,,,,,,,,,,Lorenz Bätz,,,,,,,,,,,,,,
Comtesse Olly geht bummeln,https://www.filmportal.de/film/comtesse-olly-geht-bummeln_a48861a0aeef48269f7a6c0a6c784af4,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,,,,,,,,,,,,,,,
Die Cowboybraut,https://www.filmportal.de/film/die-cowboybraut_44f8fd1e27b34aebaac3c0b0fffbb0d8,Spielfilm,1919,Deutschland,,,,,Aud Egede-Nissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dämmernde Nächte,https://www.filmportal.de/film/daemmernde-naechte_ffce6da584a84bdbafd158a57ac3491a,Spielfilm,1919,Deutschland,,,,,"Meinhardt Maur: Jörn Skaare, Theodor Loos: Sverre, Maria Müller-Newes: Ingwelde, Lo Bergner: Magna, Ilse Götzen: Ragnit, Theo Lucas: Rasmussen, Ernst Pittschau: Baron von Bonais, Rosa Liechtenstein: Ethel",,,,"Johannes Brandt, Karl Singer",,,,,Zbigniew Zascs,,,,,,,,,,Amboß-Film Dworsky & Co (Berlin),,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Dämmerung des Todes,https://www.filmportal.de/film/daemmerung-des-todes_1fc866ae0b394f88b1ad0a3b446399a0,Spielfilm,1919,Deutschland,,,,,Pola Negri,,,,,,,,,,,,,,,,,,,,,,Georg Jacoby,,,,,,,,,,"5 Akte, 1472 m","35mm, 1:1,33","s/w, stumm",,
Die Dame im Auto,https://www.filmportal.de/film/die-dame-im-auto_9ff5c4f244be42d9916ca58f6e5e5ede,Spielfilm,1919,Deutschland,,,Hans Dreier,,"Rolf Loer: Phantomas, Ernst Pittschau: Jens Lofthus, Bankier, Emil Rameau: Hansen, Makler, Lya Sellin: Dame im Auto, Preben J. Rist: Unbekannter, Elsa Wagnerdessen Schwester",,,,"Adolf Gärtner, Paul Rosenhayn",,,,,Mutz Greenbaum,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Adolf Gärtner,,,,,,,,,,,,,,
Die Dame im Pelz,https://www.filmportal.de/film/die-dame-im-pelz_4ae3eeb963e440689cd974aaf9263e48,Spielfilm,1919,Deutschland,,,,,"Ellen Ullrich: Dame im Pelz, Charles Willy Kayser: Abenteurer Till Harden, Ellen Ullri: Gerda Gross, die Dame im Pelz, Meinhardt Maur: Graf Sacher-Khun, Hugo Döblin: Bacanelli",,,,Fred Prauss,,,,,,,,,,,,,,,,,,"Fred Preuß, Fred Prauss",,,,,,,,"Leopold Ritter von Sacher-Masoch (Roman ""Venus im Pelz"")",,,,"s/w, stumm",,
Die Dame in Weiß,https://www.filmportal.de/film/die-dame-in-weiss_44c7637eac3e4e13b07714d4343448d6,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Damen mit den Smaragden,https://www.filmportal.de/film/die-damen-mit-den-smaragden_66289782c0934a70a0c1107b824d2a1c,Spielfilm,1919,Deutschland,,,Artur Günther,,Lya Mara,,,,Fanny Carlsen,,,,,,,,,,,,,,,Berliner Film-Manufaktur Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Darwin. Die Abstammung des Menschen vom Affen,https://www.filmportal.de/film/darwin-die-abstammung-des-menschen-vom-affen_0e2a4fca98dd442290753b1c7c7605ea,Spielfilm,1919,Deutschland,,,,,"Alf Blütecher, Ria Jende, Lya Sellin, Allan Durant, Madge Jackson",,,,"Hans Brennert, Friedel Köhne",,,,,Karl Hilbiber,,,,,,,,,,John Hagenbeck-Film Gmb: H (Berlin),,John Hagenbeck,Fritz Bernhardt,,,,,,,,,,,,,,
Dem Glück entgegen,https://www.filmportal.de/film/dem-glueck-entgegen_d20d0e5a2a4a4bf580a13e1419df03ea,Spielfilm,1919,Deutschland,,,,,"Hilde Wolter, Karl Beckersachs, Bruno Eichgrün",,,,,,,,,,,,,,,,,,,,,,Paul von Woringen,,,,,,,,,,,,,,
Dem Teufel verschrieben,https://www.filmportal.de/film/dem-teufel-verschrieben_6856b6cb45074a6589a4a3ba89862495,Spielfilm,1919,Deutschland,,,Dr. Georg Victor Mendel,,"Aud Egede-Nissen, Ernst Behmer, Kurt Keller-Nebri, Eva Maria Hartmann, Friedrich Ernst, Jennie Schultz, Toni Dathe, Adolf Petzold",,,,Toni Dathe,,,,,Dr. Georg Victor Mendel,,,,,,,,,,,,,Ernst Mölter,,,,,,,,,,,,,,
Der ersten Liebe goldne Zeit,https://www.filmportal.de/film/der-ersten-liebe-goldne-zeit_96ff343e519943c2be1bb3d8929ed433,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Akte, 1706 m","35mm, 1:1.33","s/w, stumm",,
Das Derby. Ein Detektivroman auf dem grünen Rasen,https://www.filmportal.de/film/das-derby-ein-detektivroman-auf-dem-gruenen-rasen_500395af0f484f1aa2e98b7da0679140,Spielfilm,1919,Deutschland,,,Robert A. Dietrich,,"Max Landa: Detektiv, Hermann Picha: Ike Thurton, Trainer, Bram Meynadier: Fletcher, Hanni Weisse: Daisy, Hellmuth Krause: Jockey, Wilhelm Diegelmann, Leo Connard, Maria Storck, Kurt Keller-Nebri",,,,E. A. Dupont,,,,,Charles Paulus,,,,,,,,,,,,,E. A. Dupont,,,,,,,,,,"4 Akte, 1600 m","35mm, 1:1,33","s/w, stumm",,
Desperados,https://www.filmportal.de/film/desperados_cdc9129d5dcc44f98f4e948d5375eaad,Spielfilm,1919,Deutschland,,,Josef Seché,,"Else Bodenheim, Egon Clauder, Lutz Götz, Ferdinand Martini, August Weigert",,,,Toni Attenberger,,,,,,,,,,,,,,,,,,Toni Attenberger,,,,,,,,,,,,,,
Detektiv Findig,https://www.filmportal.de/film/detektiv-findig_d406477f40244af9b7d895f9eb4c5726,Spielfilm,1919,Deutschland,,,,,"Gerhard Dammann, Hansi Dege",,,,Gerhard Dammann,,,,,,,,,,,,,,,Dammann-Film Gmb: H (Berlin),,,Gerhard Dammann (?),,,,,,,,,,,,,,
"Die da sterben, wenn sie lieben",https://www.filmportal.de/film/die-da-sterben-wenn-sie-lieben_c2e045d5cf3b4df48b0ab7b94d521de4,Spielfilm,1919,Deutschland,,,,,"Wanda Treumann, Ernst Hofmann, Richard Franz",,,,"Rosa Porten, Franz Eckstein",,,,,,,,,,,,,,,,,,Eugen Burg,,,,,,,,,,,,,,
Die das Leben bezwang,https://www.filmportal.de/film/die-das-leben-bezwang_606d110f516043018dedaa5ab09ab6de,Spielfilm,1919,Deutschland,,,,,"Eva Speyer, Walter Ebert-Grassow, Max Mothes, Fritz Junkermann, Ingo Brandt",,,,Robert Heymann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die im Herzen Liebe tragen,https://www.filmportal.de/film/die-im-herzen-liebe-tragen_5385849f1e0c4dcb8ef4ee76fd7b3e76,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Ludwig Beck,,,,,,,,,,,,,,
Die nicht sterben dürfen,https://www.filmportal.de/film/die-nicht-sterben-duerfen_127fc29bd60a467a86fa461e34d1be40,Spielfilm,1919,Deutschland,,,,,"Thea Steinbrecher, Erich Kaiser-Titz, Erika von Andratz, Max Gillmann, Franz Pfanz",,,,Alfred Schirokauer,,,,,,,,,,,,,,,,,,Franz Osten,,,,,,,,,,,,,,
Die Siebzehnjährigen,https://www.filmportal.de/film/die-siebzehnjaehrigen_ffff6ac83352459eabae5517559848e0,Spielfilm,1919,Deutschland,,,,,"Hanni Weisse, Kurt Vespermann, Bruno Harprecht, Carl Rückert",,,,Hanna Henning,,,,,W. Zimmermann,,,,,,,,,,,,,Hanna Henning,,,,,,,,,,,,,,
Die ums Leben spielen,https://www.filmportal.de/film/die-ums-leben-spielen_f8da717a687446639cfe3134fbc825f4,Spielfilm,1919,Deutschland,,,,,"Klara Jaeckel: Gräfin Hessenbach, Hermann Barthels: Egon, ihr Sohn, Hans Werder: Baron Gershausen, Iruh Danson: Erna, dessen Tochter, Hermann Burckardt: Graf Waldeck, Hermann Vallentin: Reinhardt Großberg, Bankbeamter, Hertha Karkow: Hertha, dessen Tochter, Friedrich Bergervan Horsten, Hochstapler, Gertrud Hoffman: Ilona, seine Freundin",,,,"Hans Gaus, Raoul Jaffé",,,,,Hermann Schadock,,,,,,,,,,,,,Robert Leffler,,,,,,,,,,,,,,
Die von der Liebe leben,https://www.filmportal.de/film/die-von-der-liebe-leben_a56c1521b5d246e285537f928ec8f4c6,Spielfilm,1919,Deutschland,,,Artur Günther,,"Esther Carena, Werner Hollmann, Arthur Bergen,  Schäfer, Max Wogritsch, Anna von Palen",,,,Alfred Mayer-Eckhardt,,,,,Eugen Illés,,,,,,,,,,,,,Eugen Illés,,,,,,,,,,,,,,
Der Diener des Herrn Baron,https://www.filmportal.de/film/der-diener-des-herrn-baron_efad636587674c28af865f34c53bfdeb,Spielfilm,1919,Deutschland,,,,,"Loo Hardy, Franz Groß, Leo Leux, Reinhold Pasch, Herr Zügel, Herr Buß",,,,Oskar Schubert-Stevens,,,,,,,,,,,,,,,Willy Heß Filmges. und Filmfabrik (Berlin),,,Oskar Schubert-Stevens,,,,,,,,,,,,,,
Die Dienerschaft läßt bitten,https://www.filmportal.de/film/die-dienerschaft-laesst-bitten_333cecd3a7ff4191a6b8306d30b2a4d2,Spielfilm,1919,Deutschland,,,,,"Rudi Bach, Iwa Raffay",,,,,,,,,Carl Hoffmann,,,,,,,,,,,,,Rudi Bach,,,,,,,,,,,,,,
Direktor Zwick-Zwack,https://www.filmportal.de/film/direktor-zwick-zwack_7329089d9aa7456fb2cb89ed5790d82a,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diskretion,https://www.filmportal.de/film/diskretion_43aa02456d494f29af17f8e6bda463ac,Spielfilm,1919,Deutschland,,,,,"Hans Mierendorff: Harry Higgs, Fritz Felix, Else Reval, Fritz Langendorff, Frau  Maud",,,,Paul Rosenhayn,,,,,,,,,,,,,,,Meinert-Film Bürstein & Janak (Berlin),,,Rudolf Meinert,,,,,,,,,,,,,,
Der Dolch des Malayen,https://www.filmportal.de/film/der-dolch-des-malayen_4bcdb246f29644d4a083e2353a61ed3c,Spielfilm,1919,Deutschland,,,Kurt Richter,,"Carl Auen: Joe Debbs, Bernhard Goetzke: Tschutschur, malaischer Kutscher, Blandine Ebinger: Angelina, Victor Janson: Großkaufmann Harald Hastings in Melbourne, Flockina von Platen: Stella Hastings, verw. van der Brooken, Louis Brody: Jack Johnson, ein Neger",,,,"Richard Hutter, Wilhelm Roellinghoff",,,,,Willy Großstück,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,Leo Lasko,,,,,,,,,,"4 Akte, 1308 m","35mm, 1:1.33","s/w, stumm",,
Donna Lucia,https://www.filmportal.de/film/donna-lucia_1d44f9163ea045ef9c18b0681ed54d00,Spielfilm,1919,Deutschland,,,,,"Grete Weixler, Berthold Rosé",,,,,,,,,,,,,,,,,,,Mosch-Film Richard Mosch (Berlin),,,Carl Boese,,,,,,,,,,,,,,
Das doppelte Stelldichein,https://www.filmportal.de/film/das-doppelte-stelldichein_6b943d0ebb3047259455885caa5fb658,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der Dorfkaplan,https://www.filmportal.de/film/der-dorfkaplan_d2ad1c55632049cb8224f15b4678dcbd,Spielfilm,1919,Deutschland,,,,,"Viktor Gehring: Dorfkaplan, Elli Lysarmer Findling, Mary Brandt: Pfarrersköchin, Hermann Pfanz: Schullehrer",,,,Felix Wildenhain,,,,,,,,,,,,,,,,,,"Felix Wildenhain, Viktor Gehring",,,,,,,,,,,,,,
Drei Herzen und ein Schlag,https://www.filmportal.de/film/drei-herzen-und-ein-schlag_e1f8f3353e7145a49b9461fbcabcb929,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Du meine Himmelskönigin,https://www.filmportal.de/film/du-meine-himmelskoenigin_2ab13ddf410d4d83ac9854798028efd2,Spielfilm,1919,Deutschland,,,,,"Rudolf Hofbauer: Gouverneur Fürst Gorymkoff, Gustav Adolf Semler: Johannes Friedrich Kummer, Komponist, Guido Herzfeld: Carl Franz Kummer, Organist der Stadtkirche, Frida Richard: Emilie, seine Frau, Arnold Czempin",,,,"Emil Serman, Carl Wilhelm",,,,,,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,Carl Wilhelm,,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton",,
Das duldende Weib,https://www.filmportal.de/film/das-duldende-weib_90dabea5f1944974a3faa02776484301,Spielfilm,1919,Deutschland,,,,,Theodor Loos,,,,,,,,,,,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,,,,,,,,,,,,,,,
Dunkle Pfade,https://www.filmportal.de/film/dunkle-pfade_6c1c044c6fa6443b99b9de30e30ec0ce,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunkle Wege,https://www.filmportal.de/film/dunkle-wege_8cba779832fa4da1ae9ad905147ec854,Spielfilm,1919,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,,,,,,,,,,,,,,,
Die Duplizität der Ereignisse,https://www.filmportal.de/film/die-duplizitaet-der-ereignisse_1050019568fd410e839ea4c9e42a88e3,Spielfilm,1919,Deutschland,,,,,"Else Bassermann, Albert Bassermann, Gertrud Welcker, Gerhard Tandar, Hans Werder",,,,Else Bassermann,,,,,,,,,,,,,,,Greenbaum-Film Gmb: H (Berlin),,,Adolf Gärtner,,,,,,,,,,"5 Akte, 1960 m",,stumm,,
Durchlaucht reist inkognito,https://www.filmportal.de/film/durchlaucht-reist-inkognito_4e89a0d8d88a428390b61adf4ca7473d,Spielfilm,1919,Deutschland,,,,,,,,,Ilse Zerbe,,,,,,,,,,,,,,,,,,Hans Werckmeister,,,,,,,,,,,,,,
Echte Perlen,https://www.filmportal.de/film/echte-perlen_8af2e3c223124376ada82b811da726b7,Spielfilm,1919,Deutschland,,,,,"F. Colani, Magda Elgen, Fritz Junkermann, Ferdinand Bonn",,,,Oskar Schubert-Stevens,,,,,,,,,,,,,,,,,,Carl Heinz Wolff,,,,,,,,,,,,,,
