Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Liebesbriefe aus dem Engadin,https://www.filmportal.de/film/liebesbriefe-aus-dem-engadin_ac13f977a2634a66838882c6d1e82cc0,Spielfilm,1938,Deutschland,,,"Fritz Maurischat, Artur Schwarz",,"Luis Trenker: Toni Anewanter, Carla Rust: Dorothy Baxter, Erika von Thellmann: Anni Anewanter, Schwester von Toni, Charlott Daudert: Constance Farrington, Paul Heidemann: Lord Horace Baxter, Bruder von Dorothy, Robert Dorsay: Jack, Kammerdiener bei Lord Baxter, Otto Wernicke: Thomas Viertinger, Hotelier, Umberto Sacripante: Dr. Sacripanti, Anton Pointner: Amtsrichter Rung, Herti Kirchner: Germaine, Reinhold Pasch: Rechtanwalt Podger, Luis Gerold: Madlener, Hilfaskilehrer, Emmerich Albert, Rudolf Essek, Otto Graf, Jens von Hagen, Hilla Hofer, Hans Jamnig, Karl Kirchner, Ursula Nest, Katja Specht, Paul Walter, Franz Weinberger",,,,"Luis Trenker, Hans Sassmann",,,Walter Tost (Terra),,"Karl Puth, Klaus von Rautenfeld (Atelier), Hans Ertl, Walter Riml (Außenaufnahmen)",,Herbert Ploberger,,,,Giuseppe Becce,Oscar Joost (Kapelle),,,Luis Trenker-Film Gmb: H (Berlin),Heinrich Schier,Luis Trenker,"Luis Trenker, Werner Klingler",,,Waldemar Gaede,,"Ernst Baumann, Eduard Wesel",,Robert Fehrmann,,,,"35mm, 1:1,37","s/w, Ton",,
Ma soeur de lait,https://www.filmportal.de/film/ma-soeur-de-lait_bbfd7da8ba034427872a9a2d2ca3fba8,Spielfilm,1938,Deutschland,,,"Max Knaake, Karl Vollbrecht",,"Lucien Baroux: Cyprien, Meg Lemonnier: Monique Dumas, Henri Garat: Jacques Lorin, Mady Berry: Mme Cami, Olga Valéry: Irène Moon, Nane Germon: Isabelle, Janine Roger: La soubrette, Nina Myral: Mlle Estève, la gouvernante, Sarah Rafale1. infirmière, Colette Wilda2. infirmière, Geneviève Guitry1. jeune fille, Jacqueline Roman2. jeune fille, Micheline Buire3. jeune fille, Ginette Darey4. jeune fille, Lucien Dayle: Lucien, Marcel Laporte: Le speaker, Georges Lannes: Navetzki, André Alerme: M. Dumas, Edouard Hamel: Le régisseur, Lucien Boyer: Le régisseur, Henri Nassiet: Le second régisseur, Vincent Hyspa, Lena Dartès",,,,Jean Boyer,,,,,Otto Baecker,,,,,,Georges Van Parys,,,,Universum-Film AG (UFA) (Berlin),,,Jean Boyer,,,Berndt von Tyszka,,,,Max Langguth,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Ein Mädchen geht an Land,https://www.filmportal.de/film/ein-maedchen-geht-an-land_8fac73f742e54281af3c624530a5eb15,Spielfilm,1938,Deutschland,,,"Willy Schiller, Carl Haacker",,"Elisabeth Flickenschildt: Erna Quandt, Maria Paudler: Lisa Sthürmer, Roma Bahn: Elfriede, Carl Kuhlmann: Jonny Hasenbein, Carl Günther: Walter Sthürmer, Herbert A. E. Böhme: Friedrich Semmler, Alfred Maack: Schiffer Quandt, Günther Lüders: Krischan, Walter Petersen: Otto, Hans Mahler: Hein Groterjahn, Heidi Kabel: Inge, Friedrich Schmidt: Kapitän Lüders, Claire Reigbert: Tante Mariechen, Erich Feldt: Heini Semmler, Klaus Michahelles: Rolfi Semmler, Gisela Scholtz: Emma Semmler, Louise Morland: Grete Schilling, Lotte Lang: Dienstmädchen Lotte, Bertha Gast: Amalie Sthürmer, Franz Arzdorf: Dr. Ried, Bruno Wolffgang: Alfred, Erika Glässner: Witwe Juhl",,,,"Eva Leidmann, Werner Hochbaum",,"Max Knospe, Otto Zander",Erich von Neusser,,Werner Krien,Igor Oberberg,,,,"Wilhelm Weber, Friedrich Havenstein",Theo Mackeben,,,,Universum-Film AG (UFA) (Berlin),,,Werner Hochbaum,Bruno Koch,,Else Baum,,Willi Klitzke,,Bruno Suckau,Eva Leidmann (Roman),,,,,,
Das Mädchen mit dem guten Ruf,https://www.filmportal.de/film/das-maedchen-mit-dem-guten-ruf_66390c42dbf74a97bba7f641254a9baa,Spielfilm,1938,Deutschland,,,"Werner Schlichting, Kurt Herlth",,"Olga Tschechowa: Mirandilina, Wirtin vom ""Paradies"", Attila Hörbiger: Tino, junger Mann, Josef Eichheim: Der alte Pedro, Will Dohm: Tomasini, Postdirektor, Anton Pointner: Pandolfo, Polizeipräfekt, Robert Dorsay: Lorenzo, Kellner, Alexa von Porembsky: Bianca, Hausmädchen, Franz Nicklisch: Battista, Sohn der Rosaura, Max Gülstorff: Lombardi, Wanderkinobesitzer, Ernst Legal: Cosmo, Notor, Kurt Vespermann: Olivieri, Weinhändler, Ilva Günten: Rosaura Pinetti, Gemüsehändlerin, Eugen Wieber: Losverkäufer, Ludwig Schmitz: Loszieher, Karl Harbacher: Gendarm, Margarethe Faas: Verwandte",,,,"Axel Eggebrecht, Ernst Hasselbach",,,Fred Lyssa,,"Fritz Arno Wagner, László Schäffer",,,,,,Nico Dostal,,,,Minerva-Tonfilm Gmb: H (Berlin),Curt Prickler,,Hans Schweikart,,,,,,,Erich Schmidt,,,,,,,
Das Mädchen von gestern Nacht,https://www.filmportal.de/film/das-maedchen-von-gestern-nacht_77c340190d0d401d81d3c136df8b6b29,Spielfilm,1938,Deutschland,,,Carl Ludwig Kirmse,,"Willy Fritsch: Lord Stanley Stalton, Gusti Huber: Jean Miller, Hilde Hildebrand: Lady Darnmore, Georg Alexander: Lord Radley, Rudolf Platte: Stanley Chestnut, Hans Leibelt: Bankier Mr. Barrow, Hansi Arnstaedt: Gwendolyn Barrow, Ingeborg von Kusserow: Evelyn Barrow, Paul Westermeier: Jack Miller, Hermine Ziegler: Tante Peggy, Ernst Waldow: Attaché Robert Shields, Fritz Lafontaine: Attaché Mac: Gregor, Werner Finck: Bärtiger Arzt, Eduard Bornträger: Tom, Georg Heinrich Schnell: Parker, Hermann Pfeiffer: Inspektor Green, Fritz Brillot: Attaché 1, Fritz Draeger: Attaché 2, Curd Jürgens: Attaché 3, Odette Orsy: Modeschöpferin bei Jean Miller, Ulla Ronge: Zögling im Pensionat, Inge Landgut: Zögling im Pensionat, Otto Sauter-Sarto: Portier im Hotel ""Continental"", Maria Seidler: Dame beim Ball, Dorothea Thiess: Dame beim Ball, Tine Schneider: Fräulein im Pensionat in Schottland, Paul Schwed: Lastwagenfahrer, Gertrud Boll: Mac: Gregors Braut, Lothar Geist: Hotelpage, Hermann Mayer-Falkow: Schottischer Polizeiradfahrer, Bob Bauer: Schottischer Polizist, Erich Dunskus: Kommissar von Scotland Yard, Alfred Karen: Gast beim Ball, Charlotte Agotz: Mädchen bei Barrow, Katja Pahl: Dame bei Lady Darnmore, Annemarie Schwindt: Dame bei Lady Darnmore, Bruno Tillessen: Etagenkellner",,,,Karl Georg Külb,,"Max König, Albert Schulze, Erna Gillmore, Ida Revelli",Peter Paul Brauer,,Robert Baberske,Herbert Stephan,,,,,Werner Bochmann,,Werner Bochmann,,Universum-Film AG (UFA) (Berlin),,,Peter Paul Brauer,Boleslaw Barlog,,Fritz Stapenhorst,,Georg Kügler,,Bruno Suckau,Karl Georg Külb (Bühnenstück),,"2495 m, 91 min",35mm,"s/w, Ton",,
Maja zwischen zwei Ehen,https://www.filmportal.de/film/maja-zwischen-zwei-ehen_9998145f6cb3426280f8dbd3571bd8f2,Spielfilm,1938,Deutschland,,,,,"Lil Dagover: Maja, Peter Petersen: Dr.Delbanco, Albrecht Schoenhals: Hans Wieland, Marieluise Claudius: Eva Adrian, Maria Koppenhöfer: Nora Delbanco, Hilde Körber: Chanson-Sängerin, Eduard von Winterstein: Dr.Burckhardt, Fritz Staudte: Karl, Diener, Peter Dann: Walter Delbanco, Günther Ballier, Gerda Preiß, Maria Wolters, Albert Vossen",,,,"Fritz Kirchhoff, Helmut Brandis, Otto Linnekogel",,,,,"Walter Robert Lach, Karl Piltzner",,,,Erich Knauf,,Hans Carste,,,,Euphono-Film Gmb: H (Berlin),,,Fritz Kirchhoff,Bruno Carstens,,,,,,,Günther Hocheisen (Roman),,78 min,"35mm, 1:1,37","s/w, Ton",,
"Der Mann, der nicht nein sagen kann",https://www.filmportal.de/film/der-mann-der-nicht-nein-sagen-kann_d28deec90c264dbe923506e323aa506b,Spielfilm,1938,Deutschland,,,"Heinrich Richter, Gabriel Pellon",,"Karl Ludwig Diehl: Memmo Speranza, Karin Hardt: Gasperina, Werner Finck: Lamanna, Frauke Lauterbach: Elsa, Hilde Krüger: Marguerite, Charlott Daudert: Loletta, Georgia Lind: Mathilde, Erik von Loewis: Giulio, Elsas Bruder, Olga Engl: Theresa, Elsas Mutter, Hans Stock: Andreas, Elsas Vater, Erwin Biegel: Giovanni, Diener Memmos, Elsa Valery: Luisa, Haushälterin, Eduard von Winterstein: Colonel, Mathildes Vater, Hans Hermann SchaufußGrizoffi, Pensionsgast, Hermann Pfeiffer: Virgadamo, Pensionsgast, Margarete Sachse: Lehrerin, Pensionsgast, Irene Margot: Sängerin, Josef Reithofer: Arzt, Charly Berger, Hildegard Busse, Wolf Dietrich, Anita Düvel, Angelo Ferrari, Margarete Genske, Willy Gerber, Alfred Graening, Kurt Klotz-Oberland, Heinrich Krill, Dita Mollenhauer, Hanni Peters, Heddy Peters, Georg Erich Schmidt, Edith Wolff, Karl Jüstel, Paul Luka, Max Harry Ernst, Ernst Benzinger, Alexander Bobroff, Ferdinand Robert",Werner Finck (Dialog-Bearbeitung),,,"Mario Camerini, Karl Lerbs",,,,,Werner Bohne,,,,,,"Walter Kollo, Alfred Strasser",,Alfred Strasser,,Itala-Film Gmb: H (Berlin),Max G. Hüske,Alberto Giacalone,Mario Camerini,Ernst Rechenmacher,,René Métain,,,,Fritz Seeger,,,88 min,35mm,"s/w, Tobis-Klangfilm",,
Der Maulkorb,https://www.filmportal.de/film/der-maulkorb_0daebefb6bfe491fbee71d84c056266a,Spielfilm,1938,Deutschland,,,Robert Herlth (Gesamtausstattung),,"Ralph Arthur Roberts: Staatsanwalt Herbert von Treskow, Hilde Weissner: Elisabeth, seine Frau, Charlotte Schellhorn: Trude, deren Tochter, Will Quadflieg: Rabanus, Maler, Renée Stobrawa: Billa, Dienstmädchen, Theodor Loos: Oberstaatsanwalt, Paul Henckels: Wimm, Ludwig Schmitz: Bätes, Elisabeth Flickenschildt: Dame beim Verhör, Werner Pledath: Zahnarzt, Hermann Pfeiffer: Mühsaam, Kriminalkommissar, Maria Krahn: Frau Tigges, Gerd Høst: Aktmodell, Otto Matthies: Thürnagel, Referendar, Walter Bluhm: Schwefelhölzchen, Werner Scharf: Ali, Maler, Hugo Werner-Kahle: Vorsitzender der Gerichtsverhandlung, Erich Ziegel: Justizrat, Adolf Fischer: Schibulski, Kriminalbeamter, Georg Georgi: Bankier, Rudolf Fenner: Sekretär des Staatsanwalts, Bernhard Gronau: Meyer, Kriminalbeamter, Aribert Grimmer1. Polizeibeamter, Hans Meyer-Hanno2. Polizeibeamter, Charly Berger3. Polizeibeamter, Leonie Duval: Besitzerin des Lederwarengeschäfts, Valeska Stock: Schmitz' Frau, Kurt Meister: Fünfter Stammtischbesucher, Werner Funck: Beamter der Staatsanwaltschaft, Renate Howe: Lehrmädchen, Max Wilmsen: Hundebesitzer, Georg A. ProféKünstler, Gast beim Atelierfest, Fanny Cotta: Gast beim Atelierfest, Kurt Getke: Kriminalbeamter, Karl Swinburne: Beamter der Staatsanwaltschaft, Walter Ruesta: Zeitungsverkäufer, Maria Hofen, Otto Lange, Erich Schuster, Alfred Haase",,,,Heinrich Spoerl,,"Else Roehl, Charlotte Weinert",,,Reimar Kuntze,Benno Stinauer,Arno Richter (Kostüm-Beirat),,,,Peter Kreuder Jr.,,,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Fritz Klotzsch,K. J. Fritzsche,Erich Engel,Hermann Kugelstadt,,Alice Ludwig,,Josef Höfer,,Adolf Jansen,Heinrich Spoerl (Roman),,,,,,
"Menschen, Tiere, Sensationen",https://www.filmportal.de/film/menschen-tiere-sensationen_60ac3e779c26409eab83c628d0786afb,Spielfilm,1938,Deutschland,,,"Max Knaake, Arnold Jenssen (Mitarbeit)",,"Harry Piel: Robert Hansen, genannt Bobby, Artist, Elisabeth Wendt: Maja de Passy, Ruth Eweler: Fedora, Edith Oss: Estrella, gennant Ella, S. O. Schoening: Direktor, Eugen Rex: Der Zauberkünstler, Karl Platen: Briefträger, Raffles Bill: Varietéartist, Charly Berger: Ringmeister im Varieté, Josef Karma: Franz, Tierpfleger, Philipp Manning: Arzt im Varieté, Aruth Wartan: Falk, Tierpfleger, Liesel Eckhardt: Garderobenfrau von Fedora, Egon Brosig: Hopkins, Assistent bei Fedora, Alfred Karen: Portier im Hotel ""Imperial"", Knut Hartwig: Ober, Franz Arzdorf1. Gast in der Hotelbar ""Astoria"", Michael von Newlinski2. Gast in der Hotelbar ""Astoria"", Charles  François: Ein Ober in der Bar, Gerhard Dammann: Krause, Hausmeister, Willi Schur1. Theateragent, Ewald Wenck2. Theateragent, Rudi Schuricke",,,,"Reinhold Meißner, Erwin Kreker, Josef Maria Frank, Harry Piel",,,Willy Reiber,,"Bruno Timm, Fritz von Friedl, Karl Hasselmann",,,,Fritz Wenneis,,,,,,Ariel-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,Charlie Albert Huber,,Hildegard Grebner,,,,"Ferdinand Haubmann, Eugen Hrich",,,,,,,
Mia moglie si diverte,https://www.filmportal.de/film/mia-moglie-si-diverte_b260ffb5a3ce4db299f9fea28f5737de,Spielfilm,1938,Deutschland/Italien,,,Gastone Medin,,"Käthe von Nagy: Dodo, Albert Matterstock: Erberto Warren, Paul Kemp: Paolo, Georg Alexanderdott. Elliot, Elli Parvo: Yvonne, Osvaldo Valenti: Tommy Bolden, Paul Verhoeven: Hogg, Grethe Weiser, Lucie Englisch, Ernst Legal, Carla Sveva, Oreste Bilancia, Rio Nobile, Hans Junkermann, Ernst Rotmund, Giulio Benassati, Jole Urbani, Paul Westermeier, Heinrich Fuchs, Elisabeth Flickenschildt",Alberto Spaini,,,"Otto Ernst Lubitz, Paul Verhoeven",,,,,Carlo Montuori,,,,,,Cesare Andrea Bixio,,,,"Itala-Film Gmb: H (Berlin), Itala-Film SA (Rom)",,,Paul Verhoeven,,,Fernando Tropea,,,,Otto Untersalmberger,,,"2523 m, 92 min","35mm, 1:1.33","s/w, RCA Photophone",,
Mordsache Holm,https://www.filmportal.de/film/mordsache-holm_427b038b80124680b45a0b053f4042be,Spielfilm,1938,Deutschland,"Otto Jahn, Karl Sander",,"Otto Moldenhauer, Paul Markwitz",,"Walter Steinbeck: Nerger, Grundstücksmakler, Elisabeth Wendt: Jenny, seine Frau, Ursula Deinert: Graziella Holm, Tänzerin, ihre Schwester, Werner Scharf: Manuel Albano, ihr Partner, Kurt Waitzmann: Assessor Dr. Bernd Körner, Jurist, Harald Paulsen: Kriminalrat Wiegand, Reinhold Bernt: Henneberg, Kriminalassistent, Hans Leibelt: Engel, Kriminalkommissar, Hans Halden: Dr. Sartorius, Kriminalkommissar, Gerhard Bienert: Kriminalassistent, Viggo Larsen: Haakonsen, Kriminalinspektor, Kurt Wieschala: Kriminalbeamter, Josef Sieber: August Schmoll, Maria Krahn: Frau Schmoll, Ellen Bang: Ida Ladosche, Halbweltdame und Erpresserin, Aribert Wäscher: Torben Jönssen, Reisender aus Malmö, Bruno Ziener: Bertelsen, Notar, Hansjakob Gröblinghoff: Holger Runge, Hamburger Schießbudenbesitzer, Wolfgang Staudte: Agent, Gerhard Dammann: Wirt im Bouillonkeller, Edith Meinhard: Lieschen, Sängerin im Bouillonkeller, Hans Schneider: Münchner Spitzbube im Bouillonkeller, Hans Sobierayski: Klavierspielender Gast im Bouillonkeller, Hans Hemes: Hoteldirektor in Kopenhagen, Charles Willy Kayser: Oberstaatsanwalt, Körners Vorgesetzter, Hans Kühlewein: Mitarbeiter des Kriminalassistenten, Alfred Stratmann: Beamter der Mordkommission am Tatort, Bruno Klockmann: Kriminalbeamter bei Dr. Sartorius, Theo Brandt: Polizist, Arthur von Diossy: Kellner in der Roland-Diele, Hans Mierendorff: Delogierter Gast im Hotel Merkur, Elisabeth von Rüts: Seine Frau, Leo Reiter: Empfangschef der Liliput-Bar, Fritz Draeger1. Gast in der Liliput-Bar, Lia Fricke2. Gast in der Liliput-Bar, Heinz Wemper3. Gast in der Liliput-Bar, Jac Diehl: Dänischer Kriminalbeamter, Karl Hannemann: Kriminalbeamter an der deutsch-dänischen Grenze, Fred Köster: Dolmetschender Kriminalbeamter, Liesel Eckhardt1. Zeuge, Oskar Höcker2. Zeuge, Maria Hofen: Zeugin, Conrad Curt Cappi: Mann, der über den ""Agenten"" aussagt, Margarethe Lehmann: Kind, das das Erpressergeld holen soll, Friedel Müller: Garderobiere bei Graziella Holm, Kurt Breit, Gösta Richter, O. Thomas, F. Wasa",,,,"Georg C. Klaren, Ilse Czech",,,Fred Lyssa,,Edgar S. Ziesemer,,Theaterkunst Gmb: H (Berlin),,,,Nico Dostal,,,,N.F.K. Neue Film KG Erich Engels (Berlin) (Herstellungsgruppe Fred Lyssa),,Erich Engels,Erich Engels,Kurt Hoffmann,,Walter Wischniewsky,,Erich Tannigel,,Fritz Seeger,"Axel Rudolf (Nach dem Roman ""Der rote Faden"" von)",,"5 Akte, 2480 m, 91 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 18.06.1938, Regensburg",
Musketier Meier III,https://www.filmportal.de/film/musketier-meier-iii_a0d603dbe0e5464199f6cacd54d18b68,Spielfilm,1938,Deutschland,,,,,"Rudolf Biebrach, Gerhard Bienert, Günther Lüders, Gustl Stark-Gstettenbaur, Beppo Brem, Carl de Vogt, Ernst Legal, Rudi Godden",,,,"Axel Eggebrecht, Karl Bunje",,,,,,,,,,,,,,,,,,Joe Stöckel,,,,,,,,,,,,,,
Die Nacht der Entscheidung,https://www.filmportal.de/film/die-nacht-der-entscheidung_a9845c0db02342e2bfa8292432f6554b,Spielfilm,1938,Deutschland,"Karl Gillmore, Friedrich Kurth",,"Artur Günther, Robert A. Dietrich",,"Pola Negri: Tessa Brückmann, Sabine Peters: Tochter Gisela Brückmann, Iván Petrovich: Fernando Alvarez, Hans Zesch-Ballot: Konsul Brückmann, Ernst Dumcke: Exzellenz Vivanco, Hans Richter: Sohn Pedro Vivanco, Edwin Jürgensen: Direktor Lopez, Hubert von Meyerinck: Chef des Modesalons, Olga Limburg: Directrice, Alice Treff: Lizzy, Hertha von Walther: Frau Vivanco, Annemarie Schäfer: Tochter Manuela Vivanco, Bruno Ziener: Diener bei Familie Brückmann, Margarete Genske: Zofe bei Familie Brückmann, Erhart Stettner: Diener bei Alvarez, Werner Pledath: Aufsichtsratmitglied Berger, Georg Heinrich Schnell: Vorsitzender des Londoner Syndikats, Eduard Bornträger: Platzanweiser im Tennisclub, Josef Reithofer: Hotelportier in Hamburg, Max Mothes: Gärtner bei Familie Brückmann, Edith Meinhard: Vorführdame im Modesalon, Hilla Hofer: Südamerikanische Tänzerin, Fritz Draeger: Tänzer auf dem Ball, Henri Peters-Arnolds, Irmgard Grun, Edith Greiser",,,,"Lothar Philipp August Mayring, Philipp Lothar Othello Mayring, Harald G. Petersson",,,,,Karl Puth,Hermann Dey,,,,,Lothar Brühne,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),Hans von Wolzogen,,Nunzio Malasomma,Eugen de Monti,,Alexandra Anatra,,Eugen Klagemann,,Martin Müller,Rolf E. Vanloo (Novelle),,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Eine Nacht im Mai,https://www.filmportal.de/film/eine-nacht-im-mai_7de90f4e97064bf8ac9dc6b9367b023a,Spielfilm,1938,Deutschland,Horst Kyrath,,"Max Mellin, Erich Grave",Anthony Nellé,"Marika Rökk: Inge Fleming alias Eulalia Müller, Viktor Staal: Willy Prinz, Karl Schönböck: Architekt Waldemar Becker, Mady Rahl: Mimi, Oskar Sima: Direktor Fleming jun., Ingeborg von Kusserow: Friedl, Ursula Herking: Dienstmädchen Johanna, Albert Florath: Direktor Fleming sen., Gisela Schlüter: Alma Becker, Franz Arzdorf: Geschäftsführer Berghoff, Ludwig Schmitz: Schupo Emil, Eduard Bornträger: Beamter am Bahnschalter, Eva Tinschmann: Frau am Fahrkartenschalter, Gerhard Dammann: Mann in Alt-Berliner Schupo-Kostüm, Margit Dörr-Humbrecht: Dicke Dame mit Kostüm, Peter Igelhoff: Pianist im Café, Ernst Rotmund: Horoskopverkäufer, Else Reval: Dame beim ""Schuhsuchen"", Karl Ernst Ribeling: Mann beim Streichholztrick, Harry Gondi: Conferenciervolontär, Ursula Deinert: Solotänzerin, Willy Witte: Tänzer und Sänger, Willi Schur: Autobusschaffner, Hermann Pfeiffer: Zeitungsleser im Café, Charles  François: Ober im Café, Erik Schubert: Gepäckträger, Fredy Sieg: Akkordeonspieler im Autobus, Fred Goebel: Verkehrspolizist, Egon Stief: Zeuge nach Verkehrsunfall, Otz Tollen: Polizist, der den Verkehrsunfall aufnimmt, Bob Bauer: Polizeioffizier bei der Fahrstunde, Max Harry Ernst: Fußgänger vor dem Café - Barmann - Reisender im Ausflugsbus, Terry Carlton: Reisender im Ausflugsbus, Fritz Draeger: Reisender im Ausflugsbus, Karl Jüstel: Reisender im Ausflugsbus, Charly Kracker: Reisender im Ausflugsbus, Ida Krill: Frau im Zeitschriftenkiosk, Jens von Hagen: Bahnbeamter an der Sperre, Gustav Püttjer: Zum Kostümieren einladender Mann, Walter Steinweg: Herr beim ""Schuhsuchen"", Alfred Karen: Gast beim Wohltätigkeitsball, Fred Becker: Tänzer beim Wohltätigkeitsball, Otto Sauter-Sarto: Angestellter im Spiegelkabinett, Eduard Wenck: Fahrschüler, Käte Jöken-König, Carl Iban, Rolf Wernicke, Lucie Schmidt, Hertha von Hagen",,,,Willy Clever,,"Helma Kühr, Charlotte Weinert",,,Robert Baberske,"Herbert Stephan, Hans Hauptmann","Eleanor Behm, Gertrud Steckler, Annemarie Heise",,"Hans Fritz Beckmann (""Land in Sicht"" - ""In einer Nacht im Mai"")",,Peter Kreuder Jr.,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Eberhard Schmidt),Eberhard Schmidt,,Georg Jacoby,Hanns Goslar,,Walter Fredersdorf,,Kurt Goleschke,,Walter Rühland,,,"2279 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der nackte Spatz,https://www.filmportal.de/film/der-nackte-spatz_432b06664898437aa61d63f68e49c4d2,Spielfilm,1938,Deutschland,,,,,"Rotraut Richter, Aribert Mog, Gretl Theimer, Margarete Kupfer, Heinz Salfner, Franz Stein, Gerda Kuffner, Otto Matthies, Ernst Rotmund, Paul Westermeier, Ursula Krieg, Herbert Gernot, Maria Seidler, Brigitta Elsasser, Max Rosenhauer, Karl Hannemann, Lilli Schoenborn, Max Wilmsen, Erich Dunskus, Michael von Newlinski",,,,"Helene von Fortenbach, Albert Hörrmann, Viktor Gehring",,,,,Edgar S. Ziesemer,,,,,,Eduard Künneke,,,,,,,Albert Hörrmann,,,,,,,,,,,,,,
Nanon,https://www.filmportal.de/film/nanon_8c85e1e19b6744b491132f233c370225,Spielfilm,1938,Deutschland,Heinz Karchow,,Erich Kettelhut,Fritz Böttger,"Erna Sack: Nanon Patin, Johannes Heesters: Marquis Charles d' Aubigné, Dagny Servaes: Ninon de l 'Enclos, Otto Gebühr: Jean Baptiste Molière, Oskar Sima: Polizeipräfekt Marquis de Marsillac, Karl Paryla: König Louis XIV., Walter Schenk, Kurt Meisel: Hector, Berthold Ebbecke: Pierre, Ursula Deinert: Tänzerin, Clemens Hasse: François Patin, Paul Westermeier1. Korporal, Armin Schweizer2. Korporal, Oskar Höcker3. Korporal, Ilse Fürstenberg: Magd, Ludwig Andersen: Sekretär, Walter Steinbeck: Monsieur Louvois, Hermann Pfeiffer: Monsieur Duval, Hellmuth Berndsen, Horst Birr, Lucie Euler, Elisabeth Hecht, Erich Harden, Max W. Hiller, Leopold von Ledebur, Hermann Mayer-Falkow, Ellen Plessow, Klaus Pohl, Walter Schenck, Artur Seeger, Erhart Stettner, Wolfgang von Schwindt, Egon Vogel",,,,"Georg Zoch, Eberhard Keindorff",,"Anna Balzer, Gertrud Wendt, Walter Salemann",Max Pfeiffer,,"Erich Rudolf Schmidtke, Hans Beierlein, Konstantin Tschet","Erich Rudolf Schmidtke, Hans Beierlein",Manon Hahn,,Franz Baumann,,Alois Melichar,,Alois Melichar,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Max Pfeiffer),Max Pfeiffer,,Herbert Maisch,Carl Otto Bartning,,Carl Otto Bartning,,Horst von Harbou,,Gustav Bellers,"Friedrich Zell (Operette), Richard Genée",,"2268 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Nanu, Sie kennen Korff noch nicht?",https://www.filmportal.de/film/nanu-sie-kennen-korff-noch-nicht_d47bd424619841a38f5ef7fc341be478,Spielfilm,1938,Deutschland,"Hans Naundorf, Georg Siebert",,"Willi A. Herrmann, Alfred Bütow",Anthony Nellé,"Heinz Rühmann: Musiker Niels Korff, Senta Foltin: Dortje Vermeylen, Jakob Tiedtke: Kunstsammler Vermeylen, Agnes Straub: Schriftstellerin Philippine Schimmelpenninck, Will Dohm: Privatdetektiv van Gaalen, Victor Janson: Verbrecher J. M. Dufour, Franz Schafheitlin: Dufours Komplize Morton, Fritz Rasp: Dufours Komplize Kelly, Josefine Dora: Vermeylens Wirtschafterin Antje, Karl Meixner: Dufours indischer Diener Timor, Viktor Bell: Jim, Chauffer bei Dufour, Rudolf Platte: Regisseur im ""Trocadero"", Günther Lüders: Inspizient im ""Trocadero"", Carl Iban: Bühnenarbeiter im ""Trocadero"", Bert Schmidt-Moris: Page im ""Trocadero"", Ferdinand Robert: Zuschauer im ""Trocadero"", Hubert von Meyerinck: Reporter Droste, Franz Webervan Eycken, Verleger aus Amsterdam, Dorothea Thiess: Korffs Zimmerfrau, Franz Arzdorf: Hoteldirektor, Eduard Bornträger: Briefträger, Hans Sobierayski: Kapellmeister im Musikpavillon, Fritz Draeger: Spaziergänger im Park, Oskar Höcker: Polizeikommissar, Max Harry Ernst: Gast im Hotel-Speisesaal - Polizist in Amsterdam, Wilhelm Kaiser-Heyl: Empfangschef im Restaurant, Otto Sauter-Sarto1. Hotelportier, Alfred Karen2. Hotelportier, Lothar Geist: Hotelpage, Walter Steinweg: Zeitungsverkäufer, Albert Karchow: Museumsdiener, Hermann Pfeiffer",,,,"Jacob Geis, Peter Francke",,,,,Georg Bruckbauer,,Ilse Naumann,,,,Michael Jary,,Michael Jary,,Terra-Filmkunst Gmb: H (Berlin) (Herstellungsgruppe Hans Tost),Hans Tost,,Fritz Holl,Kurt Hoffmann,,Gottlieb Madl,,Hans Natge,,,"Albrecht Georg von Ihering (Roman ""Nanu, Sie kennen Holm noch nicht?"")",,"2619 m, 96 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
