Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
"Miss Evelyne, die Badefee",https://www.filmportal.de/film/miss-evelyne-die-badefee_99c18ab1ea694e4db558c08276d70ccc,Spielfilm,1929,Deutschland,,,,,"Pilar Munza: Miss Evelyne Dollar aus New York / Ingeborg erk, englische Korrespondentin der Fa. Bluff & Co, Marietta Manetti: Ruth Corrin, Gesellschafterin bei Miss Evelyne, Karl Peukert: Dr. med. Freytag, Kurarzt, Ernst Netrük: Assessor Winnhuber, Bobby Todd: Ritter Karlheinz von u. zu Daxl, August Junker: René Bombast, Adolf Satzenhofer: Fred Spencer, Adolf Böckl: Aloisius Meier aus München, Staufengarde (DE)Bayrische Tanzszene, Bandeltanz",,,,Martin Fröhling,Carl Cürten-Film Verleih (Berlin-München),,,,Hanus Burger,,,,,,"Schroffen Garde, Kapelle der „Alpengaststätte zum Schroffen“ (Zur Premiere)",,,,Dix-Film Norman Dix (München) (Im Auftrag der Filmstelle der Reichsbahn im Verkehrsmuseum Nürnberg),,Norman Dix,Norman Dix,,,,,,,,,,2522 m,"35mm, 1:1,33","s/w, stumm","Uraufführung: 23.08.1929, Bad Reichenhall, Kurtheater Lichtspiele",
Die Mitternachtstaxe,https://www.filmportal.de/film/die-mitternachtstaxe_6207883f690347b4abdf8d35d7859c5e,Spielfilm,1929,Deutschland,,,"Max Knaake, Fritz Maurischat",,"Harry Piel: Harry Pattler, Betty Bird: Lilly, Philipp Manning: Prof. Dr. Olten, Hans Sanden: Knakkermaxe, Hermann Böttcher: Kommissar Tenner, Bruno Ziener: S. W. Pinkus, Albert Paulig: Direktor Cremer, Aruth Wartan: Martini, Maria Asti: Mimi, Steffi Vida: Bardame, Jaria Kirsanoff: Bardame, Eva Schmid-Kayser: Bardame, Hedy Meyer-Seebohm: Bardame, Wolfgang von Schwindt, Georg Schmieder, Charles  François, Henry Bender: Erster Wachtmeister, Julius Falkenstein: Zweiter Wachtmeister, Georg John: Dritter Wachtmeister, Charly Berger: Motorradfahrer",,,,Robert Liebmann,,,,,"Ewald Daub, Herbert Körner",,,,,Arnold Jenssen,"Willy Schmidt-Gentner (Kino-Musik), Otto Stenzeel (Kino-Musik, U.T. Kurfürstendamm, Dirigent), Walter Winnig (Kino-Musik, Kammerlichtspiele, Dirigent)",,,,Ariel-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,Rudolf Sieber,,,,Eigil Wangoe,,,,,,,,,
Möblierte Zimmer. Der sturmfreie Junggeselle,https://www.filmportal.de/film/moeblierte-zimmer-der-sturmfreie-junggeselle_4441823095324ae2a2beb31cd760f1a6,Spielfilm,1929,Deutschland,,,Max Heilbronner,,"Margot Walter: Lilly, Fritz Schulz: Harry, Hans Albers: Edler von Stepanowic, Hertha von Walther: Käthe, Yvette Darnys: Baronin Tiefenberg, Lydia Tridenskaja: Frau Miradowa, Paul Hörbiger: Herr Kalinowski, Emil Rameau: Chef des Warenhauses, Karl Falkenberg: Kriminalkommissar, Hilde Schenk, Ludwig Stössel",,,,"Walter Wassermann, Fritz Falkenstein, Walter Schlee",,,,,László Schäffer,,,,,,"Walter Ulfig (Kino-Musik, ""Ich suche ein kleines Zimmer"")",,,,Strauß-Film-Fabrikation und Verleih Gmb: H (Berlin),Josef Stein,,Fred Sauer,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Morgenröte,https://www.filmportal.de/film/morgenroete_9b9be9ae03ac4810aba975849f2d7a41,Spielfilm,1929,Deutschland,,,F.W. Krohn,,"Paul Henckels: Michael Schwaiger, Werner Fuetterer: Stephan, sein Sohn, Carl de Vogt: Bernhard Eggebrecht, Helga Thomas: Margot, seine Frau, Elga Brink: Jutta, deren Schwester, Eugen Burg: Schücking, ein Finanzmann, Karl Platen: Berthold, ein Hauer, Evi Eva: Burgel, seine Tochter, Henry Bender: Wirt ""Zur guten Laune"", Max Maximilian: Obersteiger Bulaski, Richard Wechsberg",,,,"Marie-Louise Droop, Richard Freese",,,,,"Reimar Kuntze (unter Tage), Georg Bruckbauer (über Tage, Atelier)",,,Burton George,,,Bernhard Homola (Kino-Musik),,,,Primus-Film Gmb: H (Berlin),,,Wolfgang Neff,,,,,,,,,,,,,,
Das Motorrad und wir,https://www.filmportal.de/film/das-motorrad-und-wir_653c21ce32824514a9f14db3fbcc121a,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,"Conrad Wienecke, Gerhard Müller",,,,,,,,,,,,,"Hansjürgen Völcker, Kurt Nehrke",,,,,,,,,,"1629 m, 60 min",35mm,s/w,,
Mutter Krausens Fahrt ins Glück,https://www.filmportal.de/film/mutter-krausens-fahrt-ins-glueck_66475e15a1e9463db727f328c7d20b0a,Spielfilm,1929,Deutschland,,,"Robert Scharfenberg, Carl Haacker",,"Alexandra Schmitt: Mutter Krause, Holmes Zimmermann: Sohn Paul Krause, Ilse Trautschold: Tochter Erna Krause, Gerhard Bienert: Schlafbursche, Vera Sacharowa: Straßenmädchen Friede, Friedrich GnaßBauarbeiter Max, Fee Wachsmuth: Kind",,,,"Willy Döll, Jan Fethke",,,,,Phil Jutzi,,,,,,Paul Dessau,,,,Prometheus Film-Verleih und Vertrieb Gmb: H (Berlin),,Willi Münzenberg,Phil Jutzi,,,,,,,,"Heinrich Zille (Erzählungen), Otto Nagel (Bericht dieser Erzählungen)",,"7 Akte, 3297 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 21.12.1929, B.24575, Jugendverbot / Prädikat: Künstlerisch wertvoll"
Mutterliebe,https://www.filmportal.de/film/mutterliebe_f63b4a898b9943dd899fce57c9969aff,Spielfilm,1929,Deutschland,,,"Gustav A. Knauer, Willy Schiller",,"Paul Henckels: Malthusen, Peggy Norman: Hedwig, seine Tochter, Elisabeth Pinajeff: Anita, seine Frau, Inge Landgut'Mädi' Verena, deren Kind, Hilde Maroff: Lissy, Dienstmädchen, Hugo Werner-Kahle: Untersuchungsrichter, Henny Porten: Maria Immermann, Kinka Christowa, Gustav Diessl: Hans Immermann, Lotte Stein, Ernst Stahl-Nachbaur: Erich Vogt, Marian Alma, Siegfried Berisch, Jaro Fürth, Robert Leffler, Peter C. Leska, Bruno Ziener",,,,"Friedrich Raff, Julius Urgiß",,,,Henny Porten,Karl Puth,,,,,,Pasquale Perris,,,,Henny Porten-Film Produktion Gmb: H (Berlin),Wilhelm von Kaufmann,"Henny Porten, Wilhelm von Kaufmann",Georg Jacoby,,,,,,,,,,"6 Akte, 2591 m",,,,
Die Nacht gehört uns,https://www.filmportal.de/film/die-nacht-gehoert-uns_813a0f4ecc724b999330c138f6805ea5,Spielfilm,1929,Deutschland,,,Franz Schroedter,,"Hans Albers: Harry Bredow, Charlotte Ander: Bettina Bang, Otto Wallburg: Vater Bang, Walter Janssen: Marten, Chef der Diavolo-Werke, Ida Wüst: Dame der Gesellschaft, Lucie Englisch: Dame der Gesellschaft, Berthe Ostyn: Frau Bredow, Julius Falkenstein: Rechtsanwalt, Roberto Vittiglio, Ilse Nast, Werner Schmidt-Boelcke",,,,"Walter Reisch, Walter Supper",,,,,"Reimar Kuntze, Charles Métain",,,,"Walter Reisch, Fritz Rotter, Giovanni Capuro",,Hansom Milde-Meißner,Werner Schmidt-Boelcke (Orchester),,"Charles Gounod (Kompositionen), Franz Grothe (Kompositionen), Luigi Bernauer (Kompositionen), Eduardo Di Capua (Kompositionen)",Froelich-Film Gmb: H (FFG) (Berlin),"Friedrich Pflughaupt, Walter Supper",Carl Froelich,Carl Froelich,,,"Wolfgang Loë-Bagier, Hans Oser",,,,"Hermann Stör, Fritz Seeger, Erich Lange, Joseph Massolle (Tontechnische Oberleitung), Guido Bagier (Leitung der Ton-Produktion)","Charles Gounod (Kompositionen), Franz Grothe (Kompositionen), Luigi Bernauer (Kompositionen), Eduardo Di Capua (Kompositionen)",,"2993 m, 110 min","35mm, 1:1,33","s/w, Tobis",,
Nacht vor dem Tode,https://www.filmportal.de/film/nacht-vor-dem-tode_007841ea135442828428078fde739510,Spielfilm,1929,Deutschland,,,Mathieu Oostermann,,"Hanni Reinwald, Irene Bate, Angelo Ferrari, Karl Falkenberg, Gerhard Dammann, Karl Platen",,,,"Hans Schönlank, Erich Eriksen",,,,,J. A. Hübler-Kahla,,,,,,,,,,Artus-Film (Berlin),Hans Schönlank,,F. W. Andersen,,,,,,,,,,,,,,
Nachtgestalten. Nur ein Gassenmädel,https://www.filmportal.de/film/nachtgestalten-nur-ein-gassenmaedel_87fa2ddd03384aebbdcc1bcb5a10e8db,Spielfilm,1929,Deutschland/Großbritannien,,,Franz Schroedter,,"Mabel Poulton: Polly, Margit Manstad: Melora, Jack Trevor: Jimmy Rice, Clifford Mc: Laglen: Beck, Marie Ault: Vermieterin, Hans Mierendorff, Teddy Bill, Kurt Gerron, Fritz Spira, Nien Sön Ling, Bruno Lopinski, Shayle Gardner, Rudolf Meinhardt-Jünger, Ernst Stahl-Nachbaur, Julius von Szöreghy, Mammey Terja-Basa",,,,"Joan Morgan, Hans Steinhoff",,,,,Nicolas Farkas,,,,,,Walter Ulfig (Kino-Musik),,,,"Orplid-Film Gmb: H (Berlin), British & Foreign Films (London)",Georg Jacoby,,Hans Steinhoff,,,,,,,,,,113 min,"35mm, 1:1,33","s/w, stumm",,
Das närrische Glück,https://www.filmportal.de/film/das-naerrische-glueck_0b48166b86894d84924e66e8536cf6d2,Spielfilm,1929,Deutschland,,,"Botho Höfer, Hans Minzloff",,"Margarete Kupfer: Frau Eisler, Maria Paudler: Mary, ihre Tochter, Fritz Kampers: Jonny, ihr Sohn, Livio C. Pavanelli: Waldenburg, Fabrikbesitzer, Karl Platen: Sein Sekretär, Otto Wallburg: Dr. Borowsky, Naturforscher, Valeria Blanka: Seine Frau, Hermann Picha: Dr. Conradi, Paul Henckels: Graf Lossen, Georg Czimeg: Malwing, Maler, Eberhard Leithoff: Komponist, Robert Garrison: Filmdirektor, Bruno Eichgrün: Regisseur, Irene Kraus: Heiratsvermittlerin, Emmy Wyda",,,,Franz Rauch,,,,,"Guido Seeber, Eduardo Lamberti",,,Rudolf Walther-Fein,,,Bernhard Homola (Kino-Musik),,,,Aafa-Film AG (Berlin),,,Johannes Guter,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Napoleon auf St. Helena,https://www.filmportal.de/film/napoleon-auf-st-helena_73a7ea19c8e143d09d0cff6f536e46ea,Spielfilm,1929,Deutschland,,,"Erich Zander, Karl Weber",,"Werner KraußNapoleon, Philippe Hériat: General Bertrand, Hanna Ralph: Madame Bertrand, Lutz Altschul: Graf Montholon, Suzy Pierson: Madame Montholon, Hermann Thimig: General Gourgaud, Paul Henckels: Baron Las Cases, Georges Péclet: Kammerdiener Marchand, Albert Bassermann: Gouverneur Hudson Lowe, Erwin Kalser: Dr. O'Meara, Fritz Odemar: Leutnant Nichols, Albert Florath: Louis X., Fritz Staudte: Talleyrand, Eduard von Winterstein: Blücher, Max Kaufmann: Kaiser Franz II., Camillo Cossuth: Fürst Metternich, Alfred Gerasch: Zar Alexander, Magnus Stifter: Admiral Cockburn, Hugh Stephen Douglas: Captain Maitland, Ernst Rotmund: Oberst Reed, Philipp Manning: Lord Holland, Günther Hadank: Lord Wellington, Karl Etlinger: Buchhändler Simon, Jaro Fürth: Dr. Arnott, Theodor Loos: Hauptmann Pionkowski, Franz Schafheitlin, Stella Harf, Hermann Böttcher, Lilian Weiß, Matti Prinz",,,,"Willy Haas, Lupu Pick",,,,,"Fritz Arno Wagner, Robert Baberske, Ludwig Lippert, Friedrich Weinmann",,"Emil Pirchan, Carl R. Reiner",,,,Willy Schmidt-Gentner (Kino-Musik),,,,Peter Ostermayr-Filmproduktion Gmb: H (Berlin),Ottmar Ostermayr,"Lupu Pick, Peter Ostermayr",Lupu Pick,Ossip Seresin,,,,,,,,,100 min,"35mm, 1:1,33","s/w, stumm",,
Narkose,https://www.filmportal.de/film/narkose_71e08740f9264caca22c0748abcbe620,Spielfilm,1929,Deutschland,,,"Julius von Borsody, Willy Brummer",,"Renée Héribel: Agélique Laumain, Alfred Abel: Jean, Jack Trevor: René Vernon, Fritz Alberti: Der Herr, Bobby Burns: Kind, Frigga Braut: Mutter, Bruno Ziener: Arzt, Gustav Rickelt, Karl Platen",,,,Béla Balázs,,,,,Günther Krampf,,,,,,"Alexander Laszlo (Kino-Musik - Phoebus-Palast, Berlin), Werner Schmidt-Boelcke (Kino-Musik - Capitol, Berlin)",,,,G. P. Films Gmb: H (Berlin),,Alfred Abel,Alfred Abel,,,,,,,,"Stefan Zweig (Novelle ""Briefe einer Unbekannten"")",,,,,,
Der Narr seiner Liebe,https://www.filmportal.de/film/der-narr-seiner-liebe_c15d3e7e289f44a98c7e707be638376f,Spielfilm,1929,Deutschland,,,Andrej Andrejew,,"Michael Tschechow: Didier Mireuil, genannt Poliche, Dolly Davis: Rosette von Rinck, Alice Roberts: Pauline, Oreste Bilancia: Mireuils Geschäftsfreund Lecointe, Marion Gerth: Tochter des Bürgermeisters, Otto Wallburg: Bürgermeister Boudier, Ekkehard Arendt: Herrenreiter Saint Vast, Olga Tschechowa, Gunnar Tolnæs, Eva Speyer, Jack Trevor",,,,Carl Heinz Járosy,,,,,Franz Planer,,,,,,Artur Guttmann (Kino-Musik),,,,Tschechowa-Film Gmb: H (Berlin),,Olga Tschechowa,Olga Tschechowa,,,,,,,,"Henri Bataille (Komödie ""Poliche"")",,"6 Akte, 2302 m","35mm, 1:1,33","s/w, stumm",,
La nuit est à nous,https://www.filmportal.de/film/la-nuit-est-a-nous_204fa47ae20a4d5493750b93097443ec,Spielfilm,1929,Deutschland,,,Franz Schroedter,,"Henry Roussell: Léon Grandet, Marie Bell: Bettine Barsac, Jim Gérald: Bettines Vater, Jean Murat: Henry Brécourt, Mary Costes: Mme Brécourt, May Vincent: Odette Thompson, Kitty Kelly: Maud Sarazin, Julius Falkenstein: Rechtsanwalt, Vony Myriame",Henry Kistemaeckers,,,"Walter Reisch, Walter Supper",,,,,"Reimar Kuntze, Charles Métain",,,,,,Hansom Milde-Meißner,,,,Froelich-Film Gmb: H (FFG) (Berlin),,Carl Froelich,"Carl Froelich, Henry Roussell",,,,,,,"Fritz Seeger, Erich Lange, Hermann Froelich, Joseph Massolle (Tontechnische Oberleitung), Guido Bagier (Leitung der Ton-Produktion)",,,,"35mm, 1:1.19","s/w, Tobis","Uraufführung (FR): 10.01.1930, Paris, Marivaux [Présentation corporative]",
Ohne Geld durch die Welt,https://www.filmportal.de/film/ohne-geld-durch-die-welt_6e4e3f1f192740b99f2a0b53b655babf,Spielfilm,1929,Deutschland,,,,,"Heinrich Schroth: Gustav Günther, Friedrich Carl Perponcher, Eugen Burg: Herbert Dannemann, Iris Gray, Max Nosseck: Siegfried Fisch, Alexander Sascha: Dirk van Witte",,,,,,,,,Edgar S. Ziesemer,,,,,,Bernhard Homola (Kino-Musik),,,,Rahn-Film-Produktion Gmb: H (Berlin),,,Richard Löwenbein,,,,,,,,,,,,,,
"Peter, der Matrose",https://www.filmportal.de/film/peter-der-matrose_78b487ff545048d8bafc73928b3349d0,Spielfilm,1929,Deutschland,,,Leopold Blonder,,"Reinhold Schünzel: Peter Sturz, Renate Müller: Viktoria, Hans Heinrich von Twardowski: Adolf Angel, Allan Durant: Herbert Röder, Rudolf Biebrach: Martin",,,,G. A. Minzenti,,,,,Frederik Fuglsang,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,Reinhold Schünzel,,,,,,,,,,70 min,"35mm, 1:1,33","s/w, stumm",,
Phantome des Glücks,https://www.filmportal.de/film/phantome-des-gluecks_747a9a93b2ff4a8fb5470540bd32f2d9,Spielfilm,1929,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Karina Bell: Marisa, eine Tänzerin, Michael Tschechow: Jacques Bramard, Direktor der Versicherungsgesells, Ekkehard Arendt: René Vallon, ein Komponist, Gaston Modot: Dupont, Beamter der ""Prudunce"", Inge Landgut: Madeleine, Oskar Sima: J. Berré, President der Versicherungsgesellschaft, Yvette Darnys: Frau Dupont, Carl Simon: Gefängnisdirektor, Leonard Steckel: Gefängnisarzt",,,,Reinhold Schünzel,,,,,Nicolas Farkas,,,,"Armin Robinson, Alexander Fleßburg, Fritz Rotter",,Artur Guttmann (Kino-Musik),,,,Terra-Film AG (Berlin),Julius Sternheim,,Reinhold Schünzel,,,,,,,,,,92 min,"35mm, 1:1,20","s/w, Ton",,
Polizeispionin 77,https://www.filmportal.de/film/polizeispionin-77_b7134a7eb5654d29ae5b5c963444ac0a,Spielfilm,1929,Deutschland,,,Walter Reimann,,"Ellen Richter: No. 77, Nikolai Malikoff: Polizeiinspektor Goron, Robert Garrison: Kriminalassistent Wilhelm, Philipp Manning: Untersuchungsrichter Desbarreaux, Ralph Arthur Roberts: Der ""schöne Bébert"", Yvette Darnys: Die ""Pflastertreterin"", seine Brau, Karl Huszar-Puffy: Vater Lamotte, Ferdinand von Alten: Graf Lettorières, Jaro Fürth, Bruno Ziener, Hermann Böttcher, Lotte Stein, Heinrich Gotho, Paul Günther",,,,"Ladislaus Vajda, Willi Wolff",,,,,"Willy Hameister, Erich Nitzschmann",,,,,,,,,,Ellen Richter Film Gmb: H (Berlin),,,Willi Wolff,Ernst W. Kilinski,,,,,,,,,,,,,
Pori,https://www.filmportal.de/film/pori_ce33f5807d59474b81a3e7ed683c0419,Spielfilm,1929,Deutschland,,,,,Gösta Nordhaus: Der Farmer,,,,,,,,,Werner Bohne,,,,,,Fritz Wenneis (Kino-Musik),,,,,,,Adolph von Dungern,,,,,,,,,,,,,,
Pulu Kidul. Der Gürtel von Smaragd,https://www.filmportal.de/film/pulu-kidul-der-guertel-von-smaragd_93eeab9dc3da43ea8eeee907a52bc1cb,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Martin Lübbert (Berlin),,,,,,,,,,,,,,,,,
Rache für Eddy,https://www.filmportal.de/film/rache-fuer-eddy_b1d0923ae1b1436da360c3bc49409c51,Spielfilm,1929,Deutschland,,,"Arthur Busch, F.W. Krohn",,"Eddie Polo: Sergeant Eddy Webster, Ernst Morgan, Victor Colani: Bill Moore / Jimmy - Landreiter, Kurt von Möllendorff: Captain Mac: Nelly, Inspektor, Karl Geppert: O'Brien, Sheriff von Springwood, Kitty Hellens, Ilse van Straaten, Muriel Dawson: Mary / Janet / Stift - seine Kinder, Otz Tollen: Davis Smith, Sandor Bihary: Jack Dodge, Bernhard Foerster: Der ""rote"" Ben, Magda Tausig: Ruth, seine Nichte, Mara Markhoff: Eine Mestizin",,,,Jürgen Jancke,,,,,"Willy Großstück, Max Grix",,,,,,,,,,Deutsche-Film-Produktion Sigmund Deutsch (Berlin),,,Otz Tollen,,,,,,,,,,,,,,
Das Recht auf Freude,https://www.filmportal.de/film/das-recht-auf-freude_1036bc00b97e47c098ef8daf0b6adf94,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Eitze,,,,,,,,,,,,,,
Das Recht auf Liebe,https://www.filmportal.de/film/das-recht-auf-liebe_15c050c4b963467997e428612da7322d,Spielfilm,1929,Deutschland,,,Willi A. Herrmann,,"Henry Stuart: Erwin Voß, Großindustrieller, Hermine Sterler: Frau Gebhard, eine Offizierswitwe, Evelyn Holt: Evelyn, ihre Tochter, Igo Sym: Ingenieur von Berndorf, Georg Alexander: Georg Heß, Georgia Lind: Dolly, dessen Frau",,,,Hans Rosen,,,,,Nicolas Farkas,,,,,,,,,,Hegewald-Film Gmb: H (Berlin),Liddy Hegewald,,"Jakob Fleck, Luise Fleck",,,,,,,,,,,,,,
Das Recht der Ungeborenen,https://www.filmportal.de/film/das-recht-der-ungeborenen_36a15a2c7318441b9c3d3bac888b6b88,Spielfilm,1929,Deutschland,,,Hans Jacoby,,"Hans Adalbert Schlettow: Rolf Stürmer, Maly Delschaft: Elsa Lohrmann, Fritz Kampers: Peter Mahler, Eva Speyer: Seine Frau, Wolfgang Zilzer: Fredy, Iwa Wanja: Anni, seine Freundin, Elizza La Porta: Elli, Robby Roberts: Fritzchen, Conrad Curt Cappi: Frauenarzt Dr. Wehner",,,,"Georg C. Klaren, Herbert Juttke",,,,,Walter Robert Lach,,,,,,Walter Ulfig (Kino-Musik),,,,Detro-Film (Berlin),,,Adolf Trotz,,,,,,,,,,,"35mm, 1:1 ,33","s/w, stumm",,
Revolution der Jugend,https://www.filmportal.de/film/revolution-der-jugend_a32f1c1c6e58454d912946c91a04e2af,Spielfilm,1929,Deutschland/Österreich,,,"Artur Berger, Emil Stepanek",,"Oskar Beregi Sr.Bankdirektor Cornelius, Otto Hartmann: Hans, sein Sohn, Franz Kammauf: Professor Gregori, Gymnasialdirektor, Manja Sorell: Silva, seine Tochter, Paul Askonas: Professor Bitterklee, Karl Kneidinger: Auer, Kassenbote, Mizzi Grieblseine Frau, Rolf von Goth: Rudolf, ihr Sohn, Grit von Elben: Hilde, ihre Tochter, Bert Torren: Bodo von Lasky, Hans Frydan: Friedel Hansen, Olga Traeger-Matschekoseine Mutter",,,,"Conrad Wiene, Ludwig Netz",,,,,Maximilian Nekut,,,,,,"Bernhard Homola (Kino-Musik, Primus-Palast)",,,,Gold-Film Gmb: H (Berlin + Wien),,,Conrad Wiene,Arthur Gottlein,,,,,,,,,,,,,
Rosen blühen auf dem Heidegrab,https://www.filmportal.de/film/rosen-bluehen-auf-dem-heidegrab_cdcf216aa8a8478296ed82c432af81ee,Spielfilm,1929,Deutschland,,,August Rinaldi,,"Wolfgang von Schwindt: Martin Schlaeger, Dorfschulze, Hertha Guthmar: Luise, seine Tochter, Alfons Fryland: Joachim Schlaeger, Heidebauer, Betty Astor: Anna, seine Frau, Dietrich Henckels: Joachim, beider Sohn, Karl Falkenberg: Bracke, Steuereinnehmer, Gerhard Dammann: Mertens, Gastwirt, Renate Noack: Martha, seine Tochter, Robert Leffler: Pfarrer, Rudolf Klein-Rohden: Klaus, der Köhler, Alfred Loretto: Hannes, der Schmied, Walter Dettmann: Nachbar Krüger, Elfi Rosenseine Frau, Anna Müller-Lincke: Magd, Pia van Hoeven: Magd, Magnus Stifter: Major Roisson, Ferdinand von Alten: Hauptmann Matay, Ernst Rückert: Leutnant de Vale, Wolfgang Klein: Leutnant von Maneaux, Paul Rehkopf: Korporal Landry, Horst Bergner: Unteroffizier Rander, Max Maximilian: Jean, Offiziersbursche, Fred Immlerein Reiter, Adi Soltauein Reiter, Gerd Briese: Mann, junges Ehepaar, Hanni Reinwald: Frau, junges Ehepaar, Karl Platen: Schäfer",,,,Hans Vietzke,,,,,Gustave Preiß,,Willi Ernst,,,"Adolf Braun, Heinrich Heitfeld",,,,,Trianon-Film Gmb: H (Berlin),Erich Eriksen,,Curt Blachnitzky,,,,,Werner Teschendorf,,,,,,,,,
Der rote Kreis,https://www.filmportal.de/film/der-rote-kreis_2992bab45d0f4fa0af6e88891ecc5e81,Spielfilm,1929,Deutschland,,,Robert A. Dietrich,,"Lya Mara: Thalia Drummond, Fred Louis Lerch: Jack Birdmore, Stewart Rome: Derrick Yale, Albert Steinrück: Froyant, John Castle: Inspektor Parr, Otto Wallburg: Marl, Hans Albers: Diener von Marl, Hans Marlow: Birdmore, Otto Tressler: Ministerpräsident, Ilka Grüning: Vermieterin, Anni Ann: Milly, Bruno Ziener: Kriminalkommissar, Hugo Döblin: Pfandleiher, Ria Weber: Zofe",,,,Fanny Carlsen,,,,,"Frederik Fuglsang, Leslie Rowson",,,,,,Edmund Meisel,,,,Efzet-Film Gmb: H (Berlin),,Friedrich Zelnik,Friedrich Zelnik,Louis Domke,,,,,,,"Edgar Wallace (Roman ""The Crimson Circle"")",,"8 Akte, 3100 m","35mm, 1:1,33","s/w, stumm",,
Der Ruf des Nordens,https://www.filmportal.de/film/der-ruf-des-nordens_32314749737e43108adf1ff838e65ae0,Spielfilm,1929,Deutschland,,,Heinrich Richter,,"Luis Trenker, Max Holsboer, Eva von Berne, Nico Turoff, Aribert Mog, Josef Rovenský, Carl Walther Meyer, Paul Rehkopf, Ernst Senesch, Lars Hansen, Hugo Lehner, Lothar Ebersberg Sr., Roland von Rossi, Karl Falkenberg, Arno Kozur, Bruno Ziener, Alexandra Schmitt",,,,"Curt J. Braun, Nunzio Malasomma",,,,,"Willy Winterstein, Eduard von Borsody, Franz Eigner",,,Mario Bonnard,,,Willy Schmidt-Gentner (Kino-Musik),,,,Hom AG für Filmfabrikation (Berlin),"Luis Trenker, Viktor Skutetzky",,Nunzio Malasomma,,,,,,,,,,,,,,
Ruhiges Heim mit Küchenbenutzung. Das Mädel von der Operette,https://www.filmportal.de/film/ruhiges-heim-mit-kuechenbenutzung-das-maedel-von-der-operette_b2be4e8bb0fe4c5e90e10e8f4ad116fc,Spielfilm,1929,Deutschland,,,"Max Heilbronner, Erich Zander",,"Henry Bender: Theodor Kannebach, Ida Wüstseine Gattin, Albert Paulig: Max Specht, Ida Perry: Frau Amberg, Lucie Englisch: Lotte, Kurt Vespermann: Dr. Hans Weber, Fritz Schulz: Fritz Blitz, Elisabeth Pinajeff: Bella Donna, Emmy Wyda: Fräulein Schmitz, Johanna Ewald: Frau Piefke, Heinrich Gotho: Herr Piefke, Ellinor Gynt: Amalie Wasserstoff, Luise Bonn: Lola",,,,"Bobby E. Lüthge, Carl Wilhelm",,,,,Gustave Preiß,,,,,,Paul Dessau (Kino-Musik),,,,Erich Engels-Film Gmb: H (Berlin),Karl Mülhoff,,Carl Wilhelm,,,,,,,,,,,,,,
Schande,https://www.filmportal.de/film/schande_5bfbc977aea7460eae7f06af8d0d5b6c,Spielfilm,1929,Tschechoslowakei/Deutschland,,,Alois Mecera,,"Jindrich Lhoták: Oberrat Lukas, Carl de Vogt: Dr. Holan, Ita Rina: Marta, seine Frau, Jindrich Slovák: Dr. Cejka, Gerichtspraktikant, Ella NollováWirtin des Gasthauses, Jan W. Speerger: Jakob, Diener im Gasthaus, Ella VoldánováFrau Žatecká, Máňa ŽeníškováOlga Knotková, Jirí Sedlácek: Lebemann, Leon Ratom: Hadácek, Gerichtsdiener, Saša Dobrovolnáarme Frau, Robert W. Ford: Gast an der Bar, Bonda Szynglarski: Gast an der Bar",,,,Gernot Bock-Stieber,,,,,Georg Krause,,,,,,,,,,,,,Josef Medeotti-Bohác,,,,,,,,,,"7 Akte, 2527 m","35mm, 1:1.33","s/w, stumm",,
