Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
La Paloma. Ein Lied der Kameradschaft,https://www.filmportal.de/film/la-paloma-ein-lied-der-kameradschaft_d5c4d55d91e7421aa89a9823149f601c,Spielfilm,1934,Deutschland,,,Otto Gülstorff,,"Charles Kullmann: Fernando, Matrose, Jessie Vihrog: Manuela, seine Tochter, Alfredos zugesprochene Bra, Horst Teetzmann: Emilio, sein 14jähriger Sohn, Fritz Kampers: Alfredo, Aufseher in einem Steinbruch, Maria Loja: Carmen, Fernandos Tante, Heinz Berghaus, Josef Dahmen, Margarethe Faas, Adolf Fischer, Oskar Höcker, Erwin Kleist, Walter Lieck, Gustav Mahncke, Klaus Pohl, Franz Pollandt, Margarete Sachse, Lilli Schoenborn, Hans Stiebner, Erich Thormann",,,,"Hanns Marschall, Walter Jerven, Paul Sugar",,"Hans Kothe, Clara Landmann",Heinrich Schier,,Carl Drews,Ulrich Heiligenstedt,,Robert Neppach,"Günther Schwenn, Peter Schaeffers",Otto Wustrak,Will Meisel,Will Glahé (Orchester),Fritz Domina,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)",Willy Reiber,Robert Neppach,Karlheinz Martin,Walter Jerven,"Alfred Schütz, Otto Garden",Oswald Hafenrichter,,Reinhold Draber,,Adolf Jansen,,,,,,,
Pappi,https://www.filmportal.de/film/pappi_2d0c9decb0f14698b625a747bf4f129d,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Maria Rabenalt,,,,,,,,,,,,,,
Pechmarie,https://www.filmportal.de/film/pechmarie_c3a273659503448aad9a644f3934c126,Spielfilm,1934,Deutschland,Hans Tost,,"Emil Hasler, Artur Schwarz",,"Jenny Jugo: Marie, Enrico Benfer: Peter, Willi Schur: Bonse, Mally Georgi: Lilli, Ernst G. Schiffner: Brauer, Gerhard Bienert: Kagel, Karl Hannemann: Portier, Hans von Zedlitz: Afrikaforscher, Louis Brody: Schwarzer, Hans Kettler: Bursche, Artur Malkowsky: Polizist, Josef Reithofer: Kellner, Dolly Raphael, Eva Schmid-Kayser, Horst Birr, Fred Immler, Max Hass-Eckardt, Reinhold Gerstenberg, Gustav Lindström, Hans Meyer-Hanno, Arthur Reinhardt, Wolfgang Staudte, Theodor Thony",,,,"Erich Engel, Eva Leidmann, Henry Kosterlitz",,,,,Willy Winterstein,Karl Löb,,,Hans Fritz Beckmann,Friedrich Havenstein,Theo Mackeben,,,,Klagemann-Film Gmb: H (Berlin),Eberhard Klagemann,Eberhard Klagemann,Erich Engel,,,Hildegard Grebner,,,,Walter Rühland,,,"2529 m, 92 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Peer Gynt,https://www.filmportal.de/film/peer-gynt_01c3dbe0d46c462982c09af8949738fc,Spielfilm,1934,Deutschland,,,"Hermann Warm, Karl Vollbrecht",,"Hans Albers: Peer Gynt, Lucie Höflich: Mutter Aase, Marieluise Claudius: Solveig, Ellen Frank: Ingrid, Olga Tschechowa: Baronin, Zehra Achmed: Anitra, Richard Révy: Gunnarson, Hans Schultze: Schmied Aslak, Franz W. Schröder-Schrom: Vater Solveigs, Leopoldine Sangora: Mutter Solveigs, Friedrich Kayßler: Kiensley, Otto Wernicke: Parker, Fritz Odemar: Silvan, Fred Döderlein: Mats Moen, Minna Höcker-Behrens: Frau Rink, Philipp Veit: Landstreicher, Magda Lena: Bäuerin, Armand Zäpfel: Kapitän, Wilhelm Holzboer: John Bless, O. E. Hasse: Steuermann, Viktor Bell: Diener Ben, Emilie Kurz",,,,"Josef Stolzing-Czerny, Richard Billinger, Fritz Reck-Malleczewen",,"Otto Sucrow, Hermann Dor, Dorothea Saumweber",,,Carl Hoffmann (Bildtechniche Oberleitung),Günther Anders,,,Hedy Knorr,"Otto Wustrak, Waldemar Jabs",Giuseppe Becce,,,Edvard Grieg (Motive),"Tonfilm-Fabrikations Gmb: H (Berlin), Bavaria Film AG (München-Geiselgasteig)",Adolf Essek,Guido Bagier,Fritz Wendhausen,,"Wilhelm Lanz, Franz Dorn","Carl Otto Bartning, Ella Ensink",,Heinz Ritter,,Karl-Albert Keller,Henrik Ibsen (Bühnenstück),,,"35mm, 1:1,37","s/w, Ton",,
"Peter, Paul und Nanette",https://www.filmportal.de/film/peter-paul-und-nanette_fd463288dfd342508c36fc80819612c1,Spielfilm,1934,Deutschland,,,"Karl Weber, Hermann Warm",,"Paul Henckels, Jupp Hussels, Hans Junkermann, Hermann Thimig, Jakob Tiedtke, Hilde Hildebrand, Hans Richter",,,,Erich Engels,,,,,Hugo von Kaweczynski,,,,,,"Franz Grothe, Gerhard Hoffmann (Orchester)",,,,,,,Erich Engels,,,,,,,,,,,,,,
Petersburger Nächte. Walzer an der Newa,https://www.filmportal.de/film/petersburger-naechte-walzer-an-der-newa_2bbbfadf5bf84a6f9d6cc677067a732b,Spielfilm,1934,Deutschland,Rudolf Fichtner,,"Erich Czerwonski, Alfred Bütow",,"Paul Hörbiger: Johann Strauß II., Theo Lingen: Konzertagent Hitzinger, Ernst Dumcke: Kriegsminister Fürst Wassiltschikow, Eliza Illiard: Gräfin Olga Woronzoff, Adele Sandrock: Fürstin Anastasia, Jakob Tiedtke: Russischer Theaterdirektor Somow, Aribert Wäscher: Kapellmeister Dormidont Ptytschkin, Erika Streithorst: Olgas Schwester Aglaja, Karl Etlinger: Straußens Diener Leibrock, Oskar Marion: Fürst Wassiltschikows Adjutant, Barbara von Annenkoff: Dame der russischen Gesellschaft, Colette Corder: Russisches Schankmädchen, Paul Rehkopf, Fritz Alberti, Eduard Bornträger, Maria Maud-Biging, Gerhard Dammann, Fred Goebel, Harry Hardt, Fritz Linn, Hermann Mayer-Falkow, Carl Walther Meyer, Michael von Newlinski, Liesl Otto, Louis Ralph, Josef Reithofer, Else Reval, Ernst Rückert, Erich Walter, Paul Walter",Fritz Freisler,,,Jan Fethke,,"Gustav Jäger, Senta Schlick",,,Friedl Behn-Grund,Franz von Klepacki,"Theaterkunst Gmb: H (Berlin), Willi Ernst",,,"Adolf Braun, Martin Gericke",Franz Doelle,,Franz Doelle,,Majestic-Film Gmb: H (Berlin),Helmut Schreiber,"Franz Tappers, Helmut Eweler",E. W. Emo,Toni Huppertz,"Johannes Vonberg, Georg Maier",Martha Dübber,,Eigil Wangoe,,Emil Specht,,,"2369 m, 86 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Pipin der Kurze,https://www.filmportal.de/film/pipin-der-kurze_cbc1d10e4c1a4bcf913c0109734c3de9,Spielfilm,1934,Deutschland,,,"Gustav A. Knauer, Alexander Mügge",,"Heinz Rühmann: August Pipin, Kassierer, Charlotte Serda: Adele, seine Frau, Paul Heidemann: Inhaber des Warenhauses Naumann, Hans Junkermann: Generaldirektor Borchardt, Hilde Hildebrand: Rita Marbach, Schauspielerin, Walter von Lennep: Tenor, Günther Ballier: Timm, Reporter, Ernst Behmer: Cornelius, Redakteur, Paul Ceblin: Theaterdirektor, Hansi Dege: Garderobiere, Hermann Picha: Garderobier, Arthur Reppert: Kimmel, Buchhalter bei Naumann, Edith Wolff: Laufmädchen, Toni Bonsch1. Verkäufer bei Naumann, Otti Dietze: Kundin, Bert Schmidt-Moris: Lehrling",,,,Georg Zoch,,,,,Willy Hameister,,,,Bruno Balz,"Bruno Heckmann, Alois Strasser",Franz Doelle,,,,Alpha-Filmproduktion Gmb: H (Berlin),,Carl Heinz Wolff,Carl Heinz Wolff,,,,,,,Ernst Schütz,,,,,,,
Polarstürme,https://www.filmportal.de/film/polarstuerme_9d0e3cfb4f0b471dadb364b8b1d1338e,Spielfilm,1934,Deutschland,,,,,"Luis Trenker, Max Holsboer, Eva von Berne, Nico Turoff, Aribert Mog, Josef Rovenský, Carl Walther Meyer, Paul Rehkopf, Ernst Senesch, Lars Hansen, Karl Falkenberg",,,,"Curt J. Braun, Nunzio Malasomma, Johannes Häussler, Luis Trenker",,,,,Willy Winterstein,,,,,,Giuseppe Becce,,,,,,,"Nunzio Malasomma, Johannes Häussler (Neubearbeitung)",,,,,,,,,,,,,,
Polenblut,https://www.filmportal.de/film/polenblut_9cf3e18b6d85482086f2ef044d1f48cf,Spielfilm,1934,Tschechoslowakei/Deutschland,,,"Stepán Kopecký, Bohumil Heš",,"Anny Ondra: Helena Zaremba, Hans Moser: Jan Zaremba, ihr Vater, Iván Petrovich: Graf Bolko Baransky, Margarete Kupfer: Jadwiga Kwasinskaja, Hilde Hildebrand: Wanda, ihre Tochter, Rudolf Carl: Bonio von Popiel, Paul Rehkopf: Dymscha, Gutsverwalter, Karl Platen: Constanty, Diener, Helmut Heyne, Franz Marner, Alfred Frey, R. Heide",,,,"Peter Ort, Henry Kosterlitz, Leo Stein (Libretto)",,,,,"Otto Heller, Otto Martini",,,,Charles Amberg,,Oscar Nedbal,,Jára Beneš,,"Elekta-A.B. Filmfabriken AG (Prag), Ondra-Lamac-Film Gmb: H (Berlin)",,"Carl Lamač, Anny Ondra",Carl Lamač,,,Ella Ensink,,,,Josef Zora,,,,"35mm, 1:1,37","s/w, Ton",,
Princesse Czardas,https://www.filmportal.de/film/princesse-czardas_c5ece872f3664497b1f3353b14311794,Spielfilm,1934,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Meg Lemonnier: Sylvia Varesco, princesse Czardas, Jacques Pills: Edwin, Félix Oudart: Feri Basci, Georges Tabet: Boni, Marfa Dhervillyla princesse de Weylersheim, Lyne Cleversla comtesse Stasi, Marcel Vibertle prince de Weylersheim, Lucien Daylel'impresario, Pierre Piéradele colonel, Dina Cocéa, Henriette Delannoy, Edouard Hamelle régisseur",André Beucler,,,"Hans H. Zerlett, Bobby E. Lüthge, Georg Jacoby",,,Max Pfeiffer,,Carl Hoffmann,,,,Henri Falk,,Emmerich Kálmán,,"Theo Mackeben, Hans-Otto Borgmann",,Universum-Film AG (UFA) (Berlin),,,"Georg Jacoby, André Beucler",,,,,,,,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Prinzessin Turandot,https://www.filmportal.de/film/prinzessin-turandot_6ab390824bbd4633bddecfcd10fb09db,Spielfilm,1934,Deutschland,Ernst Körner,,"Robert Herlth, Walter Röhrig",,"Käthe von Nagy: Prinzessin Turandot, Willy Fritsch: Vogelhändler Kalaf, Paul Kemp: Diener Willibald, Inge List: Zofe Mian Li, Aribert Wäscher: Oberrichter, Willy Schaeffers: Kaiser von China, Leopoldine Konstantin: Kaiserin, Paul Heidemann: Prinz von Samarkand, Gerhard Dammann: Henker, Ernst Behmer: Obsthändler, Edlef Schauer: Friseurlehrling, Rudolf Biebrach, Gaston Briese, Alexander Engel, Angelo Ferrari, Willy Grill, Karl Hannemann, Karl Hellmer, Eduard Kandl, Werner Kepich, Berthold Reissig, Hans Sternberg, Kurt Getke",,,,Thea von Harbou,,"Fritz Schilling, Max König",Günther Stapenhorst,,Fritz Arno Wagner,"Werner Krien, Igor Oberberg",,,"Bruno Balz, Charles Amberg","Wilhelm Weber, Adolf Arnold, Emil Neumann, Maria Jamitzky",Franz Doelle,,Franz Doelle,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Günther Stapenhorst),Erich von Neusser,,Gerhard Lamprecht,Alexander Schneider-Desnitzky,"Erich Düring, Karl Mühlberger",Arnfried Heyne,,Horst von Harbou,,Dr. Fritz Seidel,"Graf Carlo Gozzi (Erzählung aus der orientalischen Sammlung ""1001 Tag"" in der deutschen Bearbeitung)",,"9 Akte, 2252 m, 82 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 02.11.1934, B.37726"
Der Reiter ohne Kopf,https://www.filmportal.de/film/der-reiter-ohne-kopf_d712c00d23204b14a9a5995a2c399660,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Reiter von Deutsch-Ostafrika,https://www.filmportal.de/film/die-reiter-von-deutsch-ostafrika_b977cd5251d6499fb4e05f11ea488764,Spielfilm,1934,Deutschland,"Arno Winckler, Günther Regenberg",,"Robert A. Dietrich, Bruno Lutz",,"Sepp Rist: Deutscher Farmer Peter Hellhoff, später Hauptmann der Reserve, Ilse Stobrawa: Gerda, spätere Frau Hellhoff, Peter Voss: Englischer Farmer Robert Cresswell, später Captain, Ludwig Gerner: Hellhoffs Assistent Lossow, später Leutnant, Rudolf Klicks: Hellhoffs Volontär Wilm Klix, Georg Heinrich Schnell: Colonel Black, Arthur Reinhardt: Safari-Führer Charles Rallis, Emine Zehra Zinser: Hellhoffs Dienerin Milini, Louis Brody: Hellhoffs Aufseher Hamissi, später Askari, Mohamed Husen: Signalschüler Mustapha, Gregor Kotto: Hellhofs Boy Selemani, Vivigenz Eickstedt: Englischer Offizier, Ernst Rückert, Erwin Fichtner, Adolf Fischer, Raffles Bill, Herbert Ebel, Wilhelm H. König",,Wilhelm Stöppler (Chefdramaturg),,Marie-Louise Droop,,,,,Emil Schünemann,Bernhard Hellmund,,,,,Herbert Windt,,,,Terra-Film AG (Berlin) (Herstellungsgruppe Walter Zeiske),Walter Zeiske,,Herbert Selpin,,,Lena Neumann,,Kurt Wunsch,,Fritz Seeger,"Marie-Louise Droop (Roman ""Kwa heri"")",,"2206 m, 81 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 19.12.1939, Verbot"
Rêve éternel,https://www.filmportal.de/film/reve-eternel_33c6e43aa2164d63ac045743000c1515,Spielfilm,1934,Deutschland/Frankreich,,,"Werner Schlichting, Robert Herlth",,"Sepp Rist: Jacques Balmat, Brigitte Horney: Marie, Ernst Petersen: Paccard, Jeanne de Carol: Maries Mutter, Georges Colin: Maries Vater, Klaus Pohl: Balmats Vater, Pierre Piérade: Dorfbewohner, Pierre Provins: Kommandant, Wilhelm Kaiser-Heyl: Professor Saussure",,,,Arnold Fanck,,"Margarete Scholz, Willi Schlick",,,"Richard Angst, Kurt Neubert",Fritz von Friedl,,,,Paul Dannenberg,Giuseppe Becce,,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),Fritz Klotzsch,"Arnold Pressburger, Gregor Rabinowitsch","Arnold Fanck, Henri Chomette",Herbert B. Fredersdorf,"Erich Düring, Karl Mühlberger",,,,,,,,78 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Rosen aus dem Süden,https://www.filmportal.de/film/rosen-aus-dem-sueden_34132a37c1364a4d867ebf602197997c,Spielfilm,1934,Deutschland,Hans Tost,,"Erich Zander, Willi Depenau",,"Paul Hörbiger: Johann Strauß, Hugo Werner-Kahle: Johannes Brahms, Oscar Sabo: Gustav Mödlinger, Weingroßhändler, Ekkehard Arendt: Toni, sein Sohn, Olga Limburg: Sophie Mödlinger, Oskar Sima: Eduard Weingruber, Oberkellner, Gretl Theimer: Mizzi, seine Tochter, Roszi Csikos: Roszi, Carl Ehrhardt-Hardt: Poldi Wambacher, Hans Junkermann: Generalkonsul Füßli, Hugo Glink: Graf Lichtenstein, Emil Birron: Baron von Stessel, Elisabeth von Rüts: Baronin, Hans Hermann SchaufußHerr Krause, Johanna Ewaldseine Frau, Otto Sauter-Sarto: Peppi, ein Pratersänger, Henry Lorenzen: Tanzmeister, Paula Denk, Kurt Felden, Arthur Hell, Theodor Hieber, Hans Sanden",,,,"Max Wallner, Hans Vietzke",,Luise Lehmann,,,Willy Winterstein,,,,Charles Amberg,"Carl Eduard Schulz, Charlotte Pfefferkorn",Ernst Erich Buder,,Ernst Erich Buder,Johann Strauß jr. (Kompositionen),Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Erich Schicker",Walter Janssen,Günther Rennert,"Alfred Schütz, Ernst Thege",Ludolf Grisebach,,Kurt Wunsch,,Walter Rühland,Johann Strauß jr. (Kompositionen),,,,,,
Der rote Tod von Riga,https://www.filmportal.de/film/der-rote-tod-von-riga_a88928f5acd34979ba690c878e53a528,Spielfilm,1934,Deutschland,,,,,,,,,Gerhard Menzel,,,,,,,,,,,,,,,,,,Paul Wegener,,,,,,,,,,,"35mm, 1:1,33",,,
Schach der Eva,https://www.filmportal.de/film/schach-der-eva_87753cf3d0a441b2b67805b68179a2fa,Spielfilm,1934,Deutschland,,,,,"Ludwig Schmid-Wildy: Hampl, Erna Jaus: Hilde, Hedda Björnson: Gabriele, Hansi Thoms: Franzl, Hans Fitz: Professor Kernlinger, Anton Dietl: Kanitzer, Heinz Evelt: Der Dichter",,,,,,,,,,,,,,,,,,,,,,Ludwig Schmid-Wildy,,,,,,,,Julius Pohl (Bühnenstück »Schach der Eva« von 1930),,"1977 m, 72 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 19.08.1934, München",
Schloß Hubertus,https://www.filmportal.de/film/schloss-hubertus_9005e6c9aef84caf80e7948a5c027281,Spielfilm,1934,Deutschland,,,Carl Ludwig Kirmse,,"Hans Schlenck: Maler Hans Forbeck, Friedrich Ulmer: Graf Egge, Hansi Knoteck: Kitty, Herta Worell: Mali, Paul Richter: Jäger Franz, Hans Adalbert Schlettow: Jäger Schipper, Arthur Schröder: Tassilo, Margarethe Parbs: Fräulein von Kleesberg, Viktor Gehring: Wilderer Bruckner, Grete Roman: Anna Herwegh",,,,"Willy Rath, Peter Ostermayr",,,Alfred Zeisler,,"Karl Attenberger, Peter Haller",,,,Richard Busch,,Franz R. Friedl,,Franz R. Friedl,,Dialog-Film Gmb: H Peter Ostermayr (Berlin),,Peter Ostermayr,Hans Deppe,Paul May,,Paul May,,,,Hermann Fritzsching,Ludwig Ganghofer (Roman »Schloß Hubertus« (1895)),,"2403 m, 88 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
"Schön ist es, verliebt zu sein",https://www.filmportal.de/film/schoen-ist-es-verliebt-zu-sein_3b622f117e23437b9d7338ea4b2318bb,Spielfilm,1934,Deutschland,,,Heinrich Richter,,"Herbert Ernst Groh: Carl, Theaterarbeiter, Erich Kestin: Otto, sein Freund, Karin Hardt: Else, Blumenverkäuferin, Elsa Wagner: Frau Polke, Inhaberin eines Blumengeschäfts, Ernst Dumcke: Kammersänger Larsen, Erika Glässner: Julie, seine Frau, Ralph Arthur Roberts: Schrumpf, sein Sekretär, Theo Lingen: Oberkellner im ""Tabarin"", Dinah Grace: Solotänzerin, Jakob Tiedtke: Vereinspräsident, Walter Steinbeck: Intendant der Oper, Heinz Berghaussingender Polizist, Bert Schmidt-Moris: Boy in der Bar",,,,Jan Fethke,,Otto Zander,,,Georg Krause,Ewald Sudrow,,,Hans Forge,"Richard Timm, Carl Eduard Schulz",Willy Engel-Berger,,Paul Hühn,Giuseppe Verdi (Kompositionen),Gnom-Tonfilm Gmb: H (Berlin),Hans Wolf,Jacob Brodsky,Walter Janssen,Georg Roethe,"Otto Karge, Fritz Tietsch",Wolfgang Wehrum,,Walter Weisse,,Erich Lange,Giuseppe Verdi (Kompositionen),,,,,,
Der Schrecken vom Heidekrug,https://www.filmportal.de/film/der-schrecken-vom-heidekrug_44996cbd30204ce7a6796b52138e36d2,Spielfilm,1934,Deutschland,,,Otto Gülstorff,,"Sabine Peters: Baronin Leutkirch, Oskar Sima: Professor Hans Rohde, Arzt, Ralph Arthur Roberts: Kurt Störmer, Rechtsanwalt, Paul Beckers: Max Hasemann, Bäckermeister, Ursula Grabley: Hedi, seine Tochter, Fritz Servos: Köbicke, sein Freund, Gerhard Dammann: Kühnert, Wirt vom Heidekrug, Ida Perry: Lina, seine Frau, Friedl Hanses: Guste, beider Tochter, Hugo Fischer-Köppe: Fritz, Menagerieangestellter, Ernst Behmer: Landbriefträger, Max Wilmsen: Gutsinspektor",,,,Walter Wassermann,,,,,Georg Bruckbauer,Hugo Schott,,,,"Frieda Lehmann, Bruno Heckmann",Gerhard Winkler,,,,Aco-Film Gmb: H (Berlin),Gustav Althoff,Gustav Althoff,Carl Boese,Günther Regenberg,Max Balzer,Hildegard Grebner,,,,Bruno Suckau,,,,,,,
Schützenkönig wird der Felix,https://www.filmportal.de/film/schuetzenkoenig-wird-der-felix_3ad11e26461a47ff992e0aca3857b626,Spielfilm,1934,Deutschland,,,"Robert A. Dietrich, Bruno Latz",,"Rudolf Platte: Felix Kaminski, Vertreter, Jakob Tiedtke: Postmeister Passerow, Ursula Grabley: Lilli Passerow, seine Nichte, Paul Heidemann: Julius Zehnschock, Firmenchef, Hans Hermann SchaufußEgon Scherzinger, Leonie Duval: Amalie, seine Frau, Oskar Sima: Bürgermeister, Grethe Weiser: Bürgermeisterin, Gaston Briese: Strich, Schlächtermeister, Else Reval: Käthchen, seine Frau, Friedrich Ettel: Mahlke, Gastwirt, Karl Harbacher: Jacubeit, Friseur, Johanna Ewald: Frau Rendantin, Gerhard Dammann: Stadtvater und Schützenhauptmann, Hans Hemes: Meyerhoff, Geschäftsinhaber, Maria Beling, Harry Berber, Karl Falkenberg, Hermann Frick, Kurt Getke, Ida Krill, Hellmuth Passarge, Arthur Reppert, Elisabeth von Rüts, Adi Soltau, Alfred Stratmann, Hella Tornegg",,,,Marc Roland,,"Fritz Pietsch, Anni Loretto",Max G. Hüske,,Bruno Timm,Walter Chmillon,,,Hermann Schulenburg,"Franz Siebert, Richard Timm",Marc Roland,Lewis Ruth,Marc Roland,,Terra-Film AG (Berlin),Max G. Hüske,,Carl Boese,,"Gerhard Busse, Fritz Kelch",Hildegard Grebner,,,,"Eugen Hrich, Fritz Seeger",,,,,,,
Schwarz auf Weiß,https://www.filmportal.de/film/schwarz-auf-weiss_797d3bb6a8494ebb8bf24873937242d7,Spielfilm,1934,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Der schwarze Walfisch,https://www.filmportal.de/film/der-schwarze-walfisch_34b86ecd971e4ab8a64f5c53d63b814b,Spielfilm,1934,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Emil Jannings: Peter Petersen, Angela Salloker: Fanny, Max Gülstorff: Pannies, Franz Nicklisch: Martin Petersen, Margarete Kupfer: Frau Jürgens, Käte Haack: Jesefine, Albert Florath: Kapitän, Hans Richter: Heizerjunge, Willy Schaeffers: Bruns, Karl Platenalter Schiffer, Reinhold Gerstenberg: Briefträger",,,,Fritz Wendhausen,,"Alfred Heinke, Anna Hesse",,,Emil Schünemann,Bernhard Hellmund,,,,"Adolf Arnold, Alfred Lehmann",Walter Kollo,,Siegfried Schulz,,Riton-Film Gmb: H (Berlin),Helmut Schreiber,Willi Wolff,Fritz Wendhausen,,"Hans Meerwald, Artur Ott","Alwin Elling, Wolfgang Loë-Bagier",,Fritz Vopel,,Adolf Jansen,,,,,,,
Schwarzer Jäger Johanna,https://www.filmportal.de/film/schwarzer-jaeger-johanna_bd237db7bc29470592a15ccd2099eecd,Spielfilm,1934,Deutschland,"Conny Carstennsen, Kurt Heinz",,"Karl Böhm, Gabriel Pellon",,"Marianne Hoppe: Johanna Luerssen, Paul Hartmann: Major Georg Ludwig Korfes, Gustaf Gründgens: Agent Dr. Frost, Fita Benkhoff: Johannas Tante Philine Melchior, Olga LimburgÄltere Dame, Genia Nikolajewa: Mademoiselle Köttschau, Paul Bildt: Herzog Friedrich Wilhelm von Braunschweig, Anton Pointner: Der Feldmarschall, Margarete Albrecht: Mutter Luerssen, Harry Hardt: Rittmeister Fürst Sulkowski, Erich Fiedler: Leutnant von Hirsewald, Rudolf Biebrach: Oberst von Bernewitz, Karl Dannemann: Volkert Ummen, Friedrich Ettel: General Rewbell, Oskar Sima: Hofrat Zöllner, Jakob Tiedtke: Amtmann Cropp, Angelo Ferrari: Leutnant Péaulier, Gustav Püttjer: Daniel Bielich, Ida Perry: Frau Cropp, Harry Frank: Sohn Caspar Cropp, Gerhard Dammann: Gastwirt Nordmann, Erich Haußmann: Der Graue, Margot Köchlin: Sängerin, Gertrud Wolle: Russische Großfürstin, Raffles Bill: Bote, Wolfgang Staudte: Charge, Hans Albin, Heinz Berghaus, Eduard Bornträger, Fred Immler, Hans Kleebusch, Strenger, Max Mothes, Carl Walther Meyer, Karl Platen, Paul Rehkopf, Hans Ritter, Hans Schneider, Teddy Wulff, Jul. Monkow, Hella Tornegg, Wessling",,,,"Heinrich Oberländer, Heinz Umbehr",,"Fritz Pietsch, Hans Dupke, Anni Loretto",,,Alexander von Lagorio,G. F. Peters,,,,"Alma Timm, Franz Siebert",Winfried Zillig,,,,Terra-Film AG (Berlin) (Herstellungsgruppe Rudolf Fritsch),Rudolf Fritsch,,Johannes Meyer,,"Hans Coelius, Hans Meerwald",Lena Neumann,,,,Hans Grimm,"Georg von der Vring (Roman aus der ""Berliner Zeitung"")",,"8 Akte, 2735 m, 100 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Le secret des Woronzeff,https://www.filmportal.de/film/le-secret-des-woronzeff_0db9f88e58bc4f0ca016b58dcf80723b,Spielfilm,1934,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Brigitte Helm: Diane, Jean Muratle prince Woronzeff / Franz von Naydeck, Madeleine Ozeray: Nadia, Wladimir Sokoloff: Petroff, Pierre Mingandle frère von Naydek, Marguerite Templeytante Adèle, Gaston Dubosc: Oncle Ivan, Jeanne Pierson, Marguerite de Morlaye, Guy Sloux, Charles Redgie, Marc-Hély, Raymond Aimos",André Beucler,,,"Walter Supper, Artur Robison",,,,,"Günther Rittau, Otto Baecker",,,,,,Hans-Otto Borgmann,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,,"Artur Robison, André Beucler",,,,,,,,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
Sie und die Drei,https://www.filmportal.de/film/sie-und-die-drei_616221906f644617801e940a70f44dde,Spielfilm,1934,Deutschland,,,"Erich Zander, Willi Depenau",,"Hubert von Meyerinck, Harald Paulsen, Charlotte Susa, Hans Söhnker, Walter Steinbeck",,,,Walter Wassermann,,,,,Willy Winterstein,Karl Löb,,,,,,,,,,,,Victor Janson,,,,,,,,,,,,,,
