Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das Schweigen im Walde,https://www.filmportal.de/film/das-schweigen-im-walde_431619fcd919487c8d7e361bfa2f6393,Spielfilm,1937,Deutschland,,,"Hanns H. Kuhnert, Kurt Dürnhöfer",,"Hansi Knoteck: Lo Petri, Paul Richter: Heinz von Ettingen, Gustl Stark-Gstettenbaur: Pepi Praxmaler, Käte Merk: Sennerin Burgl, Rolf Pinegger: Brentlinger, Hans Adalbert Schlettow: Förster Kluibenschädel, Hermann Erhardt: Jäger Toni Mazegger, Rudolf Wendl: Jäger Kassian Biermoser, Friedrich Ulmer: Conrad Kersten, Friedl Haerlin: Edith von Prankha, Carl Ehrhardt-Hardt: Baron Feldberg, Rudolf Schündler: Diener Martin, Hilde Schneider: Zofe Anni, Marta Salm: Therese, Olga Schaub: Vroni, Fred Goebel: Sekretär",,,,"Joseph Dalmann, Charles Amberg",,,,,Karl Attenberger,,,,,,Hans Ebert,,,,"Tonlicht-Film Gmb: H, Peter Ostermayr (Berlin)",,,"Hans Deppe, Paul May",,,,,,,Walter Rühland,Ludwig Ganghofer (Roman),,,,,,
Sein bester Freund,https://www.filmportal.de/film/sein-bester-freund_a7a76d96dcff4a9babc42959751859b7,Spielfilm,1937,Deutschland,,,"Erich Zander, Karl Weber",,"Harry Piel: Harry Peters, Kriminalassistent, Edna Greyff: Gerda Lind, Tänzerin, Henry Lorenzen: Erich Wilke, Kriminalassistent, Ernst Legal: Herr Müller, Hausverwalter, Trude Hesterberg: Emmi Gärtner, Lissy Arna: Frau Woerden, Inhaberin der Pension Woerden, Paul Westermeier: Emil Kruppack, sein Bruder, Willi Schur: Max Kruppack, sein Bruder, Eva Tinschmann: Frau Kruse, Aufwartung bei Harry Peters, Gerhard Dammann: Willi Knorr, Hundehändler, Gertrud Wolle: Kassiererin in der ""Barberina"", Alfred Karen: Ein Gast in der ""Barberina"", Alfred Haase: Kriminalrat Hildebrandt, Jochen Hauer: Oberwachtmeister Schütz, Erich Teske: Achtgroschenjunge Paul Werner, Albrecht Bethge1. Kriminalbeamter, Philipp Manning2. Kriminalbeamter, Aribert Grimmer: Karl, Otto Stoeckel1. Kriminalkommissar, Hans Waschatko2. Kriminalkommissar, Aruth Wartan: Eisenbahnräuber Kaminski, Johanna Ewald1. ältere Dame im Ausflugslokal, Hedwig Hildebrandt2. ältere Dame im Ausflugslokal, Else Mereny3. ältere Dame im Ausflugslokal, Ilse Sommer: Kellnerin im Ausflugslokal, Karl Platen: Beamter im Inseratenbüro, Else Reval: Garderobenfrau bei Gerda Lind",,,,"Hanns Marschall, Georg Zoch, Harry Piel, Hans Rameau",,,,,"Friedl Behn-Grund (Atelier), Günther Anders (Außenaufnahmen)",,,,Fritz Wenneis,Arnold Jenssen,,,,,Ariel-Film Gmb: H (Berlin),Eduard Kubat,Harry Piel,Harry Piel,,,"Carl Otto Bartning, Paul May",,"Walter Weisse, Hans Natge",,Adolf Jansen,,,106 min,,,,
Sein letztes Modell,https://www.filmportal.de/film/sein-letztes-modell_2d64960740cd42b5b16b89131bb7e1b1,Spielfilm,1937,Ungarn/Deutschland,,,Márton Vincze,,"Camilla Horn: Maria Varadi, Sándor Svéd, Paul Javor, Julia Serda, Otto Tressler: Dr. Kristof, Hilde von Stolz: Klari, Rudolf Carl: Hausmeister, Tibor von Halmay: Manager, Alexander Koltay: Klaus Ladányi, Edith Wolff: Edith, Marias Freundin, Toni Forster-Larrinaga: Oberin, Aranka Gazdy: Schwester Remigia, Leo Resnicek: Inspektor Mihály, Olly Gebauer: Modell, Ludwig Szendy: Landarzt, Irene Sitkey: Erzieherin, Georg Haynal: Briefträger, Rita Tanagra: Mizzi, Etha von Storm: Manci, Karl Paryla: Bandy, Bély Fáy: Tibor, Piri Vaszary: Tanzlehrerin",,,,Jacob Geis,,,,,Stefan Eiben,,,,Jacob Geis,,Peter Fényes,,Emil von Török,"Giuseppe Verdi (Melodien), Georges Bizet (Melodien), Ruggiero Leoncavallo (Melodien), Gioacchino Rossini (Melodien)","Pallas-Filmgyártó és Filmforgalmazó Kft. (Budapest), Bavaria Film AG (München-Geiselgasteig)",Hans Bingert,,Rudolf van der Noss,,,Viktor Bánky,,,,Franz Lohr,"Giuseppe Verdi (Melodien), Georges Bizet (Melodien), Ruggiero Leoncavallo (Melodien), Gioacchino Rossini (Melodien)",,"2312 m, 84 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Serenade,https://www.filmportal.de/film/serenade_f1991259b5c442aab637975d4496d6c1,Spielfilm,1937,Deutschland,,,Werner Schlichting,,"Hilde Krahl: Burgstallers Nichte Irene, Albert Matterstock: Irenes Vetter Gustl Hollmann, Leutnant zur See, Igo Sym: Ferdinand Lohner, 1. Geige, Walter Janssen: Alfred Ritter, 2. Geige, Fritz Odemar: P.M. Dörffner, Bratsche, Hans Junkermann: Johann Burgstaller, Cello, Lina Lossen: Frau Leuthoff, Klaus Detlef Sierck: Lohners Sohn Heinz, Eduard von Winterstein: Dorfarzt, Josef Eichheim: Orchesterdiener Gruber, Paul Rehkopf: Kutscher Franz, Erich Dunskus: Künsthändler, Toni Tetzlaff: Vermieterin, Toni Staffner: Dienstmädchen Anna, Margarethe Henning-Roth: Kellnerin, Hilde Seipp: Sängerin",,,,"Willi Forst, Curt J. Braun",,,,,Werner Bohne,,,,Hans Fritz Beckmann,,Peter Kreuder Jr.,,Peter Kreuder Jr.,,Deutsche Forst-Film-Produktion Gmb: H (Berlin),,,Willi Forst,,,,,,,Carl Becker,,Tobis-Filmkunst Gmb: H (Berlin),110 min,"35mm, 1:1,37","s/w, Ton",,
"Sherlock Holmes. ""Die graue Dame""",https://www.filmportal.de/film/sherlock-holmes-die-graue-dame_1d219f2452ed475e96da2b6cd7d06963,Spielfilm,1937,Deutschland,,,"Heinrich Richter, Paul Markwitz",,"Hermann Speelmans: Jimmy Ward aias Sherlock Holmes, Trude Marlen: Maria Iretzkaja, Theo Shall: Harry Morrel, Erfinder, Elisabeth Wendt: Lola, die ""graue Dame"", Edwin Jürgensen: Iwan Baranoff, Ernst Karchow: Kriminalinspektor Brown, Werner Finck: John, Diener bei Ward, Werner Scharf: Jack Clark, Hans Halden: James Hewitt, Henry Lorenzen: Archibald Pepperkorn, Reinhold Bernt: Wilson, Kriminabeamter, Eva Tinschmann: Frau Miller, Ursula Herking: Sängerin im ""Braunen Bären"", Maria Loja: Wirtin im ""Braunen Bären"", Erich Nadler: Wirt im ""Braunen Bären"", Max Mothes: Kapitän im ""Braunen Bären"", Charles Willy Kayser: Arzt, Paul Schwed: Londoner Polizist, Eugen von Bongardt: Hotelportier, Willy Meyer-Sanden: Generaldirektor, Albert Probeck: Kellner im Hotel, Egon Stief: Bandenmitglied, Borwin Walth: Direktor, Werner von Wulfing: Teddy, ein Ganove, Fritz Draeger: Gast im Hotel Ritz, Achim von Biel: Hotelportier, Alfred Karen: Hotelgast, Paul Ludwig Frey: Tänzer in der Hotelbar, Max Diekmann: Ein Mitglied der Bande, Siegfried WeißEin Ganove, Ludwig Bernauer, Harry Gillmann",,Alf Teichs (Chefdramaturg),,"Hans Heuer, Erich Engels",,,,,Edgar S. Ziesemer,,,,,,,,,,N.F.K. Neue Film KG Erich Engels (Berlin),,Erich Engels,Erich Engels,,,,,,,Bruno Suckau,"Müller-Puzika (Bühnenstück  ""Die Tat des Unbekannten"")",,"2517 m, 92 min","35mm, 1:1,37","s/w, Ton",,
Sieben Ohrfeigen,https://www.filmportal.de/film/sieben-ohrfeigen_f2f2ba716a434e5bb042157aa72a400c,Spielfilm,1937,Deutschland,Dietrich von Theobald,,Erich Kettelhut,,"Lilian Harvey: Daisy Terbanks, Willy Fritsch: William Tenson Mac: Phab, Alfred Abel: Stahlmagnat Astor Terbanks, Oskar Sima: Reporter Wennington Laskett, Erich Fiedler: Earl Ernie of Willington, Ernst Legal: Terbanks Faktotum Mr. Strawman, Otz Tollen: Verwandlungskünstler Adula Flanelli, Ernst Behmer: Bankangestellter, Erwin Biegel: Aufgeregter Bankkunde, Erich Dunskus: Schmied in Gretna Green, Horst Birr: Schmiedegeselle in Gretna Green, Jac Diehl: Schutzmann, Karl Harbacher: Terbanks Sekretär Charly, Hans Waschatko: Terbanks Butler Leslie, Rudolf Klicks1. Bankdirektor, Franz W. Schröder-Schrom2. Bankdirektor, Otto Stoeckel3. Bankdirektor, Josef Reithofer: Detektiv, Georg Heinrich Schnell: Dr. Lorenz, Walter Steinweg: Chauffeur von Dr. Lorenz, Max Wilmsen: Conférencier im ""Rostigen Nagel"", Anna von Palen: Frau des Schmiedes, Max W. Hiller1. Zuschauer beim Fußballspiel, Albert Karchow2. Zuschauer beim Fußballspiel, Gustav Püttjer3. Zuschauer beim Fußballspiel, Egon Stief: Starker Mann beim Fußball, Alfred Stratmann: Büroangestelter",Curt Goetz,,,"Bobby E. Lüthge, Paul Martin",,,,,Konstantin Tschet,Erich Rudolf Schmidtke,Manon Hahn,,"Hans Fritz Beckmann, Ernst Hübner",,Friedrich Schröder,"Lilian Harvey, Willy Fritsch",Friedrich Schröder,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Max Pfeiffer),Max Pfeiffer,,Paul Martin,Paul Zils,,Carl Otto Bartning,,Otto Schulz,,Fritz Thiery,,,"5 Akte, 2641 m, 96 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Signal in der Nacht,https://www.filmportal.de/film/signal-in-der-nacht_a56a54305ce0491798531fabf12d0efd,Spielfilm,1937,Deutschland,,,,,"Sybille Schmitz: Brigitte von Schachen, Inge List: Nina Bernini, Hannes Stelzer: Captano Mario Bernini, ihr Bruder, Curt Ackermann: Conte Cesare Bernini, beider Bruder, Hannsgeorg Laubenthal: Hauptmann Franz von Auersperg, Harald Paulsen: Pionierhauptmann Urban, Julia Serda: Brigittes Tante, Hans Leibelt: Schneblinger, Bursche von Auersberg, Karl Stepanek: Korporal Tschepski, Ernst Waldow: Emmerich, Bursche von Urban, Paul Bildt: Professor Allmendinger, Viktor Gehring: Zugführer Hirrlinger, Arnim Süssenguth: Oberst von Eidam, Otz Tollen: Oberleutnant Rickert, Harry Hardt: Italienischer Korporal, Max Vierlinger: Italienischer Sprengtrupp, Helmut Hofmann: Italienischer Sprengtrupp, Helmut Heyne: Italienischer Sprengtrupp, Edmund Pouch: Italienischer Sprengtrupp, Norbert Kawczynski: Italienischer Sprengtrupp, Werner Pledath",,,,"Fred Hildenbrandt, Richard Schneider-Edenkoben",,,,,Karl Löb,,,,,,Rudolf Perak,,,,Meteor-Film Gmb: H (Berlin),,,Richard Schneider-Edenkoben,,,,,,,,,,,"35mm, 1:1,37","s/w, Ton",,
So weit geht die Liebe nicht,https://www.filmportal.de/film/so-weit-geht-die-liebe-nicht_261cf742ff3f40478a9b0e892fd2a7d9,Spielfilm,1937,Deutschland,,,"Max Seefelder, Josef Franz Strobl",,"Lucie Englisch: Helene Fischer, Maria Paudler: Erika Meier, Joe Stöckel: Hans Lobacher, Theodor Auzinger: Bartolomäus Neumayer, Kunibert Gensichen: Kapellmeister Schmitt, O. E. Hasse: Friseur Hübner, Paul Westermeier: Zigarrenvertreter Schulze, Ilse Cotence: Betty Roland, Bertl Aldinger: Paula, Lehrmädchen, Günther Brackmann: Toni, Lehrjunge, Karin Lüsebrink, Gefion Helmke, Willem Holsboer, Beppo Brem, Josef Eichheim, Justus Paris, Elise Aulinger, Dolf Zenzen, Rudolf Kunig, José Held, Elsa Miori, Carmen Becker, Karl Ebner, Ilse Palm, Marga Reydt",,,,"Joseph Dalmann, Joe Stöckel",,,,,Franz Koch,,,,Bruno Balz,,Hans Carste,,,,Bavaria Film AG (München-Geiselgasteig),,,Franz Seitz Sr.,,,Fritz C. Mauch,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,,,,,,,
Spiel auf der Tenne,https://www.filmportal.de/film/spiel-auf-der-tenne_e45450544aa9416fb7bc12d6110e8923,Spielfilm,1937,Deutschland,"Otto Jahn, Gustav Lautenbacher",,"Bruno Monden, Karl Machus",,"Heli Finkenzeller: Großbauerntochter Lena Feldhofer, Richard Häußler: Holzknecht Martin Jöchler, Joe Stöckel: Gastwirt Xaver Rößmair, Kurt Meisel: Sohn Andreas Rößmair, Fritz Kampers: Fuhrwerksunternehmer Gustav Moser, Irene Kohl, Wastl Witt: Großbauer Bartholomäus Feldhofer, Lieselott Klingler, Elise Aulinger: Mutter Veronika Feldhofer, Olga Schaub, Erika Pauli: Kellnerin Notburga Perhammer, genannt Burgl, Hedi Lipperer, Robert Dorsay: Bauernsohn Rübler Anton, Maria Böhm, Beppo Brem: Gelegenheitsarbeiter Pechler Kaspar, Maria Müller, Charlotte Radspieler: Bauerntochter Anastasia Kötterle, genannt Stasi, Gertrud Faerber, Josef Eichheim: Bürgermeister Josef Aicher, Melanie Webelhorst, Else Kündinger: Maria Aicher, Gusti Kreissl, Ludwig Kerscher: Jungbauer Stiegler Hartl, Olga König, Theodolinde Müller: Krämerin Marianne Reinstadler, Grete Schünemann, Leopold Kerscher, Philipp Weichand: Weber Gugg, Oscar Aigner, Hanns Hunkele, Heinrich Hauser, Paul Luka, Oskar Schöbb, Josef Voggenauer, Hans Schneider, Carl Waldemar, Georg-Richard Wenkhaus, Max Rosenhauer, Ossi Schubert",,,,Alois Johannes Lippl,,"Marie-Luise Arndt, Fritz Pietsch","Robert Wuellner, Hans Herbert Ulrich",,Willy Winterstein,"Gustl Weis, Wolfgang Hofmann",,,,"Franz Richter, Käte Grörich",Hans Carste,,Hans Carste,,Euphono-Film Gmb: H (Berlin),Franz Vogel,,Georg Jacoby,Erich Palme,,Ella Ensink,,Horst von Harbou,,Werner Pohl,Hans Matscher (Roman),Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Starke Herzen,https://www.filmportal.de/film/starke-herzen_ec2118ba67564320b0290b98a337ca90,Spielfilm,1937,Deutschland,Alexander Schneider-Desnitzky,,"Max Mellin, Hermann Asmus",,"Maria Cebotari: Opernsängerin Marina Marta, Gustav Diessl: Rittmeister Alexander von Harbin, René Deltgen: Viktor Husser, Hermann Wolder: Tenor René Areno, Otto Wernicke: Baß-Duffo Ludwig Raddat, Lucie Höflich: Gardrobiere Resika Husser, Karl Hellmer: Inspizient Miller, Walter Franck: Revolutionär Simonni, Elisabeth Flickenschildt: Revolutionärin Ille, Albert Hörrmann: Revolutions-Kommissar Georg von Harbin, Hans Meyer-Hanno: Revolutionär Marko, Ewald Wenck: Requisiteur, Eduard Wenck: Diener Alexander, Herbert Hübner: Major Nikoll, Reinhold Pasch: Wachtmeister Thomas, Oskar Paul Hofmann: Arzt, Arthur Reinhardt1. Anführer der kommunistischen Rollkommandos, William Richter2. Anführer der kommunistischen Rollkommandos, Katja Bennefeld1. aufständige Kommunistin vom Rollkommando, Alice Franz2. aufständige Kommunistin vom Rollkommando",,,,"Walter Wassermann, Lotte Neumann",,"Erwin Rosenfelder, Max Knospe, Elisabeth Kuhn",Ulrich Mohrbutter,,Günther Rittau,"Gerhard Peters, G. F. Peters, Ekkehard Kyrath",,,,,"Giacomo Puccini, Herbert Windt",,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Ulrich Mohrbutter),Ulrich Mohrbutter,,Herbert Maisch,,,Walter Fredersdorf,,Horst von Harbou,,Erich Leistner,,,"2066 m, 75 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 13.11.1952, 03946, Jugendfrei ab 16 Jahre / nicht feiertagsfrei"
Die Stimme des Herzens,https://www.filmportal.de/film/die-stimme-des-herzens_a0bcb722b0c94bdaa5432cb00522f692,Spielfilm,1937,Deutschland,"Gustav Lautenbacher, Theo Kaspar",,"Max Seefelder, Josef Franz Strobl",,"Beniamino Gigli: Sänger Gino Mari, Geraldine Katt: Prinzessin Hélène Berenice, Ferdinand Marian: Prinz Konstantin, Gina Falckenberg: Journalistin Mary Smith, Fritz Odemar: Adjutant Graf Lossez, Gustav Waldau: Hélènes Erzieher Ferrat, Hubert von Meyerinck: Hélènes Kammerherr, Hertha von Hagen: Hélènes Hofdame Gräfin Horrach, Amedeo Grossi: Ginos Sekretär Bianchi, Josef Eichheim: Ginos Diener Gruber, Max Weydner: Empfangschef im Hotel, Toni Forster-Larrinaga, Willem Holsboer, Theodor Langen, Albert Spenger: Reporter, Mary Shuk: Verkäuferin, Gerti Ober: Pianistin, Nino C. Poli: Wirt der Osteria Fiorentina, Elise Aulinger: Zimmerfrau in Wien, Freya Burckhardt: Verkäuferin im Schallplattengeschäft, Charlotte Dahler: Verkäuferin der Konzertkarten, Michele Danton: Zugschaffner, Mali Eberl: Verkäuferin, Alma Lind: Amerikanerin, Elsa Miori: Verkäuferin im Spielwarengeschäft, Tamara Normen: Blumenverkäuferin, Willy Schultes: Hotelboy, Elisabeth Talmon-Gros: Hotelsekretärin, Dolf Zenzen: Junger Mann in der Vorspielkabine, Kurt Hagen: Mann, der im Hotel um Auskunft bittet, Lya Waldhier: Italienerin, Karl Ehmann: Angestellter der Zimmervermittlung, Heddo Schulenburg: Vorlauter Junge, Karl Theodor Hagen, Ernst Naumann, Ursula Neumann",,,,"Gerhard T. Buchholz, Gerd Tolzien",,"Josef Dor, Frieda Saumweber",,,Franz Koch,,,,Franz Baumann,,Giuseppe Becce,,"Giuseppe Becce, Karl Michalsky (Assistenz)","Ernesto de Curtis (Kompositionen), Eduardo Di Capua (Kompositionen), Riccardo Drigo (Kompositionen), Friedrich von Flotow (Kompositionen), Ruggiero Leoncavallo (Kompositionen)",Bavaria Film AG (München-Geiselgasteig),"Erich von Neusser,  Koch",,Karlheinz Martin,Ernst Rechenmacher,"Wilhelm Lanz, Franz Dorn",Elisabeth Neumann,,Rudolf Reißner,,Karl-Albert Keller,"Ernesto de Curtis (Kompositionen), Eduardo Di Capua (Kompositionen), Riccardo Drigo (Kompositionen), Friedrich von Flotow (Kompositionen), Ruggiero Leoncavallo (Kompositionen)",,"5 Akte, 2415 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Tango Notturno,https://www.filmportal.de/film/tango-notturno_e16ae918ca9b4c8fa0421f4a13c171de,Spielfilm,1937,Deutschland,"Ernst Körner, Werner Drake",,"Karl Böhm, Erich Czerwonski",,"Pola Negri: Sängerin Mado Doucet, Albrecht Schoenhals: Komponist Jac Gerard, Waldemar Leitgeb: Fliegerhauptmann Eddy Lincoln, Victor Schamoni: Mados Sohn Charlie, Elisabeth Flickenschildt: Gesangslehrerin Bessie Godfrey, Lina Carstens: Pensionsinhaberin Anny Wattson, Günther Hadank: Untersuchungsrichter, Hans Zesch-Ballot: Kommissar Trent, Erich Ponto: Armer Teufel, Karl Dannemann: Rauschgifthändler Albert Smith, Theo Shall: Fliegeroberleutnant Philipp, genannt ""Phili"", Herta Worell: Gladys, Gothart Portloff: Fliegeroberst, Hans Nielsen: Fliegerleutnant Billy Sefton, Kurt Seifert: Künstleragent Webster, Franz W. Schröder-Schrom: Hausarzt Dr. Kennedy, Günther Ballier: Wachhabender Polizist, Gerhard Dammann: Kellner, Erich Dunskus: Jacs Gefängniswärter, Jack Trevor: Fliegerkommandant, Maria Czamska: Sekretärin in der Künstleragentur, Jac Diehl: Kellner, Walter Doerry: Oberkellner im Herrenclub, Else Ehser: Mados Gardrobiere, Angelo Ferrari: Leitender Nachtclubangestellter, Lothar Geist: Page inm Nachtclub, Oskar Höcker: Hoteldiener John, Curd Jürgens: Jacs Musikerfreund, Wilhelm H. König: Jacs Musikerfreund Bobby, Franz Jan Kossak: Jacs Musikerfreund John, Karin Lüsebrink: Animierdame Flossie, S. O. Schoening: Gastwirt, Eberhard Schott: Junger Sänger, Werner Stock: Lincolns Offiziersbursche, Max Vierlinger: Gast am Tisch des ""Armen Teufel"", Hans Waschatko: Vater Sefton, Bruno Ziener: Diener bei Gerards, Louise von Krogh: Blumenmädchen im Restaurant, Ernst Rotmund: Immobilienmakler, Karl Swinburne: Mitglied des Herrenclubs, Fritz Draeger1. Bargast, Ferdinand Robert2. Bargast, Edwin Jürgensen: Kapellmeister Edwin, Rudolf Essek: Geschäftsführer des Herrenlubs, Margot Thilo: Blumenverkäuferin im Nachtclub, Reinhold Pasch: Nachtclubbesitzer Morris, Josef Kamper, Maria Wolters",,,,"Rolf E. Vanloo, Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,,Hans Conradi,Rolf E. Vanloo,Fritz Arno Wagner,,,,,,Hans-Otto Borgmann,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin) (Herstellungsgruppe Hans Conradi),Otto Lehmann,Rolf E. Vanloo,Fritz Kirchhoff,Bruno Carstens,,Gertrud Hinz,,Erich Tannigel,,Carl-Erich Kroschke,,,"2401 m, 88 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Togger,https://www.filmportal.de/film/togger_f50b8fcc817c49b2813d5f868b319392,Spielfilm,1937,Deutschland,"Adolf Essek, Conny Carstennsen",,"Gustav A. Knauer, Alexander Mügge",,"Paul Hartmann: Togger, Chefredakteur beim ""Neuer Tag"", Renate Müller: Hanna Breitenbach alias Lux, Heinz Salfner: Professor Breitenbach, Paul Otto: Rudolf Breitenbach, Mathias Wieman: Journalist Peter Geis, Fritz Odemar: Mariano, ein Schurke im Auftrag des Reuler- Konzerns, Hilde Seipp: Sängerin Maria de Costa, Hellmuth Bergmann: Vorsitzender der Journalisten des Reuler-Konzerns, Michael von Newlinski: Ein Journalist des Reuler-Konzerns, Ernst Waldow: Rakovicz, Agent im Dienst des Reuler-Konzerns, Fritz Rasp: Dublanc, Walter Franck: Berg, wankelmütiger Redakteur beim ""Neuen Tag"", Karl Hellmer: Polle, Redaktionsangestellter beim ""Neuen Tag"", Franz W. Schröder-Schrom: Wölfer, Redakteur beim ""Neuen Tag"", Volker von Collande: Hallmann, Redakteur beim ""Neuen Tag"", Eduard Bornträger: Kulturjournalist beim ""Neuen Tag"", Alfred Heynisch: Betriebrat beim ""Neuen Tag"", Maria Krahn: Frau Hollin, Sekretärin, Kurt Cramer: Journalist, Peter Kiwitt: Weber, ein Redakteur mit Zahnschmerzen, Hermann Noack: Weiterer Redakteur, Fritz Dernburg: Verlagsdirektor, Klaus Pohl: Vormann der Druckereisetzer, Oskar Höcker1. Setzer der Druckerei, Georg Kalkum2. Setzer der Druckerei, Bernhard Caspar3. Setzer der Druckerei, Curt Lauermann4. Setzer der Druckerei, Otz Tollen: Wirtschaftsredakteur, Marina Werner-Papke: Vater Andreas vom ""Siebenstädter Boten"", Just Scheu: NS-Journalist, Paul Westermeier: Sanitäter, Carl Auen: Kriminalbeamter, Hans Meyer-Hanno: Hetzer, Peter Busse: Rumänischer Journalist, André Saint-Germain: Französischer Journalist, Angelo Ferrari: Italienischer Journalist, Hans Sobierayski: Polnischer Journalist, Eugen von Bongardt1. Journalist bei der Ministerkonferenz, Fritz Berghof2. Journalist bei der Ministerkonferenz, Gerti Gerdt: Zigarettenmädchen, Viggo Larsen3. Journalist bei der Ministerkonferenz, Walter Schenk4. Journalist bei der Ministerkonferenz, Hanns Farenburg1. Ministerialrat, Illo Gutschwager: Taxichauffeur, Paul Wagner2. Ministerialrat, Emmy Harold: Sekretärin bei Dublanc, Hans Ludwig Hilmers: Streikender Arbeiter, Reinhold Gronert1. streikender Setzer bei Breitenbach, Wolfgang Staudte2. streikender Setzer bei Breitenbach, Ellinor Büller1. Gast bei Maria de Costa, Erika von Schaper2. Gast bei Maria de Costa, Karl Fochler3. Gast bei Maria de Costa, Fredy Barten: Kellner, Karl Hannemann: Politischer Fraktionsabgeordneter, Arthur Reppert: Betriebsrat, Carl-August Dennert1. Fußballer, Ernst Stimmel: Korrektor, Werner Uberschär5. Journalist bei der Ministerkonferenz, Fritz Draeger: Zuschauer beim Radrennen, Ursula Herking: Barmädchen in der Rumba-Tanzbar Fiffi, Walter Werner: Vater Werner, Walter Bechmann: Regierungsvertreter, Herbert Lindner, Hugo Werner-Kahle, Eugen Worm",,,,"Walter Forster, Heinz Bierkowski",,,Curt Prickler,,Reimar Kuntze,Benno Stinauer,Manon Hahn,,Hans Fritz Beckmann,,Harold M. Kirchstein,Die Goldene Sieben (DE),,,Minerva-Tonfilm Gmb: H (Berlin),Curt Prickler,,Jürgen von Alten,,,Roger von Norman,,Karl Lindner,,Hans Rütten,,,"2716 m, 99 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Truxa,https://www.filmportal.de/film/truxa_5c244237db1a49fabf97091179c0237d,Spielfilm,1937,Deutschland,"Friedrich Kurth, Heinz Abel",,Franz Schroedter,Sabine Ress,"La Jana: Tänzerin Yester, Hannes Stelzer: Drahtseilkünstler Husen, Ernst Fritz Fürbringer: Illusionist Garvin, Mady Rahl: Garvins Assistentin Hilde, Peter Elsholtz: Artist Truxa, Rudi Godden: Inspizient Peters, Rudolf Klein-Rogge: Varieté-Direktor, Eva Tinschmann: Artistenhotelinhaberin Frau Schilp, Erwin Biegel: Clown Pipo, Curt Lukas: Garvins Assistent Jimmy, Berthold Reissig: Bühnenportier, Alfred Stratmann: Nachtwächter, Hermann Pfeiffer: Varieté-Agent, Barbara Galloni: Sekretärin, Fritz Linn: Theaterarzt, Julius Eckhoff: Ein Clown, Hans Söhnker: Chef einer Tanzgruppe, Karin Lüsebrink: Nummerngirl, Robert Vincenti-Lieffertz: Konzertagent, Edgar Eitner1. Varieté-Künstler, Leo Leux: Kapellmeister, Paul Ludwig Frey: Horkins, Artist, Hedi Höpfner1. Tänzerin, Margot Höpfner2. Tänzerin, Charly Berger: Gast bei der Vorführung, Werner Bernhardy: Beleuchter, Willy BrüdjamÄlterer Artist, Alfred Karen: Gast in der Pension, Jens von Hagen: Direktor, Gert Klinkhardt: Bühnenarbeiter, Rosette Zobber: Scriptgirl, Conrad Curt Cappi: Kellner, Ida Krill: Gast im Hotel Schilp, Marie Sera: Yesters Gardrobiere Therese, Rasana: Varieté-Künstlerin, Fred Becker: Ballettmeister, Reinhold Bernt: Artistengepäckträger, Willi Höpp, Peter Matthias, Nelly Ritter",,,,"Curt J. Braun, Hans H. Zerlett",,,,,Friedl Behn-Grund,,,,Hans H. Zerlett,,"Matthias Perl, Leo Leux",,Leo Leux,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Helmut Schreiber,K. J. Fritzsche,Hans H. Zerlett,Eckart Beelitz,,Walter Fredersdorf,,,,Emil Specht,"Heinrich Seiler (Roman ""Programm mit Truxa"")",,"2675 m, 98 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
