Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Eine Stadt steht kopf,https://www.filmportal.de/film/eine-stadt-steht-kopf_606d7b1fb197434780e7f1d4e96dde53,Spielfilm,1933,Deutschland,,,"Rochus Gliese, Gabriel Pellon",,"Jenny Jugo: Trude, Hermann Thimig: Heinz, ein junger Mann, Szöke Szakall: Bürgermeister, Heinrich Schroth: Revisionsrat, Berthe Ostyn: Sein ""blondes Gift"", Lotte Stein: Frau Kruse, Maya Bruhns: Beider Tochter, Fritz Kampers: Güterinspektor Pellung, Carla Bartheel: Frau Pellung, Paul Henckels: Schneidermeister Berger, Theo Lingen: Fred, sein Sohn, Hans Deppe: Schulrat Klein, Arthur Mainzer: Sanitätsrat Struck, Herbert Paulmüller: Amtsdiener Bieber, Friedrich Honna: Elefantenwirt, Lotte Loebinger: Lehrerin, Renate Berck: Renate, Trudes Freundin, Lore Mosheim: Sophie, Trudes Freundin, Willi Schur: Paul, Dore Jankilovici: Jugendliche Tänzerin, Gustaf Gründgens",,,,Curt Alexander,,,,,Franz Planer,Bruno Stephan,,,"Gustaf Gründgens, Curt Alexander",Charlotte Kaps,Mischa Spoliansky,,Willy Schmidt-Gentner,,Elite Tonfilm-Produktion Gmb: H (Berlin),Gustaf Gründgens,,Gustaf Gründgens,Paul Martin,,"Friedel Buckow, Viktor Gertler, Putty Krafft",,Walter Lichtenstein,,Hans Grimm,"Nikolaj Gogol' (Motiven des Bühnenstücks ""Revisor"")",,80 min,"35mm, 1:1,37","s/w, Ton",,
Der Stern von Valencia,https://www.filmportal.de/film/der-stern-von-valencia_79d8595d4af240e6b5d92fe74e258435,Spielfilm,1933,Deutschland,,,Otto Hunte,,"Paul Westermeier: Sergeant Savedra, Liane Haid: Marion, seine Frau, Ossi Oswalda: Rita, Peter Erkelenz: Kapitän Mendoza, Eduard Wesener: Leutnant Diaz, Hans Deppe: Sergeant José, Fritz Odemar: Kapitän Rustan, Friedrich GnaßDiego, Willi Schur: Beppo, Matrose, Oskar Sima: Patesco, Wirt des ""Paradies"", Hertha RußElinor, Friedrich Ettel, Hugo Werner-Kahle, Rudolf Platte, Arthur Reinhardt, Wolfgang von Schwindt",,,,"Axel Rudolf, Fritz Zeckendorf, Rudolf Katscher, Otto Eis",,"Heinrich Przygodda, Elisabeth Kuhn",Alfred Zeisler,,"Werner Brandes, Karl Puth","Erich Rudolf Schmidtke, Karl Drömmer",,,Richard Stauch,Waldemar Jabs,Richard Stauch,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,,Alfred Zeisler,,,Wolfgang Becker,,Otto Schulz,,Ludwig Ruhe,,,"2450 m, 90 min",35mm,"s/w, Klangfilm",,
Stimme der Liebe,https://www.filmportal.de/film/stimme-der-liebe_a114896438a7439abbc2a23f667a1fdd,Spielfilm,1933,Deutschland,,,Fritz Maurischat,,"Marcel Wittrisch: Ekhardt, Kammersänger, Kurt Vespermann: Seppl, sein Diener, Maria Beling: Cläre von Romberg, Marieluise Claudius: Zenzi, Oskar Sima: Wirt, Karl Platen: Korrepetitor, Vicky Werckmeister: Köchin, Fritz Alberti: Graf, Otto Sauter-Sarto: Gast, Tina Eilers: Freundin, Arthur Reppert: Feuerwehrmann, Charlotte Börner: Kaiserin, Gustav Püttjer: Standfotograf",,,,"Walter Wassermann, Peter Francke",,"Johannes Krämer, Marie-Luise Arndt",,,Carl Drews,Walter von Bonhorst,,,,"Alfred Lehmann, Charlotte Pfefferkorn",Eduard Künneke,,Eduard Künneke,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Erich Schicker",Victor Janson,Roger von Norman,"Paul Gaeble, Max Klar",Roger von Norman,,Eugen Klagemann,,Hans Grimm,,Terra-Film AG (Berlin),,,,,
Der sündige Hof,https://www.filmportal.de/film/der-suendige-hof_37b2e94c60c34b2d8927c238f03a42bb,Spielfilm,1933,Deutschland,,,Ludwig Reiber,,"Hanns Beck-Gaden, Hanna Ralph, Fritz Rasp, Theodor Auzinger, Maria Byk, Philipp Weichand",,,,Franz Kaiser,,,,,"Franz Koch, Ludwig Zahl",,,,,,Friedrich Jung,,Friedrich Jung,,Leo-Film AG (München),"Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,Franz Osten,,,,,,,Friedrich Wilhelm Dustmann,,,,,,,
Taifun,https://www.filmportal.de/film/taifun_b8348835bac64873bce7ea485ba4d428,Spielfilm,1933,Deutschland,,,"S. Leschnitzer, Artur Schwarz",,"Liane Haid: Helene Laroche, Viktor de Kowa: Charles Renard-Brinski, Valerij Inkijinov: Dr. Tokeramo, Veit Harlan: Hironari, Paul Mederow: Der Vorsitzende, Arthur Bergen: Yoshikawa, Bernhard Goetzke: Der Staatsanwalt, Paul Henckels: Der Verteidiger, Josef Dahmen: Werkdetektiv, Friedrich Ettel: Kriminalrat Morré, Arthur Reinhardt, Franz Klebusch, Erny Berty",,,,Robert Wiene,,,,,Heinrich Gärtner,,,,,,Helmut Wolfes,,Helmut Wolfes,,Camera-Film-Produktion Gmb: H (Berlin),,"Adolf Noé, Robert Wiene",Robert Wiene,,,Carl Otto Bartning,,,,,,,81 min,"35mm, 1:1,37","s/w, Ton",Kinostart (AT): August 1933,
Das Tankmädel,https://www.filmportal.de/film/das-tankmaedel_4da442f3ae90476cb56992a57e7dce0d,Spielfilm,1933,Deutschland,,,"Ludwig Reiber, Max Knaake",,"Fritz Schulz: Hubert Krell, Werner Finck: Theo Oppekonn, Ursula Grabley: Lieschen Harke, Maria Meißner: Evelyne, junge Amerikanerin, Wilhelm Diegelmann: Lieschens Onkel, Kurt von Möllendorff: Franz, Diener, Ernst Behmer: Lämmerhirt, Standesbeamter, Hilde Koller: Mia, Mannequin, Conrad Curt Cappi: Gustav, Bürodiener, Curt Ehrle: Wachtmeister, Herti Kirchner, Arthur Reppert",,,,"Bobby E. Lüthge, Hans Behrendt",,"Paul Haupt, Jenny Pieper",,,Guido Seeber,Ewald Sudrow,,,"Günther Schwenn, Peter Schaeffers",Frieda Lehmann,Will Meisel,Gerhard Hoffmann (Kapelle),Will Meisel,,Aafa-Film AG (Berlin),Georg Witt,Gabriel Levy,Hans Behrendt,,,Willy Zeunert,,Karl Lindner,,Fritz Seeger,,,,,,,
Das Testament des Dr. Mabuse,https://www.filmportal.de/film/das-testament-des-dr-mabuse_2ab1c65e6aed44dfac401ad99147182d,Spielfilm,1933,Deutschland,Gustav Rathje,,"Karl Vollbrecht, Emil Hasler",,"Rudolf Klein-Rogge: Dr. Mabuse, Oskar Beregi Sr.Irrenanstaltsleiter Prof. Dr. Baum, Theodor Loos: Prof. Baums Assistent Dr. Kramm, Otto Wernicke: Kriminalkommissar Lohmann, Klaus Pohl: Kriminalassistent Müller, Wera Liessem: Lilli, Gustav Diessl: Thomas Kent, Camilla Spira: Juwelen-Anna, Rudolf Schündler: Hardy, Theo Lingen: Hardys Freund Karetzky, Oskar Höcker: Bredow, Paul Henckels: Lithograf, Karl Meixner: Ehemaliger Kriminalbeamter Hofmeister, Hadrian Maria Netto: Nikolai Grigorieff, Paul Bernd: Erpresser, Henry PleßBulle, Adolf Edgar Licho: Dr. Hauser, Anna Goltz: Reinemachefrau, Georg John: Prof. Baums Diener, Ludwig Stössel: Angestellter des Arbeitsamtes, Heinrich Gretler, Gerhard Bienert, Kurt Lüthge, Michael von Newlinski, Karl Platen, Paul Rehkopf, Ernst Rhaden, Franz Stein, Josef Dahmen, Eduard Wesener, Bruno Ziener, Heinrich Gotho",,,,"Thea von Harbou, Fritz Lang",,Hans Kothe,,,"Karl Vass, Fritz Arno Wagner",Werner Krien,Hans Kothe,,,Franz Siebert,"Hans Erdmann, Walter Sieber (ungenannt), Franz R. Friedl (Assistenz - ungenannt)",,,,Nero-Film AG (Berlin),Wilhelm Löwenberg,Seymour Nebenzahl,Fritz Lang,,,"Conrad von Molo, Lothar Wolff",,,,Adolf Jansen,"Norbert Jacques (Roman ""Dr. Mabuses letztes Spiel"")",,"12 Akte, 3334 m, 122 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (HU): April 1933, Budapest","Zensur (DE): 29.03.1933, B.33537, Verbot (für Deutschland"
Le testament du docteur Mabuse,https://www.filmportal.de/film/le-testament-du-docteur-mabuse_f19d7786a194404eb5d9972927d6f486,Spielfilm,1933,Deutschland,,,"Emil Hasler, Karl Vollbrecht",,"Jim Gérald: Kommissar, René FertéHardy, Thomy Bourdelle: Professor Baum, Daniel Mendaille: Bredow, Rudolf Klein-Rogge: Doktor Mabuse, Maurice Maillot: Kent, Ginette Gaubert: Anna, Karl Meixner: Hofmeister, Raymond Cordy: Koretsky, Georges Koudria, Silvio de Pedrelli, Georges Tourreil, Georges Paulais, Jacques Ehrem, Marcel Merminod, Lilly Rezillot",René Sti,,,Thea von Harbou,,,,,"Fritz Arno Wagner, Karl Vass",,,,,,Hans Erdmann,,,,Nero-Film AG (Berlin),,,Fritz Lang,"René Sti, Saul C. Colin",,Lothar Wolff,,,,,,La Société des Films Osso (Paris),95 min,35mm,"s/w, Ton",,
Die Tochter des Regiments,https://www.filmportal.de/film/die-tochter-des-regiments_05ad1afe751040f2a989d86e4b13f470,Spielfilm,1933,Deutschland/Österreich,,,Heinz Fenchel,,"Anny Ondra: Mary Dreizehn, Werner Fuetterer: Lord Robert, Adele Sandrock: Lady Diana Heddingbroke, Otto Wallburg: Sergeant Bully, Willy Stettner: Leutnant William, Albert Heine: General, Franz Schafheitlin: Major, Jean AyméJerome, Ika Thimm: Lady Georgia Bettersford, Eugen Jensen, Fritz Imhoff, Wilenz?, Carl Günther, Fritz Heller, Josef Rovenský",,,,Hans H. Zerlett,,,,,"Otto Heller, Kurt Neubert, Ernst Mühlrad",,,,Hans H. Zerlett,,"Curt Lewinnek, Jára Beneš",,Curt Lewinnek,Gaetano Donizetti (Kompositionen),Ondra-Lamac-Film Gmb: H (Berlin),Adolf Rosen,"Anny Ondra, Carl Lamač, Arthur Hohenberg (Gesamtleitung), Nikolaus Nowik (Gesamtleitung)",Carl Lamač,,,Ella Ensink,,,,Alfred Norkus,Gaetano Donizetti (Kompositionen),,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Tout pour l'amour,https://www.filmportal.de/film/tout-pour-lamour_8d402e0cbd0c4739a094c07c493cf371,Spielfilm,1933,Deutschland,,,Werner Schlichting,,"Jan Kiepura: Ricardo Gatti, Claudie Clèves: Lixie, Charles Dechamps: Baron Kleeberg, Lucien Baroux: Charlie, Betty Daussmond: Tante, Pierre Magnier: Vater, Charles Fallot: Oberkellner, Jean Martinelli: Théo, Colette Darfeuil: Dame im Montbijou, Anna Lefeuvrier","Louis Verneuil, Henri-Georges Clouzot",,,"Irma von Cube, Ernst Marischka, Rudolf Bernauer",,"Walter Leder, Margarete Scholz",,,"Otto Kanturek, Bruno Timm",Fritz Wunderlich,,,"Henri-Georges Clouzot, Charles L. Pothier",Waldemar Jabs,"Bronislau Kaper, Walter Jurmann",,Willy Schmidt-Gentner,,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Arnold Pressburger, Gregor Rabinowitsch","Henri-Georges Clouzot, Joe May",,,Konstantin Mick,,Josef Höfer,,Walter Rühland,,Universum-Film AG (UFA) (Berlin),"2533 m, 93 min","35mm, 1:1,37","s/w, Ton",,
Der Traum vom Rhein,https://www.filmportal.de/film/der-traum-vom-rhein_7b9c8e0f26804366ba61b62f7a7515f9,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,Robert Neppach,,,,,,,,,,Herbert Selpin,,,,,,,,,,,,,,
Eine Tür geht auf,https://www.filmportal.de/film/eine-tuer-geht-auf_3c76be43b73549a9832f8bac033cae79,Spielfilm,1933,Deutschland,,,Otto Hunte,,"Walter Steinbeck: Bankier Karl Bergmann, Curt Lukas: Sein Kompagnon Martin Fichtner, Erika Fiedler: Fotografin Anni Schubert, Hans-Joachim Büttner: Bankkassierer Kurt Ritter, Hermann Speelmans: Hans Braumüller, Therese Rauländ: Seine Mutter, Lily Rodien: Vera Bessel, Fritz Odemar: Jonny Schlichting, Oskar Sima: Franz Zengler, Peter Erkelenz: Julius Kloth, Hans Deppe: Acki, Ernst Pröckl: Diener bei Bergmann, Hedwig Schlichter: Zimmervermieterin, Paul Moleska: Wächter Müller, Manon Hartseil, Max Fromm, Max Marfeld, Rudolf Platte, Michael von Newlinski",,,,"Walter Forster, Franz Roswalt",,,,,"Werner Brandes, Werner Bohne",,,,,,Hans-Otto Borgmann,,,,Universum-Film AG (UFA) (Berlin),Alfred Zeisler,,Alfred Zeisler,,,Wolfgang Becker,,,,"Ludwig Ruhe, Max Kagelmann",,,"1885 m, 69 min","35mm, 1:1,37","s/w, Klangfilm",,
Der Tunnel,https://www.filmportal.de/film/der-tunnel_c6ac0aa9ced3499b861f7054861ac64f,Spielfilm,1933,Frankreich/Deutschland,,,"Karl Vollbrecht, Heinz Fenchel, Max Seefelder",,"Paul Hartmann: Mac Allan, Olly von Flint: Marry Allan, Gustaf Gründgens: Woolf, Attila Hörbiger: Hobby, Max Weydner: Lloyd, Elga Brink: Ethel Lloyd, Otto Wernicke: Bärmann, Will Dohm: Brooce, ein Arbeiter, Ferdinand Marian: Versammlungsredner, Richard Révy: Gordon, Winkelbankier, Georg Henrich: Vanderstyfft, Max Schreck: Chesterfield, Magda Lena: Miss Brown, Josef Eichheim: Harris, Reporter, Gerhard Bienert: Tunnelingenieur, Friedrich Ulmer: Berry, Ingenieur, Günther Vogdt, Erna Fentsch, Beppo Brem, Otto Brüggemann",,,,"Reinhart Steinbicker, Henry Kosterlitz (ungenannt), Kurt Bernhardt",,,,,Carl Hoffmann,,,,,"Heinrich Beckmann, Max Rauffer",Walter Gronostay,,,,"Bavaria Film AG (München-Geiselgasteig), Vandor-Film (Paris)",Ernst Garden,,Kurt Bernhardt,Reinhart Steinbicker,,Gottlieb Madl,,,,Friedrich Wilhelm Dustmann,Bernhard Kellermann (Roman),,"2228 m, 81 min","35mm, 1:1.33","s/w, Klangfilm",Kinostart (DE): 27.10.1933,
Le tunnel,https://www.filmportal.de/film/le-tunnel_2e0e5e4952964f40968a39da939bf70e,Spielfilm,1933,Frankreich/Deutschland,,,"Karl Vollbrecht, Heinz Fenchel",,"Jean Gabin: Mac Allan, Madeleine Renaud: Mary Allan, Gustaf Gründgens: Woolf, Edmond Van Daële: Charles Baillère, André Nox: Bankier Lloyd, Raymonde Allain: Ethes Lloyd, Robert Le Vigan: Brooce, Philippe Richard: Harryman, Pierre Nay: Hobby, André Bertic: Gordon, Victor Vina, Alexandre Arnoux, William Burke, Henry Trévoux, Henri Valbel",Alexandre Arnoux,,,"Kurt Bernhardt, Reinhart Steinbicker",,,,,Carl Hoffmann,,,,,"Heinrich Beckmann, Max Rauffer",Walter Gronostay,,,,,,,Kurt Bernhardt,,,Rudi Fehr,,,,,Bernhard Kellermann (Roman),,76 min,35mm,s/w,Uraufführung: November 1933,
Un jour viendra,https://www.filmportal.de/film/un-jour-viendra_d72ad8c9478c401c829c916ea13cd30b,Spielfilm,1933,Deutschland,Ernst Körner,,"Hans Sohnle, Otto Erdmann",,"Käthe von Nagy, Simone Héliard: Ria, Marfa Dhervillytante Agathe, Claude May: Francine, Jacqueline Daix: Yvonne, Jean-Pierre Aumont: Henri de Langillier, José Sergy: André de Langillier, Chartier,  Nono, André Saint-Germain, Charbonnier, Gustave Gallet",Serge Véber,,,"Josef Pelz von Felinau, Theo Halton",,"Paul Haupt, Maria Spindler, Berta Spindler",Bruno Duday,,Werner Brandes,"Karl Drömmer, Wilhelm Schmidt",,,Serge Véber,"Emil Neumann, Wilhelm Weber, Maria Jamitzky",Franz Doelle,,Franz Doelle,,Universum-Film AG (UFA) (Berlin),Bruno Duday,,"Gerhard Lamprecht, Serge Véber",Erich Kobler,Max Linde,Erich Kobler,,Heinz Ritter,Raoul Ploquin,Dr. Fritz Seidel,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,,,,
...und es leuchtet die Pußta,https://www.filmportal.de/film/und-es-leuchtet-die-pussta_567e3c80fb644729b58d775e8d378fe9,Spielfilm,1933,Deutschland/Ungarn,,,"Herbert Lippschitz, Márton Vincze",,"Rose Barsony: Baroness Maria Inokay, Wolf Albach-Retty: Husarenleutnant 	Peter Borly, Tibor von Halmay: Leutnant 	Graf Balassa, Károly Sugar: Gutsinspektor Kaspar Borly, Heinz Salfner: Baron Inokay, Hansi Arnstaedt: Baronin Inokay, Olga Limburg: Gräfin Balassa, Hans Zesch-Ballot: Freund des Barons Thury, Magda Kun: Marias Freundin 	Magda, Béla Venczell: General Draskoczy, Franz Goebels: Untersuchungsrichter, Emilia Étsy: Frau Perkál, Tivadar Bilicsi1. Weinreisender, Hugó Déri2. Weinreisender, Karl Bischof, Isabella von Papen",,,,Emeric Pressburger,,,,,"Karl Puth, Stefan Eiben, István Somkuti",,,,Gert von Zitzewitz,,Ernst Erich Buder,,Ernst Erich Buder,,"Universum-Film AG (UFA) (Berlin), Hunnia-Film RTF (Budapest)",,,Heinz Hille,"Ludwig Beck, Franz Goebels",,Ernö Hajos,,,,"Franz Lohr, Adolf Stöver, Tibor Mengyer",,,,,,,
Und wer küßt mich?,https://www.filmportal.de/film/und-wer-kuesst-mich_6ede5babe80b4aabb8eaae51f2821271,Spielfilm,1933,Deutschland,,,Max Heilbronner,,"Georg Alexander: Bankier Morgan, Marion Taal: Amelie, Felix Bressart: Direktor Ritter, Margo Lion: Der Star des Lustspielhauses, Trude Brionne: Inge, Margarete Kupfer: Amelies Wirtin, Theo Lingen: Der Inspizient, Kurt Lilien: Chauffeur Kremke, Bruno Arno: Der Tanzmeister, Ingolf Kuntze, Erich Dunskus, Alfred Martius, Gertrud Wolle",,,,"Herbert Rosenfeld, F. D. Andam",,"Ida Hilgert, Fritz Pietsch",,,Hugo von Kaweczynski,G. F. Peters,,,Robert Gilbert,"Friedrich Havenstein, Paul Albert Lange",Franz Grothe,,Franz Grothe,,Itala-Film Gmb: H (Berlin),Robert Leistenschneider,Alberto Giacalone,E. W. Emo,Heinz Baum,,Wolfgang Loë-Bagier,,,,Martin Müller,,,"2520 m, 92 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Die Unschuld vom Lande,https://www.filmportal.de/film/die-unschuld-vom-lande_d97fcee663b0414aafc13d11329a31bd,Spielfilm,1933,Deutschland,,,Artur Günther,,"Lucie Englisch: Annerl Lechleitner, Ralph Arthur Roberts: Frank Eckelmann, Theaterdirektor, Alexa von Engström: Helga, seine Frau, Kurt Vespermann: Paul, sein Diener, Oscar Sabo: Dr. Falke, Rechtsanwalt, Heinz Wemper: Joseph, Hilde Koller: Trude aus Leipzig, Bruno Ziener: Fahrgast",,,,"Walter Wassermann, Walter Schlee",,"Otto Zander, Maria Helmer",,,Willy Hameister,Willy-Peter Bloch,,,Kurt Schwabach,Waldemar Jabs,Willy Engel-Berger,,Otto Urack,,Aco-Film Gmb: H (Berlin),Gustav Althoff,Gustav Althoff,Carl Boese,,,Hildegard Grebner,,Reinhold Draber,,Walter Rühland,,,,,,,
Unsichtbare Gegner,https://www.filmportal.de/film/unsichtbare-gegner_25eb8b2b2b1841799146dffafdf4936c,Spielfilm,1933,Deutschland/Österreich,,,Erwin Scharf,,"Gerda Maurus: Sybil Herford, Paul Hartmann: Peter Ugron, Ingenieur, Oskar Homolka: James Godfrey, Peter Lorre: Henry Pless, Paul Kemp: Hans Mertens, Raoul Aslan: Generaldirektor Delmonte, Leonard Steckel: Santos, Kay Kyser: Sir Thomas, Eva Schmid-Kayser: Eva Ugron, Franke, Jaro Fürth, Jack Mylong-Münz, Josef Rehberger, Otto Schmöle, Stauffen, Mihail Xantho",,,,"Philipp Lothar Othello Mayring, Lothar Philipp August Mayring, Heinrich Oberländer, Reinhart Steinbicker",,,,Ludwig von Wohl,"Eugen Schüfftan, Georg Bruckbauer",,,,,,Rudolf Schwarz,,,,"Pan-Film Gmb: H (Berlin), Sascha Film-Industrie AG (Wien)",Sam Spiegel,,Rudolf Katscher,Rolf Eckbauer,,"Rudolf Schaad, Phillis Fehr",,,,Alfred Norkus,,,87 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Ein Unsichtbarer geht durch die Stadt,https://www.filmportal.de/film/ein-unsichtbarer-geht-durch-die-stadt_c1828c7bed5c4afc81a443f9b4116b9a,Spielfilm,1933,Deutschland,,,Willi A. Herrmann,,"Harry Piel: Harry, ein Taxi-Chauffeur, Fritz Odemar: Fritz, Kellner, Lissy Arna: Lissy Verhagen, Schauspielerin, Annemarie Sörensen: Anny Bergmann, Blumenfräulein, Olga Limburg: Frau Bergmann, ihre Mutter, Gerhard Dammann: Maxe, Taxi-Chauffeur, Eugen Rex: Emil, Taxi-Chauffeur, Ernst Behmer: Gustav, Taxi-Chauffeur, Hans Ritter: Karl, Taxi-Chauffeur, Charly Berger: Gekidnappter Privatchauffeur, Egon Brosig: Taxifahrgast mit Zylnder, Erich Dunskus: Herr auf der Pferderennbahn, Theo Lingen1. Gast Lissys, Gina Falckenberg2. Gast Lissys, Hubert von Meyerinck3. Gast Lissys, Herbert Gernot: Dr. Hibbler, Heinrich Gotho: Schalterbeamter an der Pferderennbahn, Fritz Greiner: Hauswirt von Frau Bergmann, Hans Hemes: Autoverkäufer, Charles Willy Kayser: Harrys Fahrgast zum Bahnhof, Erwin Fichtner: Kriminalbeamter am Präsidium, Philipp Manning: Theaterdirektor, Ellen Frank: Gast bei Lissy, Paul Rehkopf: Wütender Taxichauffeur, Margarete Sachse: Fräulein Schulze, Sekretärin, Walter Steinbeck: Kriminalkommissar, Franz Weber: Inspizient, William Huch: Alter Diener im Schloss, Alfred Karen: Bankkunde beim Bankraub, Gustav Püttjer: Taxichauffeur, Arthur Reinhardt: Tankstellenwart, Kurt Getke",,,,Harry Piel,,,,,Ewald Daub,,Hans Rütten (Spezialkonstruktion),,,Arnold Jenssen,Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),Alfred Greven,Harry Piel,Harry Piel,Otto Jahn,,Alwin Elling,,Eigil Wangoe,,Adolf Jansen,,,"2850 m, 104 min","35mm, 1:1.33",s/w,,"Zensur (DE): 28.09.1933, B.34602, Jugendverbot"
Unter der schwarzen Sturmfahne. Film vom Freiheitskampf deutscher Bauern aus den Notjahren 1928-1932,https://www.filmportal.de/film/unter-der-schwarzen-sturmfahne-film-vom-freiheitskampf-deutscher-bauern-aus-den-notjahren-1928,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolf von Sonjevski-Jamrowski,,,,,,,,,,,,,,
Das verliebte Hotel,https://www.filmportal.de/film/das-verliebte-hotel_3b5c3792f5db46c0ad38cabe8095e797,Spielfilm,1933,Deutschland,,,"Erich Zander, Willi Depenau",,"Anny Ondra: Hanne, Mathias Wieman: Klaus Petermann, Peter Voss: Jochem, Kunstmaler, Max Gülstorff: Onkel Benjamin Petermann, Erika Glässner: Frau Ludmilla Dippel, Paula Denk: Lilo, ihre Tochter, Josef Eichheim: Waldheim, Komponist, Carl Walther Meyer: Erik, Kunstmaler, Fritz Odemar: Spitzbein, Kammerdiener, Karl Platen: Arzt",,,,Hans H. Zerlett,,"Hermann Dor, Dorothea Saumweber",,,"Otto Heller (Fotografische Leitung), Josef Wirsching (Fotografische Leitung), Ernst Zahn (Fotografische Leitung)",Gustav Weiss,,,Hans H. Zerlett,Heinrich Beckmann,Leo Leux,,Leo Leux,,Ondra-Lamac-Film Gmb: H (Berlin),Robert Leistenschneider,"Anny Ondra, Carl Lamač",Carl Lamač,Herbert Grünewald,Wilhelm Lanz,Ella Ensink,,"Hermann Buchrucker, Rudolf Reißner",,"Friedrich Wilhelm Dustmann, Karl-Albert Keller",,,,,,,
Viktor und Viktoria,https://www.filmportal.de/film/viktor-und-viktoria_1904952c0b284f0aa67bd3819aa91a41,Spielfilm,1933,Deutschland,Günther Grau,,"Benno von Arent, Artur Günther",Sabine Ress,"Renate Müller: Susanne Lohr, Hermann Thimig: Schauspieler Viktor Hempel, Adolf Wohlbrück: Robert, Hilde Hildebrand: Ellinor, Fritz Odemar: Douglas, Friedel Pisetta: Nummerngirl Lilian, Aribert Wäscher: Theateragent F. A. Punkertin, Ilse Gramholz1. Tänzerin, Anneliese Hube2. Tänzerin, Cläre Sauerwald3. Tänzerin, Raffles Bill: Varietékünstler, Henry Lorenzen: Friseur, Trude Lehmann: Wärterin, Ernst Behmer, Rudolf Platte, Paul Rehkopf, Karl Harbacher, Herbert Paulmüller, Jakob Sinn, Ewald Wenck, Gertrud Wolle, Franz Sutton, Wagner, Hans Brausewetter",,,,Reinhold Schünzel,,"Willi Schlick, Ida Revelli, Luise Leder",Alfred Zeisler,,"Konstantin Tschet, Werner Bohne",Erich Rudolf Schmidtke,,,Bruno Balz,Waldemar Jabs,Franz Doelle,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Alfred Zeisler),Eduard Kubat,,Reinhold Schünzel,Kurt Hoffmann,Otto Rülicke,"Arnfried Heyne, Wolfgang Becker (Mitarbeit - ungenannt)",,Otto Schulz,,"Fritz Thiery, Walter Tjaden",,,"2703 m, 99 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Walzerkrieg,https://www.filmportal.de/film/walzerkrieg_4d9c58e4a5f34aa3a4b51dc8dbd0d834,Spielfilm,1933,Deutschland,Otto Lehmann,,"Robert Herlth, Walter Röhrig",,"Renate Müller: Kati Lanner, Willy Fritsch: Pauker Gustl, Paul Hörbiger: Josef Lanner, Adolf Wohlbrück: Johann Strauß der Ältere, Rose Barsony: Tänzerin Ilonka, Trude Brionne: Katis Freundin Susi, Theo Lingen: Königlicher Hofballmusikdirektor Sir Philips, Karl Stepanek: Kellner Leopold, Heinz von Cleve: Prinz Albert von Coburg, Hanna Waag: Königin Victoria, Hugo Flink: Gastwirt, Hans Adolfi: Richter, Ossy Kratz-Corell1. Piccolo, Bert Schmidt-Moris2. Piccolo, Tommy Thomas3. Piccolo, Max Ralf-Ostermann",,,,"Hans Müller, Robert Liebmann",,"Eduard Weinert, Georg Paersch, Ida Revelli, Gertrud Wendt",Günther Stapenhorst,,Carl Hoffmann,"Günther Anders, Hans Georg Fehdmer",René Hubert,,Hanns Dekner,"Maria Jarnitzky, Wilhelm Weber, Ernst Schülke, Maria Jamitzky, Emil Neumann, Waldemar Jabs","Alois Melichar, Franz Grothe (Lieder)",,Alois Melichar,"Johann Strauß Sr. (Motive), Josef Lanner (Motive)",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Günther Stapenhorst),Eduard Kubat (Assistenz),,Ludwig Berger,,,Willy Zeyn jun.,,Horst von Harbou,,Fritz Thiery,"Johann Strauß Sr. (Motive), Josef Lanner (Motive)",,"10 Akte, 2555 m, 94 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 04.10.1933, Berlin, Ufa-Palast am Zoo",
