Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Das Straßenmädchen von Berlin,https://www.filmportal.de/film/das-strassenmaedchen-von-berlin_4a0aec6b971543369f26a1215e5e6cc5,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Lee Parry: Anna Schweiger, Gerhard Ritterband: Willi, Zeitungsfahrer, Aruth Wartan: Kurt Manz, Aufseher in einer Zigarrenfabrik, Josef Commer: Fabrikant Wulle, Wilhelm Kaiser-Heyl: Professor Castelli, Max Wogritsch: Hans von Dillingen, Olaf Storm: Baron Axel von Rohden, Syme Delmar: Marga Berger, Dillingers Freundin, Maja Gutmar: Rita Saron, Vorsteherin des Wohltätigkeitsvereins ""Charita"", Hans Trautner-Hurka: Fröben, Sekretär",,,,"Helmuth Ortmann, Rudolf del Zopp",,,,,Paul Adler,,,,,,,,,,Eichberg-Film Gmb: H (Berlin),,,"Richard Eichberg, Fritz Bernhardt",,,,,,,,,,"6 Akte, 2000 m","35mm, 1:1.33",s/w,,
Der Strom,https://www.filmportal.de/film/der-strom_21971b0a4877433a9ad901031887d6af,Spielfilm,1922,Deutschland,,,Robert Neppach,,"Grete Freund: Renate Doorn, Peters Frau, Eduard von Winterstein: Peter Doorn, Gutsbesitzer & Deichhauptmann, Hermann Thimig: Jakob Doorn, Peters jüngster Bruder, Felix Basch: Heinrich Doorn, Strombaumeister, Peters jüngerer Bruder, Jakob Tiedtke: Knecht, Rosa Valetti: Großmutter Doorn, Ernst Gronau",,,,"Max Jungk, Julius Urgiß",,,,,"Julius Balting, Frederik Fuglsang",,,,,,,,,,,,,Felix Basch,,,,,,,,Max Halbe (Bühnenstück),,,,,,
Stürzende Götter,https://www.filmportal.de/film/stuerzende-goetter_6871449629b64187ac13fa081a9174a9,Spielfilm,1922,Deutschland,,,"Stefan Lhotka, Max Frick (Entwürfe), Johannes Umlauf (Ausstattung)",,"Sybil Morel, Ferdinand von Alten, Fred Immler, Joseph Klein",,,,Peter Rudolf Schütz,,,,,"Ivar Petersen, Fritz Biller",,,,,,,,,,,,,Karl Frey,,,,,,,,,,,,,,
Die Stumme von Portici,https://www.filmportal.de/film/die-stumme-von-portici_1c3451b6bb034e5498d1bfafd212d364,Spielfilm,1922,Deutschland,,,E. H. Zirkel,,"Franz W. Schröder-Schrom: Pietro, Carl de Vogt: Masaniello, Fischer, Claire Lottoseine Schwester Fenella, Eduard von Winterstein: Vizekönig von Neapel, Albert Paulsein Vertrauter, der Erzbischof, Franz Felix: Lorenzo, sein Freund",,,,,,,,,Otto Kanturek,,Leopold Verch,,,,,,,,A.G. Films Arthur Günsburg (Berlin),,,Arthur Günsburg,,,,,,,,,,,,,,
Sturm und Drang,https://www.filmportal.de/film/sturm-und-drang_90a1028bf3614e638a6b8d3fc1f6f1ee,Spielfilm,1922,Deutschland,,,"Hans Dreier, Ernö Metzner, Artur Günther, Hans Flemming, Willy Hesch",,"Otto Gebühr: Friedrich, Kronprinz von Preußen, Albert Steinrück: Friedrich Wilhelm I., Gertrud de Lalsky: Sophie Dorothee, Königin von Preußen, Erna Morena: Prinzessin Elisabeth Christine von Braunschweig-Bevern, Eduard von Winterstein: Leopold Fürst von Anhalt-Dessau, Charlotte Schultz: Wilhelmine, Lilly Flohr, Bruno Decarli, Eugen Burg, Theodor Burghardt, Joseph Klein, Adolf Klein, Friedrich Wilhelm Kaiser, Rolf Prasch, Franz Groß, Marie von Bülow, Albert Patry, Lilly Alexandra, Wilhelm Prager, Paul Rehkopf, Hans Behrendt, Leonhard Haskel, Karl Platen, Antonie Jaeckel, Robert Müller, Heinz Sarnow, Lotte Werkmeister",,,,"Hans Behrendt, Arsen von Cserépy, Bobby E. Lüthge",,,,,"Guido Seeber, Ernst Lüttgens",,Karl Reiner,,,,Marc Roland (Kino-Musik),,Bruno Schulz (Kino-Musik),,Cserépy-Film Co. Gmb: H (Berlin),Hans Neumann,Arsen von Cserépy,Arsen von Cserépy,Wilhelm Prager,,,,,,,"Walter von Molo (Roman ""Fridericus"")",,6 Akte,"35mm, 1:1,33","s/w, ohne Ton",,
Der Sturz in den Abgrund,https://www.filmportal.de/film/der-sturz-in-den-abgrund_20190bc291984841bdd4993742e70c3d,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,"Carl de Vidal Hunt: Jeremiah, Theodor Becker: Nebukadnezar, Babylonischer König, Jaro Fürth: Bachur, der falsche Prophet, Werner Hollmann: König Zedekiah von Judäa, Georg JohnÄgyptischer Abgesandter, Mara Markhoff: Rahel, Jeremiahs Tochter, Cordy Millowitsch: Esther, Königin von Judäa, Walter Rilla: Amosa, Sazy von Blondel: Mirjam, Jeremiahs Tochter, Wilhelm von Haxthausen: Maskir, Schatzmeister",,,,"Rudolf Kellaren, Paul Lerch",,,,,"Hans Mönling, Eugen Hamm",,,,,,,,,,,,,Eugen Illés,,,,,,,,,,"1725 m, 63 min","35mm, 1: 1,33","s/w, ohne Ton",,
Sünden von Gestern,https://www.filmportal.de/film/suenden-von-gestern_98f2a77981aa49e68aa4da8a44b9cebf,Spielfilm,1922,Deutschland,,,,,"Gina Relly, Alfred Gerasch, Erich Kaiser-Titz, Jakob Tiedtke, Alfred Haase, Arnold Korff, Max Ruhbeck",,,,"Max Jungk, Julius Urgiß",,,,,,,,,,,,,,,,,,Robert Wuellner,,,,,,,,,,,,,,
"Tabea, stehe auf!",https://www.filmportal.de/film/tabea-stehe-auf_5fa3859f22bb4ffb9db9653b189443cd,Spielfilm,1922,Deutschland,,,Jack Winter,,"Walter von Allwörden, Maria Forescu, Guido Herzfeld, Peter Ihle, Loni Nest: Kind, Lotte Neumann: Marianne, Paul Otto, Karl Platen, Julia Serda, Hans Heinrich von Twardowski, Hugo Werner-Kahle, Theo Lucas, Peter Nielsen, Dora Schlüter, Max Wogritsch, Leopold von Ledebur, Max Nemetz, Robert Leffler",,,,Adolf Lantz,,,,,Carl Drews,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,Robert Dinesen,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Tänzerin Navarro,https://www.filmportal.de/film/die-taenzerin-navarro_536139675dbc4e828fbc482a09afcf48,Spielfilm,1922,Deutschland,,,,,"Asta Nielsen: Tänzerin Carmencita Navarro, Adele Sandrock: Mutter Navarro, Alexander Granach: Bankbeamter Clegg, Hans Waßmann: Pflanzer Marcellus Gondriaan, Iván Petrovich: Gondriaans Geschäftsfreund Mortensen",,,,Thomas Hall,,,,,,,,,,,,,,,,,,Ludwig Wolff,,,,,,,,,,"6 Akte, 2400 m","35mm, 1:1,33","s/w, stumm",,
Die Talfahrt des Severin Hoyer,https://www.filmportal.de/film/die-talfahrt-des-severin-hoyer_31fc5b356e114a96ba938bb783a87b6c,Spielfilm,1922,Deutschland,,,"Paul Erkens, Theo Thaller",,"Erwin Kalser, Margit Barnay, Hans Tintner, Hanns Beck-Gaden, Elise Aulinger, Grete Jacobsen, Kurt Holm, Fanny Schreck, Adolf Lallinger, Heinrich Hauser, Leo Sebastian Humer, Richard Kloss, Helga Amandsen, Hans Jacob",,,,J. M. Burkhardt-Benndorf,,,,,"Fritz Biller, Georg Furkel",,,,,,,,,,,,,Otto Linnekogel,,,,,,,,,,,,,,
Die Tat des Abbé Montmoulin,https://www.filmportal.de/film/die-tat-des-abbe-montmoulin_30d9e16bba4a4eefb76434d6d63b6bfd,Spielfilm,1922,Deutschland,,,,,Wilhelm Thiele,,,,,,,,,Ewald Daub,,,,,,,,,,Filmverleih Leohaus (München),,,Richard Hiller,,,,,,,,Joseph Spillman (Roman),,,"35mm, 1:1,33","s/w, stumm",,
Der Taugenichts,https://www.filmportal.de/film/der-taugenichts_45119dd01f7143f6b9538d31998cea6b,Spielfilm,1922,Deutschland,,,Robert Herlth,,"Julia Serda: Adelgunde, Reichsgräfin Schreck von Grafenstein, Valérie von Martens, Gustav Waldau, Hanns Schindler: Graf Giulio Coloredo, Wera von Stollberg: Aurelia, Erhard Siedel: Fridolin, der Taugenichts, Hans Junkermann: Zauberer Mumpizetti, Alfred Schmasow: Portier",,,,"Walter Supper, Carl Froelich, G. W. Pabst",,,,,Vilmos Fényes,,,,,,,,,,Froelich-Film Gmb: H (FFG) (Berlin),,,Carl Froelich,G. W. Pabst,,,,,,,,,,,,,
Das Testament des Ive Sievers,https://www.filmportal.de/film/das-testament-des-ive-sievers_ef72ed456070447c8f4851cee0ee95c5,Spielfilm,1922,Deutschland,,,Karl Machus,,"Sazy von Blondel, Friedrich Kühne, Hans Albers, Karl Falkenberg, Hildegard Imhoff, Mara Markhoff",,,,,,,,,,,,,,,,,,,Eiko-Film AG (Berlin),,,Conrad Wiene,,,,,,,,Meta Schöpp (Roman),,"5 Akte, 1692 m","35mm, 1:1.33","s/w, stumm",,
Die Teufelsleiter,https://www.filmportal.de/film/die-teufelsleiter_dae453c138b945a0962265415995c423,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teufelssymphonie,https://www.filmportal.de/film/teufelssymphonie_426ea0f335394fb9b6d300003ca830c1,Spielfilm,1922,Deutschland,,,,,"Erna Morena, Fritz Greiner",,,,,,,,,,,,,,,,,,,,,,Josef Firmans,,,,,,,,,,"6 Akte, 2131 m",,"s/w, Ton",,
Tiefland,https://www.filmportal.de/film/tiefland_7557f56abb3d4337a92558a15491e503,Spielfilm,1922,Deutschland,,,Hermann Krehan,,"Juan Andrea: Enrico, Martha Angerstein: Maria, Enricos Tochter, Michael Bohnen: Sebastiano, Lil Dagover: Martha, Cecilie Denyse: Schwester Isabella, Ilka Grüning: Die Duenna, Paul Hansen: Pedro, Fritz Kampers: Der Müllerbursche, Ida Perry: Estrella, Hans Sternberg: Pfarrer, Emil Heyse: Der Müller",,,,Robert Heymann,,,,,"Karl Freund, Curt Courant, Karl Hasselmann, Friedrich Weinmann",,,,,,"Eugène d' Albert (Oper ""Tiefland"")",,,,Decla-Bioscop AG (Berlin),,,Adolf Edgar Licho,,,,,,,,"Àngel Guimerà (Bühnenstück ""Terra baixa""), Rudolph Lothar (Libretto)",,"1700 m, 63 min","35mm, 1:1,33","s/w, stumm",,
Tingeltangel,https://www.filmportal.de/film/tingeltangel_eb705a4b0b9c4d28b5d147236d783415,Spielfilm,1922,Deutschland,,,Gustav A. Knauer,,"Arnold Korff, Friedrich Kühne, Gisela Schönfeld, Hugo Döblin, Charlotte Hagenbruch, Tzwetta Tzatschewa, Magda Madeleine, Karl Geppert, Hans Heinrich von Twardowski, Jenny Marba, Carl Bernhardt, Wilhelm Bendow, Emil Albes, Hermann Picha",,,,"Bobby E. Lüthge, Friedrich Sieburg",,,,,Willy Hameister,,,,,,,,,,Terra-Film AG (Berlin),,,Otto Rippert,,,,,,,,,,"5 Akte, 1879 m",35mm,stumm,,
Die Tochter der Verführten,https://www.filmportal.de/film/die-tochter-der-verfuehrten_751dcb6c2b884f45b0c6311ec8683c05,Spielfilm,1922,Deutschland,,,,,"Mia Pankau: Hedda, Bruno Eichgrün: Henry Milner, Bankier, Reinhold Schünzel: Georg, sein Sohn, Grete Weixler: Kitty, seine Tochter, Karl Beckersachs: Bernd Olden , Ingenieur, Emil Rameau: Ludwig Gerlach, Kaufmann, Käthe Richter: Martha, seine Tochter",,,,,,,,,,,,,,,,,,,,,,Jaap Speyer,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Die Tochter des Wucherers,https://www.filmportal.de/film/die-tochter-des-wucherers_3635128e3510433a8ec4afc937e17fb8,Spielfilm,1922,Deutschland,,,Jacek Rotmil,,"Rudolf Klein-Rohden: Bankier Michael Bothmer, Aruth Wartan: Heino, sein Sohn, Lee Parry: Thoea, seine Tochter, Max Wogritsch: Graf Lothar von Rüstow, Olaf Storm: Dr. Kurt Holgers, Syme Delmar: Irene Hansen, Josef Commer: Pank Feldern, Agent, Paul Ludwig: Franz Scherneck, Gerhard Ritterband: Sepp Hinterwurzer",,,,Helmuth Ortmann,,,,,"Paul Adler, Erich Grimmler",,,,,,,,,,Eichberg-Film Gmb: H (Berlin),,,"Richard Eichberg, Fritz Bernhardt",,,,,,,,,,"6 Akte, 1962 m","35mm, 1:1,33",s/w,,
Die Tochter Napoleons,https://www.filmportal.de/film/die-tochter-napoleons_6209a8ce9d8148fa8a3841c6c886972c,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Ludwig Hartau: Napoleon, Lya Mara: Marion, Charles Willy Kayser: Colonna, Ernst Hofmann: Armand, Kurt von Wolowski: Léon, Elsa Wasa: Desirée, Georg Heinrich Schnell: Bertin, Gertrud de Lalsky: Mdme. de Marly, Magnus Stifter: Brissac, Albert Patry: Charamont, Georg di Giorgetti: Granvila, Heinrich Peer: Fouché",,,,"Fanny Carlsen, Friedrich Werner van Oestéren",,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Der Todesreigen,https://www.filmportal.de/film/der-todesreigen_33db31356ec44112b2167bf86a014728,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,"Johannes Riemann: Leonid Rumin, Olga Tschechowa: Olga Petrowna, Albert Steinrück: Lebedow, Reitknecht, später politischer Kommissar, Hans Adalbert Schlettow: Konstantin Chrenow, Fritz Kampers: Leo Maximow, Olga Engl, Robert Leffler, Edward Koffler, Lilly Eisenlohr, Clementine Plessner, Maria Forescu, Paul Rehkopf, Robert Rohde, Rudolf del Zopp, Sylvia Torff, Ida Vané, Hedwig Schröder",,,,"Ruth Goetz, William Karfiol",,,,,"Heinrich Gärtner, Friedrich Weinmann",,,,,,,,,,,,,William Karfiol,,,,,,,,,,,,,,
"Die Tragödie eines Volkes (Der Schmied von Kochel), 1. Um Thron und Land",https://www.filmportal.de/film/die-tragoedie-eines-volkes-der-schmied-von-kochel-1-um-thron-und-land,Spielfilm,1922,Deutschland,,,,,"Otto Kronburger, Adolf Satzenhofer, Herbert Lassmann, Else Bodenheim, Cleo d'Osterode, Margot Schlitz",,,,,,,,,,,,,,,,,,,,,,Ernst Scheberg,,,,,,,,,,,,,,
Die Tragödie eines Volkes (Der Schmied von Kochel). 2. Mordweihnacht 1705,https://www.filmportal.de/film/die-tragoedie-eines-volkes-der-schmied-von-kochel-2-mordweihnacht-1705,Spielfilm,1922,Deutschland,,,,,"Otto Kronburger, Adolf Satzenhofer, Herbert Lassmann, Else Bodenheim, Cleo d'Osterode, Margot Schlitz",,,,,,,,,,,,,,,,,,,,,,Ernst Scheberg,,,,,,,,,,,,,,
Die Tragödie im Hause Bang,https://www.filmportal.de/film/die-tragoedie-im-hause-bang_8697222d590c4e1ebe652535a51d60b9,Spielfilm,1922,Deutschland,,,,,"Paul Bildt, Evi Eva, Carola Toelle, Max Ruhbeck, Rolf Brunner",,,,,,,,,,,,,,,,,,,Helios-Film Erwin Rosner (Berlin),,,Max Mack,,,,,,,,,,,,,,
Turfpiraten,https://www.filmportal.de/film/turfpiraten_4b7adabe12cb4cfdb3c73dcab5ad0c1e,Spielfilm,1922,Deutschland,,,Rudi Feld,,"Ernst Hofmann, Trude Santen, Josef Reithofer, Fritz Schulz, Wilhelm Diegelmann, Oswald Delmor",,,,Paul Rosenhayn,,,,,Julius Reinwald,,,,,,,,,,Tesa-Film Gmb: H (Berlin),,,Trude Santen,,,,,,,,,,,,,,
Die Uhr,https://www.filmportal.de/film/die-uhr_d6c36b44a4fc4050a821f110c5cf5314,Spielfilm,1922,Deutschland,,,Bernhard Schwidewski,,"Grita van Ryt, Gustav Adolf Semler, Paul Passarge: Uhrmacher Weigel, Frida Richard, Paula Klär",,,,Franz Hofer,,,,,Julius Balting,,,,,,,,,,Hofer-Film Gmb: H (Berlin),,,Franz Hofer,,,Franz Hofer,,,,,,,,,,,
Um Liebe und Thron,https://www.filmportal.de/film/um-liebe-und-thron_8ee9abefaa29456a854d616890ff79d9,Spielfilm,1922,Deutschland,,,Ludwig von Wich,,"Ila Loth, Ellen Kürty, Emil Fenyö, Hermann Pfanz, Toni Wittels",,,,Henrik Kerdon,,,,,"Franz Planer, Franz Koch",,,,,,,,,,,,,Franz Osten,,,,,,,,,,,,,,
Der unheimliche Gast,https://www.filmportal.de/film/der-unheimliche-gast_4ae7076b066947e3a54e45767673a3bf,Spielfilm,1922,Deutschland,,,,,"Lutz Götz, Toni Wittels, Margit Piller, Gaston Jacquet, Charles Beuve, Theo Shall, Fritz Bischoff, Ferdinand Martini, Emil Heß, Johann Stelli",,,,,,,,,,,,,,,,,,,,,,Julien Duvivier,,,,,,,,,,,,,,
Unter Juden,https://www.filmportal.de/film/unter-juden_a54ca5df25824b31b5fd257f011c4588,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanina,https://www.filmportal.de/film/vanina_751df44463054e989280edb89c6d60d4,Spielfilm,1922,Deutschland,,,Walter Reimann,,"Asta Nielsen: Vanina, Paul Wegener: Gouverneur von Turin, Paul Hartmann: Octavio, Albrecht Viktor Blum: Adjutant des Gouverneurs, Bernhard Goetzke: Priester, Raoul Lange: Henker",,,,Carl Mayer,,,,,"Willibald Gaebel, Frederik Fuglsang",,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,,Arthur von Gerlach,,,,,,,,"Stendhal (Novelle ""Vanina Vanini"")",,"5 Akte, 1550 m, 57 min","35mm, 1:1,33","s/w, stumm",,
Vater und Sohn,https://www.filmportal.de/film/vater-und-sohn_ceed48b4cd6d41f999fd0d0101fd93af,Spielfilm,1922,Deutschland,,,"Hans Dreier, Ernö Metzner, Artur Günther, Hans Flemming, Willy Hesch",,"Otto Gebühr: Friedrich, Kronprinz von Preußen, Albert Steinrück: Friedrich Wilhelm I., Gertrud de Lalsky: Sophie Dorothee, Königin von Preußen, Erna Morena: Prinzessin Elisabeth Christine von Braunschweig-Bevern, Eduard von Winterstein: Leopold Fürst von Anhalt-Dessau, Charlotte Schultz: Wilhelmine, Lilly Flohr, Bruno Decarli, Eugen Burg, Theodor Burghardt, Joseph Klein, Adolf Klein, Friedrich Wilhelm Kaiser, Rolf Prasch, Franz Groß, Marie von Bülow, Albert Patry, Lilly Alexandra, Wilhelm Prager, Paul Rehkopf, Hans Behrendt, Leonhard Haskel, Karl Platen, Antonie Jaeckel, Robert Müller, Heinz Sarnow, Lotte Werkmeister",,,,"Hans Behrendt, Arsen von Cserépy, Bobby E. Lüthge",,,,,"Guido Seeber, Ernst Lüttgens",,Karl Reiner,,,,Marc Roland (Kino-Musik),,Bruno Schulz (Kino-Musik),,Cserépy-Film Co. Gmb: H (Berlin),Hans Neumann,Arsen von Cserépy,Arsen von Cserépy,Wilhelm Prager,,,,,,,"Walter von Molo (Roman ""Fridericus"")",,"5 Akte, 1317 m","35mm, 1:1,33","s/w, ohne Ton",,"Zensur (DE): 24.08.1922, O.B.A.77.22., Genehmigt"
Verbrecher in Uniform,https://www.filmportal.de/film/verbrecher-in-uniform_866dc3978a004c109a46bdcd63dd7d9c,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Josef Firmans,,,,,,,,,,"6 Akte, 2007 m",,stumm,,"Zensur (DE): 12.07.1922, O.B.47.22, Verbot"
Das verschwundene Haus,https://www.filmportal.de/film/das-verschwundene-haus_e358a2125513402c812b2ed23b74860d,Spielfilm,1922,Deutschland,,,"Willi A. Herrmann, Albert Korell (Spezialbauten)",,"Harry Piel, Emmy Sturm, Charly Berger, Albert Paulig, Gottfried Kraus, Maria Asti, Ferdinand Robert, Gaby Ungar, Frida Richard, Karl Platen, Hermann Picha, Erner Hübsch, Rittmeister Spielberg, Fritz Rasp",,,,"Lothar Knud Frederik, Harry Piel",,,,,Georg Muschner,,,,,Paul Thürnagel,,,,,Harry Piel Film Co. mb: H (Berlin),,"Harry Piel, Heinrich Nebenzahl",Harry Piel,,,,,,,,,,"7 Akte, 2864 m","35mm, 1:1.33",,,
Versunkene Welten,https://www.filmportal.de/film/versunkene-welten_0da8b33a2f6841af86bc81197f840b71,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,"Ria Jende, Marija Leiko, Hans Albers, Ernst Dernburg, Marta Hartmann, Rudolf Klein-Rohden, Henry Bender, Gustav May, Hermann Picha, Maria Grimm-Einödshofer, Loni Nest, Guido Herzfeld, Gaby Ungar",,,,Walter Schmidthässler,,,,,Heinrich Gärtner,,,,,,,,,,Ria Jende-Film Ges. (Berlin),,,Siegfried Philippi,,,,,,,,Anny Wothe (Roman),,"5 Akte, 2034 m",35mm,"s/w, stumm",,
Der Weg zur Sonne,https://www.filmportal.de/film/der-weg-zur-sonne_7cd0e6fe51fa472c8ea23472ba481b87,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Arnold & Richter Gmb: H (München),,,,,,,,,,,,,"6 Akte, 2121 m","35mm, 1:1.33","s/w, stumm",,
Das Weib auf dem Panther,https://www.filmportal.de/film/das-weib-auf-dem-panther_02aa1bd5cb4e4ed1b62f8d8746aa6d5d,Spielfilm,1922,Deutschland,,,,,"Grete Reinwald, Hermann Thimig, Olga Limburg, Ilka Grüning, Hans Junkermann, Karl Huszar-Puffy, Karl Harbacher, Wilhelm Diegelmann, Arnold Rieck",,,,Alfred Halm,,,,,,,,,,,,,,,,,,Alfred Halm,,,,,,,,,,"5 Akte, 1487 m","35mm, 1:1.33","s/w, stumm",,
Die weiße Wüste,https://www.filmportal.de/film/die-weisse-wueste_ad66042c1bee4e489465cd024d487e5f,Spielfilm,1922,Deutschland,,,Dr. F. Einar Stier,,"Carl de Vogt: Sigurd, Fritz Orwa: Björn, Eduard von Winterstein: Iwan, Carl Balta: Kapitän Gaustad, Nora Swinburne: Karin, Claire Lotto: Liv, Maria Bauer: Signe, Max Kronert: Lars, Emil Stammer: Amtmann, Josef Rehberger, Dorinea Shirley",,,,"Dr. F. Einar Stier, Ernst Wendt",,,,,Mutz Greenbaum,,,,,,,,,,John Hagenbeck-Film Gmb: H (Berlin),,,Ernst Wendt,,,,,,,,,,"6 Akte, 2145 m","35mm, 1:1,33","s/w, stumm",,"Zensur (DE): 09.10.1923, O.A.76., Genehmigt"
Weltstadtbanditen,https://www.filmportal.de/film/weltstadtbanditen_4b446f7614b54730b67777d7a6b959af,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1985 m, 73 min","35mm, 1:1,33","s/w, stumm",,
Wem nie durch Liebe Leid geschah,https://www.filmportal.de/film/wem-nie-durch-liebe-leid-geschah_94f7920dd2834319b10cba79ff96798d,Spielfilm,1922,Deutschland,,,Karl Machus,,"Johannes Riemann, Margit Barnay, Ferdinand von Alten, Ilka Grüning, Julia Serda, Hans Junkermann, Sophie Pagay, Joseph Klein, Claire Rommer, Ally Kay, Olaf Storm",,,,,,,,,Fritz Arno Wagner,,,,,,,,,,,,,Heinz Schall,,,,,,,,,,,,,,
Wenn die Maske fällt,https://www.filmportal.de/film/wenn-die-maske-faellt_a1774c2d1dbd418cb1ba050e932d3bb2,Spielfilm,1922,Deutschland,,,Siegfried Wroblewsky,,"Bruno Kastner, Eugen Burg, Ernst Dernburg, Olga Limburg, Edith Meller, Lia Eibenschütz, Esther Hagan, Mathilde Sussin: Isabella Bartoni, Carl Ludwig Achaz-Duisberg: Frank de Wyl, Franz Schönfeld: Chef der Polizei, Georg Baselt: Kommissar, Ernst Rotmund: Der erste Fremde, Wilhelm Chandron: Der zweite Fremde, Richard Bading: Sekretär, Gustav Botz: Totengräber, Ernst Laskowski: Jean, Diener",,,,,,,,,Julius Reinwald,,,,,,,,,,Kastner-Film Gmb: H (Berlin),,,Erik Lund,,,,,,,,,,"6 Akte, 2290 m",,stumm,,
Wer bin ich?,https://www.filmportal.de/film/wer-bin-ich_b968d1ec28ff4f15858736f461b1a724,Spielfilm,1922,Deutschland,,,Alfred Columbus,,"Bruno Eichgrün: Lord Arthur Sullivan, Maria Voigtsberger: Carmen, Heinz Alexander: Oskar Saural, Emil Sondermann: Oberst Nielsen, Maria Zelenka: Effie, seine Tochter, Ilia Dubrowski",,,,M. O. Green,,,,,Kurt Lande,,,,,,,,,,,,,Bruno Eichgrün (?),,,,,,,,,,,,,,
Wer bist Du?,https://www.filmportal.de/film/wer-bist-du_a02c6733eca5451aa75bec3ddf99f066,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,"Reimar Kuntze, Erich Stöcker",,,,,,,,,,,,,Adolf Trotz,,,,,,,,,,,,,,
Wildnis,https://www.filmportal.de/film/wildnis_b53099f3c06041eca39a9311a5894c16,Spielfilm,1922,Deutschland,,,Curt Wiese,,"Ernst Hofmann, Magnus Stiftersein Vater, Kaffee-Importeur, Dorinea Shirleyindische Tänzerin, Vivian Gibson, Heinrich Peer: Morphinist, Yana Hagenbeck, Hans Felix, Kurt Brenkendorf, Edgar Klitsch: Abenteurer = Jodok?, Louis Brody, Ewis Thornau, Julius Frucht, Kurt Katsch, Ludwig Körner, Albert Paulig, Emil Stammer",,,,"Willy Rath, Hans Felix",,,,,"Mutz Greenbaum, Karl Wellert, Emil Müller",,,,,,,,,,John Hagenbeck-Film Gmb: H (Berlin),,,Bruno Ziener,,,,,,,,,,,,,,
Der Wucherer von Berlin,https://www.filmportal.de/film/der-wucherer-von-berlin_9cedee5b182345c28f8497f0363370b8,Spielfilm,1922,Deutschland,,,E. H. Zirkel,,"Erich Kaiser-Titz, Rolf Loer, Margarete Kupfer, Emmy Denner, Richard Franz, Georg Heinrich Schnell, Stavy Greder, Ida von Andorffy, Leo Sloma",,,,"Leo Heller, Emil Justitz",,,,,Karl Vass,,,,,,,,,,Emil Justitz & Co. (Berlin),,,Emil Justitz,,,,,,,,,,,,,,
Die Wunderflaschen [Archivtitel],https://www.filmportal.de/film/die-wunderflaschen-archivtitel_91cfe874d88043e8b0be0c7ede3a128e,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yvette, die Modeprinzessin",https://www.filmportal.de/film/yvette-die-modeprinzessin_270896ce6ffc414da0bc9f47929de960,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Lya Mara, Elsa Berna, Erich Kaiser-Titz, Robert Scholz, Magnus Stifter, Arnold Rieck, Karl Harbacher",,,,,,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,,,,,
Die Zigarettengräfin,https://www.filmportal.de/film/die-zigarettengraefin_ede6cfa05b244e519a97b373f60b4ee0,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Esther Carena, Lo Bergner, Olga Limburg, Carl Auen, Alfred Schmasow, Rolf Prasch, Hermann Picha",,,,Jane Bess,,,,,,,,,,,,,,,,,,Wolfgang Neff,,,,,,,,,,,,,,
